time;user0;user1;
0.102523;-0.00290816;0.0751672;
0.102533;-0.00414688;0.106257;
0.102543;-0.00536923;0.136896;
0.102553;-0.00657039;0.166957;
0.102563;-0.00774562;0.196315;
0.102573;-0.00889028;0.224849;
0.102583;-0.00999986;0.252445;
0.102593;-0.01107;0.278992;
0.102603;-0.0120964;0.304388;
0.102613;-0.0130751;0.328534;
0.102623;-0.0140022;0.35134;
0.102633;-0.014874;0.372722;
0.102643;-0.0156871;0.392604;
0.102653;-0.0164383;0.410914;
0.102663;-0.0171247;0.42759;
0.102673;-0.0177434;0.442576;
0.102683;-0.0182921;0.455823;
0.102693;-0.0187687;0.467286;
0.102703;-0.0191711;0.476931;
0.102713;-0.019498;0.484727;
0.102723;-0.0197478;0.490649;
0.102733;-0.0199197;0.49468;
0.102743;-0.020013;0.496808;
0.102753;-0.0200274;0.497027;
0.102763;-0.0199627;0.495335;
0.102773;-0.0198192;0.491738;
0.102783;-0.0195975;0.486246;
0.102793;-0.0192984;0.478876;
0.102803;-0.0189232;0.469651;
0.102813;-0.0184733;0.4586;
0.102823;-0.0179505;0.445757;
0.102833;-0.0173568;0.431164;
0.102843;-0.0166947;0.414868;
0.102853;-0.0159667;0.396925;
0.102863;-0.0151756;0.377396;
0.102873;-0.0143247;0.356349;
0.102883;-0.0134172;0.33386;
0.102893;-0.0124568;0.310011;
0.102903;-0.0114472;0.284891;
0.102913;-0.0103925;0.258596;
0.102923;-0.00929668;0.231229;
0.102933;-0.00816422;0.202898;
0.102943;-0.00699953;0.173717;
0.102953;-0.00580723;0.143806;
0.102963;-0.004592;0.113286;
0.102973;-0.00335866;0.0822874;
0.102983;-0.00211205;0.050939;
0.102993;-0.000857117;0.0193739;
0.103003;0.000401203;-0.0122739;
0.103013;0.00165794;-0.0438695;
0.103023;0.00290813;-0.0752787;
0.103033;0.00414685;-0.106368;
0.103043;0.0053692;-0.137008;
0.103053;0.00657036;-0.167068;
0.103063;0.00774559;-0.196426;
0.103073;0.00889025;-0.22496;
0.103083;0.00999982;-0.252555;
0.103093;0.0110699;-0.279102;
0.103103;0.0120964;-0.304498;
0.103113;0.013075;-0.328643;
0.103123;0.0140021;-0.351449;
0.103133;0.0148739;-0.372831;
0.103143;0.0156871;-0.392712;
0.103153;0.0164383;-0.411022;
0.103163;0.0171246;-0.427698;
0.103173;0.0177434;-0.442684;
0.103183;0.0182921;-0.45593;
0.103193;0.0187686;-0.467394;
0.103203;0.0191711;-0.477038;
0.103213;0.0194979;-0.484833;
0.103223;0.0197478;-0.490756;
0.103233;0.0199197;-0.494787;
0.103243;0.020013;-0.496915;
0.103253;0.0200273;-0.497133;
0.103263;0.0199626;-0.495442;
0.103273;0.0198191;-0.491844;
0.103283;0.0195974;-0.486353;
0.103293;0.0192984;-0.478983;
0.103303;0.0189231;-0.469758;
0.103313;0.0184733;-0.458707;
0.103323;0.0179504;-0.445864;
0.103333;0.0173568;-0.431271;
0.103343;0.0166947;-0.414976;
0.103353;0.0159666;-0.397033;
0.103363;0.0151756;-0.377504;
0.103373;0.0143246;-0.356457;
0.103383;0.0134172;-0.333968;
0.103393;0.0124568;-0.31012;
0.103403;0.0114472;-0.285;
0.103413;0.0103924;-0.258706;
0.103423;0.00929665;-0.231339;
