time;V(/OUT_N);V(/OUT_SINGLE);
9.4147;1.27223;4.67863;
9.41471;1.27124;4.67145;
9.41472;1.27045;4.66552;
9.41473;1.26988;4.66086;
9.41474;1.26951;4.65751;
9.41475;1.26935;4.65546;
9.41476;1.2694;4.65474;
9.41477;1.26966;4.65533;
9.41478;1.27014;4.65725;
9.41479;1.27082;4.66048;
9.4148;1.27171;4.665;
9.41481;1.2728;4.67081;
9.41482;1.27409;4.67788;
9.41483;1.27557;4.68618;
9.41484;1.27724;4.69567;
9.41485;1.27909;4.70633;
9.41486;1.28112;4.7181;
9.41487;1.28331;4.73095;
9.41488;1.28565;4.74481;
9.41489;1.28815;4.75965;
9.4149;1.29078;4.77539;
9.41491;1.29354;4.79198;
9.41492;1.29641;4.80935;
9.41493;1.29939;4.82743;
9.41494;1.30246;4.84616;
9.41495;1.30562;4.86545;
9.41496;1.30884;4.88523;
9.41497;1.31212;4.90543;
9.41498;1.31544;4.92595;
9.41499;1.31879;4.94673;
9.415;1.32216;4.96769;
9.41501;1.32554;4.98872;
9.41502;1.3289;5.00976;
9.41503;1.33224;5.03073;
9.41504;1.33554;5.05153;
9.41505;1.33879;5.07208;
9.41506;1.34199;5.09231;
9.41507;1.3451;5.11214;
9.41508;1.34813;5.13148;
9.41509;1.35106;5.15027;
9.4151;1.35388;5.16841;
9.41511;1.35658;5.18586;
9.41512;1.35914;5.20253;
9.41513;1.36157;5.21835;
9.41514;1.36384;5.23328;
9.41515;1.36594;5.24725;
9.41516;1.36788;5.26019;
9.41517;1.36965;5.27207;
9.41518;1.37122;5.28284;
9.41519;1.37261;5.29245;
9.4152;1.3738;5.30087;
9.41521;1.3748;5.30805;
9.41522;1.37558;5.31399;
9.41523;1.37616;5.31864;
9.41524;1.37653;5.32199;
9.41525;1.37669;5.32404;
9.41526;1.37664;5.32476;
9.41527;1.37638;5.32417;
9.41528;1.3759;5.32225;
9.41529;1.37522;5.31902;
9.4153;1.37433;5.3145;
9.41531;1.37324;5.30869;
9.41532;1.37194;5.30162;
9.41533;1.37046;5.29333;
9.41534;1.36879;5.28383;
9.41535;1.36694;5.27318;
9.41536;1.36491;5.2614;
9.41537;1.36272;5.24856;
9.41538;1.36038;5.23469;
9.41539;1.35788;5.21985;
9.4154;1.35525;5.20411;
9.41541;1.35249;5.18752;
9.41542;1.34961;5.17015;
9.41543;1.34663;5.15207;
9.41544;1.34356;5.13334;
9.41545;1.3404;5.11405;
9.41546;1.33718;5.09427;
9.41547;1.3339;5.07407;
9.41548;1.33058;5.05355;
9.41549;1.32722;5.03277;
9.4155;1.32386;5.01182;
9.41551;1.32048;4.99078;
9.41552;1.31712;4.96974;
9.41553;1.31378;4.94878;
9.41554;1.31048;4.92797;
9.41555;1.30723;4.90742;
9.41556;1.30404;4.88719;
9.41557;1.30092;4.86736;
9.41558;1.29789;4.84802;
9.41559;1.29496;4.82924;
9.4156;1.29214;4.81109;
9.41561;1.28945;4.79364;
9.41562;1.28688;4.77698;
9.41563;1.28446;4.76115;
9.41564;1.28219;4.74622;
9.41565;1.28009;4.73226;
9.41566;1.27815;4.71931;
9.41567;1.27639;4.70743;
9.41568;1.27481;4.69666;
9.41569;1.27342;4.68705;
9.4157;1.27223;4.67863;
9.41571;1.27124;4.67145;
9.41572;1.27045;4.66552;
9.41573;1.26987;4.66086;
9.41574;1.2695;4.65751;
9.41575;1.26935;4.65546;
9.41576;1.2694;4.65474;
9.41577;1.26966;4.65533;
9.41578;1.27014;4.65725;
9.41579;1.27082;4.66048;
9.4158;1.27171;4.665;
9.41581;1.2728;4.67081;
9.41582;1.27409;4.67788;
9.41583;1.27557;4.68618;
9.41584;1.27724;4.69567;
9.41585;1.27909;4.70633;
9.41586;1.28112;4.7181;
9.41587;1.28331;4.73095;
9.41588;1.28565;4.74481;
9.41589;1.28814;4.75965;
9.4159;1.29078;4.77539;
9.41591;1.29353;4.79198;
9.41592;1.29641;4.80935;
9.41593;1.29939;4.82743;
9.41594;1.30246;4.84616;
9.41595;1.30562;4.86545;
9.41596;1.30884;4.88523;
9.41597;1.31212;4.90543;
9.41598;1.31544;4.92595;
9.41599;1.31879;4.94673;
9.416;1.32216;4.96769;
9.41601;1.32553;4.98872;
9.41602;1.3289;5.00976;
9.41603;1.33224;5.03073;
9.41604;1.33554;5.05153;
9.41605;1.33879;5.07208;
9.41606;1.34198;5.09231;
9.41607;1.3451;5.11214;
9.41608;1.34813;5.13148;
9.41609;1.35106;5.15027;
9.4161;1.35388;5.16841;
9.41611;1.35658;5.18586;
9.41612;1.35914;5.20253;
9.41613;1.36156;5.21835;
9.41614;1.36383;5.23328;
9.41615;1.36594;5.24725;
9.41616;1.36788;5.26019;
9.41617;1.36964;5.27207;
9.41618;1.37122;5.28284;
9.41619;1.37261;5.29245;
9.4162;1.3738;5.30087;
9.41621;1.37479;5.30805;
9.41622;1.37558;5.31399;
9.41623;1.37616;5.31864;
9.41624;1.37653;5.32199;
9.41625;1.37669;5.32404;
9.41626;1.37664;5.32476;
9.41627;1.37637;5.32417;
9.41628;1.3759;5.32225;
9.41629;1.37522;5.31902;
9.4163;1.37433;5.3145;
9.41631;1.37323;5.30869;
9.41632;1.37194;5.30162;
9.41633;1.37046;5.29333;
9.41634;1.36879;5.28383;
9.41635;1.36694;5.27318;
9.41636;1.36491;5.2614;
9.41637;1.36272;5.24856;
9.41638;1.36038;5.23469;
9.41639;1.35788;5.21985;
9.4164;1.35525;5.20411;
9.41641;1.35249;5.18752;
9.41642;1.34961;5.17015;
9.41643;1.34663;5.15207;
9.41644;1.34356;5.13334;
9.41645;1.3404;5.11405;
9.41646;1.33718;5.09427;
9.41647;1.3339;5.07407;
9.41648;1.33058;5.05355;
9.41649;1.32722;5.03277;
9.4165;1.32385;5.01182;
9.41651;1.32048;4.99078;
9.41652;1.31712;4.96974;
9.41653;1.31378;4.94878;
9.41654;1.31048;4.92797;
9.41655;1.30722;4.90742;
9.41656;1.30403;4.88719;
9.41657;1.30092;4.86736;
9.41658;1.29789;4.84802;
9.41659;1.29496;4.82924;
9.4166;1.29214;4.81109;
9.41661;1.28945;4.79364;
9.41662;1.28688;4.77698;
9.41663;1.28446;4.76115;
9.41664;1.28219;4.74622;
9.41665;1.28009;4.73226;
9.41666;1.27815;4.71931;
9.41667;1.27639;4.70743;
9.41668;1.27481;4.69666;
9.41669;1.27342;4.68705;
9.4167;1.27223;4.67863;
9.41671;1.27124;4.67145;
9.41672;1.27045;4.66552;
9.41673;1.26987;4.66086;
9.41674;1.2695;4.65751;
9.41675;1.26934;4.65546;
9.41676;1.2694;4.65474;
9.41677;1.26966;4.65533;
9.41678;1.27014;4.65725;
9.41679;1.27082;4.66048;
9.4168;1.27171;4.665;
9.41681;1.2728;4.67081;
9.41682;1.27409;4.67788;
9.41683;1.27557;4.68618;
9.41684;1.27724;4.69567;
9.41685;1.27909;4.70633;
9.41686;1.28112;4.7181;
9.41687;1.2833;4.73095;
9.41688;1.28565;4.74481;
9.41689;1.28814;4.75965;
9.4169;1.29077;4.77539;
9.41691;1.29353;4.79198;
9.41692;1.29641;4.80935;
9.41693;1.29939;4.82743;
9.41694;1.30246;4.84616;
9.41695;1.30561;4.86545;
9.41696;1.30884;4.88523;
9.41697;1.31212;4.90543;
9.41698;1.31544;4.92595;
9.41699;1.31879;4.94673;
9.417;1.32216;4.96769;
9.41701;1.32553;4.98872;
9.41702;1.3289;5.00976;
9.41703;1.33224;5.03073;
9.41704;1.33554;5.05153;
9.41705;1.33879;5.07208;
9.41706;1.34198;5.09231;
9.41707;1.3451;5.11214;
9.41708;1.34813;5.13148;
9.41709;1.35106;5.15027;
9.4171;1.35388;5.16841;
9.41711;1.35658;5.18586;
9.41712;1.35914;5.20253;
9.41713;1.36156;5.21835;
9.41714;1.36383;5.23328;
9.41715;1.36594;5.24725;
9.41716;1.36788;5.26019;
9.41717;1.36964;5.27207;
9.41718;1.37122;5.28284;
9.41719;1.37261;5.29245;
9.4172;1.3738;5.30087;
9.41721;1.37479;5.30805;
9.41722;1.37558;5.31399;
9.41723;1.37616;5.31864;
9.41724;1.37653;5.32199;
9.41725;1.37669;5.32404;
9.41726;1.37664;5.32476;
9.41727;1.37637;5.32417;
9.41728;1.3759;5.32225;
9.41729;1.37521;5.31902;
9.4173;1.37432;5.3145;
9.41731;1.37323;5.30869;
9.41732;1.37194;5.30162;
9.41733;1.37046;5.29333;
9.41734;1.36879;5.28383;
9.41735;1.36694;5.27318;
9.41736;1.36491;5.2614;
9.41737;1.36272;5.24856;
9.41738;1.36037;5.23469;
9.41739;1.35788;5.21985;
9.4174;1.35525;5.20411;
9.41741;1.35249;5.18752;
9.41742;1.34961;5.17015;
9.41743;1.34663;5.15207;
9.41744;1.34356;5.13334;
9.41745;1.3404;5.11405;
9.41746;1.33718;5.09427;
9.41747;1.3339;5.07407;
9.41748;1.33057;5.05355;
9.41749;1.32722;5.03277;
9.4175;1.32385;5.01182;
9.41751;1.32048;4.99078;
9.41752;1.31712;4.96974;
9.41753;1.31378;4.94878;
9.41754;1.31048;4.92797;
9.41755;1.30722;4.90742;
9.41756;1.30403;4.88719;
9.41757;1.30092;4.86736;
9.41758;1.29789;4.84802;
9.41759;1.29496;4.82924;
9.4176;1.29214;4.81109;
9.41761;1.28945;4.79364;
9.41762;1.28688;4.77698;
9.41763;1.28446;4.76115;
9.41764;1.28219;4.74622;
9.41765;1.28008;4.73226;
9.41766;1.27815;4.71931;
9.41767;1.27638;4.70743;
9.41768;1.27481;4.69666;
9.41769;1.27342;4.68705;
9.4177;1.27223;4.67863;
9.41771;1.27124;4.67145;
9.41772;1.27045;4.66552;
9.41773;1.26987;4.66086;
9.41774;1.2695;4.65751;
9.41775;1.26934;4.65546;
9.41776;1.2694;4.65474;
9.41777;1.26966;4.65533;
9.41778;1.27013;4.65725;
9.41779;1.27082;4.66048;
9.4178;1.27171;4.665;
9.41781;1.2728;4.67081;
9.41782;1.27409;4.67788;
9.41783;1.27557;4.68618;
9.41784;1.27724;4.69567;
9.41785;1.27909;4.70633;
9.41786;1.28111;4.7181;
9.41787;1.2833;4.73095;
9.41788;1.28565;4.74481;
9.41789;1.28814;4.75965;
9.4179;1.29077;4.77539;
9.41791;1.29353;4.79198;
9.41792;1.29641;4.80935;
9.41793;1.29939;4.82743;
9.41794;1.30246;4.84616;
9.41795;1.30561;4.86545;
9.41796;1.30884;4.88523;
9.41797;1.31212;4.90543;
9.41798;1.31544;4.92595;
9.41799;1.31879;4.94673;
9.418;1.32216;4.96769;
9.41801;1.32553;4.98872;
9.41802;1.32889;5.00976;
9.41803;1.33223;5.03073;
9.41804;1.33554;5.05153;
9.41805;1.33879;5.07208;
9.41806;1.34198;5.09231;
9.41807;1.3451;5.11214;
9.41808;1.34813;5.13148;
9.41809;1.35106;5.15027;
9.4181;1.35388;5.16841;
9.41811;1.35657;5.18586;
9.41812;1.35914;5.20253;
9.41813;1.36156;5.21835;
9.41814;1.36383;5.23328;
9.41815;1.36594;5.24725;
9.41816;1.36788;5.26019;
9.41817;1.36964;5.27207;
9.41818;1.37122;5.28284;
9.41819;1.37261;5.29245;
9.4182;1.3738;5.30087;
9.41821;1.37479;5.30805;
9.41822;1.37558;5.31399;
9.41823;1.37616;5.31864;
9.41824;1.37653;5.32199;
9.41825;1.37669;5.32404;
9.41826;1.37664;5.32476;
9.41827;1.37637;5.32417;
9.41828;1.3759;5.32225;
9.41829;1.37521;5.31902;
9.4183;1.37432;5.3145;
9.41831;1.37323;5.30869;
9.41832;1.37194;5.30162;
9.41833;1.37046;5.29333;
9.41834;1.36879;5.28383;
9.41835;1.36693;5.27318;
9.41836;1.36491;5.2614;
9.41837;1.36272;5.24856;
9.41838;1.36037;5.23469;
9.41839;1.35788;5.21985;
9.4184;1.35525;5.20411;
9.41841;1.35249;5.18752;
9.41842;1.34961;5.17015;
9.41843;1.34663;5.15207;
9.41844;1.34356;5.13334;
9.41845;1.3404;5.11405;
9.41846;1.33718;5.09427;
9.41847;1.3339;5.07407;
9.41848;1.33057;5.05355;
9.41849;1.32722;5.03277;
9.4185;1.32385;5.01182;
9.41851;1.32048;4.99078;
9.41852;1.31712;4.96974;
9.41853;1.31378;4.94878;
9.41854;1.31048;4.92797;
9.41855;1.30722;4.90742;
9.41856;1.30403;4.88719;
9.41857;1.30092;4.86736;
9.41858;1.29789;4.84802;
9.41859;1.29496;4.82924;
9.4186;1.29214;4.81109;
9.41861;1.28944;4.79364;
9.41862;1.28688;4.77698;
9.41863;1.28446;4.76115;
9.41864;1.28219;4.74622;
9.41865;1.28008;4.73226;
9.41866;1.27814;4.71931;
9.41867;1.27638;4.70743;
9.41868;1.27481;4.69666;
9.41869;1.27342;4.68705;
9.4187;1.27223;4.67863;
9.41871;1.27124;4.67145;
9.41872;1.27045;4.66552;
9.41873;1.26987;4.66086;
9.41874;1.2695;4.65751;
9.41875;1.26934;4.65546;
9.41876;1.26939;4.65474;
9.41877;1.26966;4.65533;
9.41878;1.27013;4.65725;
9.41879;1.27082;4.66048;
9.4188;1.27171;4.665;
9.41881;1.2728;4.67081;
9.41882;1.27409;4.67788;
9.41883;1.27557;4.68618;
9.41884;1.27724;4.69567;
9.41885;1.27909;4.70633;
9.41886;1.28111;4.7181;
9.41887;1.2833;4.73095;
9.41888;1.28565;4.74481;
9.41889;1.28814;4.75965;
9.4189;1.29077;4.77539;
9.41891;1.29353;4.79198;
9.41892;1.2964;4.80935;
9.41893;1.29938;4.82743;
9.41894;1.30246;4.84616;
9.41895;1.30561;4.86545;
9.41896;1.30884;4.88523;
9.41897;1.31211;4.90543;
9.41898;1.31544;4.92595;
9.41899;1.31879;4.94673;
9.419;1.32216;4.96769;
9.41901;1.32553;4.98872;
9.41902;1.32889;5.00976;
9.41903;1.33223;5.03073;
9.41904;1.33554;5.05153;
9.41905;1.33879;5.07208;
9.41906;1.34198;5.09231;
9.41907;1.3451;5.11214;
9.41908;1.34813;5.13148;
9.41909;1.35106;5.15027;
9.4191;1.35388;5.16841;
9.41911;1.35657;5.18586;
9.41912;1.35914;5.20253;
9.41913;1.36156;5.21835;
9.41914;1.36383;5.23328;
9.41915;1.36594;5.24725;
9.41916;1.36788;5.26019;
9.41917;1.36964;5.27207;
9.41918;1.37122;5.28284;
9.41919;1.37261;5.29245;
9.4192;1.3738;5.30087;
9.41921;1.37479;5.30805;
9.41922;1.37558;5.31399;
9.41923;1.37616;5.31864;
9.41924;1.37653;5.32199;
9.41925;1.37669;5.32404;
9.41926;1.37663;5.32476;
9.41927;1.37637;5.32417;
9.41928;1.3759;5.32225;
9.41929;1.37521;5.31902;
9.4193;1.37432;5.3145;
9.41931;1.37323;5.30869;
9.41932;1.37194;5.30162;
9.41933;1.37046;5.29333;
9.41934;1.36879;5.28383;
9.41935;1.36693;5.27318;
9.41936;1.36491;5.2614;
9.41937;1.36272;5.24856;
9.41938;1.36037;5.23469;
9.41939;1.35788;5.21985;
9.4194;1.35524;5.20411;
9.41941;1.35248;5.18752;
9.41942;1.34961;5.17015;
9.41943;1.34663;5.15207;
9.41944;1.34355;5.13334;
9.41945;1.3404;5.11405;
9.41946;1.33717;5.09427;
9.41947;1.33389;5.07407;
9.41948;1.33057;5.05355;
9.41949;1.32722;5.03277;
9.4195;1.32385;5.01182;
9.41951;1.32048;4.99078;
9.41952;1.31712;4.96974;
9.41953;1.31378;4.94878;
9.41954;1.31047;4.92797;
9.41955;1.30722;4.90742;
9.41956;1.30403;4.88719;
9.41957;1.30091;4.86736;
9.41958;1.29789;4.84802;
9.41959;1.29496;4.82924;
9.4196;1.29214;4.81109;
9.41961;1.28944;4.79364;
9.41962;1.28688;4.77698;
9.41963;1.28446;4.76115;
9.41964;1.28219;4.74622;
9.41965;1.28008;4.73226;
9.41966;1.27814;4.71931;
9.41967;1.27638;4.70743;
9.41968;1.2748;4.69666;
9.41969;1.27342;4.68705;
9.4197;1.27223;4.67863;
9.41971;1.27124;4.67145;
9.41972;1.27045;4.66552;
9.41973;1.26987;4.66086;
9.41974;1.2695;4.65751;
9.41975;1.26934;4.65546;
9.41976;1.26939;4.65474;
9.41977;1.26966;4.65533;
9.41978;1.27013;4.65725;
9.41979;1.27081;4.66048;
9.4198;1.2717;4.665;
9.41981;1.2728;4.67081;
9.41982;1.27408;4.67788;
9.41983;1.27557;4.68618;
9.41984;1.27724;4.69567;
9.41985;1.27909;4.70633;
9.41986;1.28111;4.7181;
9.41987;1.2833;4.73095;
9.41988;1.28565;4.74481;
9.41989;1.28814;4.75965;
9.4199;1.29077;4.77539;
9.41991;1.29353;4.79198;
9.41992;1.2964;4.80935;
9.41993;1.29938;4.82743;
9.41994;1.30246;4.84616;
9.41995;1.30561;4.86545;
9.41996;1.30883;4.88523;
9.41997;1.31211;4.90543;
9.41998;1.31544;4.92595;
9.41999;1.31879;4.94673;
9.42;1.32216;4.96769;
9.42001;1.32553;4.98872;
9.42002;1.32889;5.00976;
9.42003;1.33223;5.03073;
9.42004;1.33553;5.05153;
9.42005;1.33879;5.07208;
9.42006;1.34198;5.09231;
9.42007;1.3451;5.11214;
9.42008;1.34813;5.13148;
9.42009;1.35106;5.15027;
9.4201;1.35387;5.16841;
9.42011;1.35657;5.18586;
9.42012;1.35914;5.20253;
9.42013;1.36156;5.21835;
9.42014;1.36383;5.23328;
9.42015;1.36594;5.24725;
9.42016;1.36788;5.26019;
9.42017;1.36964;5.27207;
9.42018;1.37122;5.28284;
9.42019;1.37261;5.29245;
9.4202;1.3738;5.30087;
9.42021;1.37479;5.30805;
9.42022;1.37558;5.31399;
9.42023;1.37616;5.31864;
9.42024;1.37653;5.32199;
9.42025;1.37669;5.32404;
9.42026;1.37663;5.32476;
9.42027;1.37637;5.32417;
9.42028;1.37589;5.32225;
9.42029;1.37521;5.31902;
9.4203;1.37432;5.3145;
9.42031;1.37323;5.30869;
9.42032;1.37194;5.30162;
9.42033;1.37045;5.29333;
9.42034;1.36878;5.28383;
9.42035;1.36693;5.27318;
9.42036;1.36491;5.2614;
9.42037;1.36272;5.24856;
9.42038;1.36037;5.23469;
9.42039;1.35788;5.21985;
9.4204;1.35524;5.20411;
9.42041;1.35248;5.18752;
9.42042;1.34961;5.17015;
9.42043;1.34663;5.15207;
9.42044;1.34355;5.13334;
9.42045;1.3404;5.11405;
9.42046;1.33717;5.09427;
9.42047;1.33389;5.07407;
9.42048;1.33057;5.05355;
9.42049;1.32722;5.03277;
9.4205;1.32385;5.01182;
9.42051;1.32048;4.99078;
9.42052;1.31711;4.96974;
9.42053;1.31378;4.94878;
9.42054;1.31047;4.92797;
9.42055;1.30722;4.90742;
9.42056;1.30403;4.88719;
9.42057;1.30091;4.86736;
9.42058;1.29789;4.84802;
9.42059;1.29496;4.82924;
9.4206;1.29214;4.81109;
9.42061;1.28944;4.79364;
9.42062;1.28688;4.77698;
9.42063;1.28446;4.76115;
9.42064;1.28219;4.74622;
9.42065;1.28008;4.73226;
9.42066;1.27814;4.71931;
9.42067;1.27638;4.70743;
9.42068;1.2748;4.69666;
9.42069;1.27342;4.68705;
9.4207;1.27223;4.67863;
9.42071;1.27123;4.67145;
9.42072;1.27045;4.66552;
9.42073;1.26987;4.66086;
9.42074;1.2695;4.65751;
9.42075;1.26934;4.65546;
9.42076;1.26939;4.65474;
9.42077;1.26966;4.65533;
9.42078;1.27013;4.65725;
9.42079;1.27081;4.66048;
9.4208;1.2717;4.665;
9.42081;1.27279;4.67081;
9.42082;1.27408;4.67788;
9.42083;1.27557;4.68618;
9.42084;1.27724;4.69567;
9.42085;1.27909;4.70633;
9.42086;1.28111;4.7181;
9.42087;1.2833;4.73095;
9.42088;1.28564;4.74481;
9.42089;1.28814;4.75965;
9.4209;1.29077;4.77539;
9.42091;1.29353;4.79198;
9.42092;1.2964;4.80935;
9.42093;1.29938;4.82743;
9.42094;1.30246;4.84616;
9.42095;1.30561;4.86545;
9.42096;1.30883;4.88523;
9.42097;1.31211;4.90543;
9.42098;1.31543;4.92595;
9.42099;1.31879;4.94673;
9.421;1.32216;4.96769;
9.42101;1.32553;4.98872;
9.42102;1.32889;5.00976;
9.42103;1.33223;5.03073;
9.42104;1.33553;5.05153;
9.42105;1.33879;5.07208;
9.42106;1.34198;5.09231;
9.42107;1.34509;5.11214;
9.42108;1.34812;5.13148;
9.42109;1.35105;5.15027;
9.4211;1.35387;5.16841;
9.42111;1.35657;5.18586;
9.42112;1.35914;5.20253;
9.42113;1.36156;5.21835;
9.42114;1.36383;5.23328;
9.42115;1.36594;5.24725;
9.42116;1.36788;5.26019;
9.42117;1.36964;5.27207;
9.42118;1.37122;5.28284;
9.42119;1.3726;5.29245;
9.4212;1.3738;5.30087;
9.42121;1.37479;5.30805;
9.42122;1.37558;5.31399;
9.42123;1.37616;5.31864;
9.42124;1.37653;5.32199;
9.42125;1.37668;5.32404;
9.42126;1.37663;5.32476;
9.42127;1.37637;5.32417;
9.42128;1.37589;5.32225;
9.42129;1.37521;5.31902;
9.4213;1.37432;5.3145;
9.42131;1.37323;5.30869;
9.42132;1.37194;5.30162;
9.42133;1.37045;5.29333;
9.42134;1.36878;5.28383;
9.42135;1.36693;5.27318;
9.42136;1.36491;5.2614;
9.42137;1.36272;5.24856;
9.42138;1.36037;5.23469;
9.42139;1.35787;5.21985;
9.4214;1.35524;5.20411;
9.42141;1.35248;5.18752;
9.42142;1.34961;5.17015;
9.42143;1.34663;5.15207;
9.42144;1.34355;5.13334;
9.42145;1.3404;5.11405;
9.42146;1.33717;5.09427;
9.42147;1.33389;5.07407;
9.42148;1.33057;5.05355;
9.42149;1.32722;5.03277;
9.4215;1.32385;5.01182;
9.42151;1.32048;4.99078;
9.42152;1.31711;4.96974;
9.42153;1.31377;4.94878;
9.42154;1.31047;4.92797;
9.42155;1.30722;4.90742;
9.42156;1.30403;4.88719;
9.42157;1.30091;4.86736;
9.42158;1.29788;4.84802;
9.42159;1.29495;4.82924;
9.4216;1.29214;4.81109;
9.42161;1.28944;4.79364;
9.42162;1.28688;4.77698;
9.42163;1.28446;4.76115;
9.42164;1.28219;4.74622;
9.42165;1.28008;4.73226;
9.42166;1.27814;4.71931;
9.42167;1.27638;4.70743;
9.42168;1.2748;4.69666;
9.42169;1.27342;4.68705;
9.4217;1.27222;4.67863;
9.42171;1.27123;4.67145;
9.42172;1.27045;4.66552;
9.42173;1.26987;4.66086;
9.42174;1.2695;4.65751;
9.42175;1.26934;4.65546;
9.42176;1.26939;4.65474;
9.42177;1.26965;4.65533;
9.42178;1.27013;4.65725;
9.42179;1.27081;4.66048;
9.4218;1.2717;4.665;
9.42181;1.27279;4.67081;
9.42182;1.27408;4.67788;
9.42183;1.27556;4.68618;
9.42184;1.27723;4.69567;
9.42185;1.27908;4.70633;
9.42186;1.28111;4.7181;
9.42187;1.2833;4.73095;
9.42188;1.28564;4.74481;
9.42189;1.28814;4.75965;
9.4219;1.29077;4.77539;
9.42191;1.29353;4.79198;
9.42192;1.2964;4.80935;
9.42193;1.29938;4.82743;
9.42194;1.30245;4.84616;
9.42195;1.30561;4.86545;
9.42196;1.30883;4.88523;
9.42197;1.31211;4.90543;
9.42198;1.31543;4.92595;
9.42199;1.31879;4.94673;
9.422;1.32215;4.96769;
9.42201;1.32553;4.98872;
9.42202;1.32889;5.00976;
9.42203;1.33223;5.03073;
9.42204;1.33553;5.05153;
9.42205;1.33879;5.07208;
9.42206;1.34198;5.09231;
9.42207;1.34509;5.11214;
9.42208;1.34812;5.13148;
9.42209;1.35105;5.15027;
9.4221;1.35387;5.16841;
9.42211;1.35657;5.18586;
9.42212;1.35913;5.20253;
9.42213;1.36156;5.21835;
9.42214;1.36383;5.23328;
9.42215;1.36594;5.24725;
9.42216;1.36787;5.26019;
9.42217;1.36964;5.27207;
9.42218;1.37122;5.28284;
9.42219;1.3726;5.29245;
9.4222;1.3738;5.30087;
9.42221;1.37479;5.30805;
9.42222;1.37557;5.31399;
9.42223;1.37615;5.31864;
9.42224;1.37652;5.32199;
9.42225;1.37668;5.32404;
9.42226;1.37663;5.32476;
9.42227;1.37637;5.32417;
9.42228;1.37589;5.32225;
9.42229;1.37521;5.31902;
9.4223;1.37432;5.3145;
9.42231;1.37323;5.30869;
9.42232;1.37194;5.30162;
9.42233;1.37045;5.29333;
9.42234;1.36878;5.28383;
9.42235;1.36693;5.27318;
9.42236;1.3649;5.2614;
9.42237;1.36271;5.24856;
9.42238;1.36037;5.23469;
9.42239;1.35787;5.21985;
9.4224;1.35524;5.20411;
9.42241;1.35248;5.18752;
9.42242;1.34961;5.17015;
9.42243;1.34662;5.15207;
9.42244;1.34355;5.13334;
9.42245;1.34039;5.11405;
9.42246;1.33717;5.09427;
9.42247;1.33389;5.07407;
9.42248;1.33057;5.05355;
9.42249;1.32722;5.03277;
9.4225;1.32385;5.01182;
9.42251;1.32047;4.99078;
9.42252;1.31711;4.96974;
9.42253;1.31377;4.94878;
9.42254;1.31047;4.92797;
9.42255;1.30722;4.90742;
9.42256;1.30403;4.88719;
9.42257;1.30091;4.86736;
9.42258;1.29788;4.84802;
9.42259;1.29495;4.82924;
9.4226;1.29214;4.81109;
9.42261;1.28944;4.79364;
9.42262;1.28688;4.77698;
9.42263;1.28445;4.76115;
9.42264;1.28219;4.74622;
9.42265;1.28008;4.73226;
9.42266;1.27814;4.71931;
9.42267;1.27638;4.70743;
9.42268;1.2748;4.69666;
9.42269;1.27341;4.68705;
9.4227;1.27222;4.67863;
9.42271;1.27123;4.67145;
9.42272;1.27044;4.66552;
9.42273;1.26986;4.66086;
9.42274;1.26949;4.65751;
9.42275;1.26934;4.65546;
9.42276;1.26939;4.65474;
9.42277;1.26965;4.65533;
9.42278;1.27013;4.65725;
9.42279;1.27081;4.66048;
9.4228;1.2717;4.665;
9.42281;1.27279;4.67081;
9.42282;1.27408;4.67788;
9.42283;1.27556;4.68618;
9.42284;1.27723;4.69567;
9.42285;1.27908;4.70633;
9.42286;1.28111;4.7181;
9.42287;1.2833;4.73095;
9.42288;1.28564;4.74481;
9.42289;1.28814;4.75965;
9.4229;1.29077;4.77539;
9.42291;1.29352;4.79198;
9.42292;1.2964;4.80935;
9.42293;1.29938;4.82743;
9.42294;1.30245;4.84616;
9.42295;1.30561;4.86545;
9.42296;1.30883;4.88523;
9.42297;1.31211;4.90543;
9.42298;1.31543;4.92595;
9.42299;1.31878;4.94673;
9.423;1.32215;4.96769;
9.42301;1.32553;4.98872;
9.42302;1.32889;5.00976;
9.42303;1.33223;5.03073;
9.42304;1.33553;5.05153;
9.42305;1.33878;5.07208;
9.42306;1.34198;5.09231;
9.42307;1.34509;5.11214;
9.42308;1.34812;5.13148;
9.42309;1.35105;5.15027;
9.4231;1.35387;5.16841;
9.42311;1.35657;5.18586;
9.42312;1.35913;5.20253;
9.42313;1.36155;5.21835;
9.42314;1.36382;5.23328;
9.42315;1.36593;5.24725;
9.42316;1.36787;5.26019;
9.42317;1.36964;5.27207;
9.42318;1.37121;5.28284;
9.42319;1.3726;5.29245;
9.4232;1.37379;5.30087;
9.42321;1.37479;5.30805;
9.42322;1.37557;5.31399;
9.42323;1.37615;5.31864;
9.42324;1.37652;5.32199;
9.42325;1.37668;5.32404;
9.42326;1.37663;5.32476;
9.42327;1.37637;5.32417;
9.42328;1.37589;5.32225;
9.42329;1.37521;5.31902;
9.4233;1.37432;5.3145;
9.42331;1.37322;5.30869;
9.42332;1.37193;5.30162;
9.42333;1.37045;5.29333;
9.42334;1.36878;5.28383;
9.42335;1.36693;5.27318;
9.42336;1.3649;5.2614;
9.42337;1.36271;5.24856;
9.42338;1.36037;5.23469;
9.42339;1.35787;5.21985;
9.4234;1.35524;5.20411;
9.42341;1.35248;5.18752;
9.42342;1.3496;5.17015;
9.42343;1.34662;5.15207;
