time;V(/OUT_N);V(/OUT_P);user1;
0.204437;1.04183;0.984137;-0.0576936;
0.204447;1.0374;0.988567;-0.0488322;
0.204457;1.03287;0.993094;-0.0397779;
0.204467;1.02826;0.997699;-0.0305662;
0.204477;1.0236;1.00236;-0.0212337;
0.204487;1.01889;1.00707;-0.0118173;
0.204497;1.01416;1.0118;-0.00235414;
0.204507;1.00942;1.01654;0.0071183;
0.204517;1.0047;1.02126;0.0165626;
0.204527;1.00001;1.02595;0.0259413;
0.204537;0.995373;1.03059;0.0352175;
0.204547;0.990806;1.03516;0.0443543;
0.204557;0.986326;1.03964;0.0533158;
0.204567;0.981951;1.04402;0.0620665;
0.204577;0.9777;1.04827;0.0705718;
0.204587;0.973588;1.05239;0.0787981;
0.204597;0.969632;1.05634;0.086713;
0.204607;0.965847;1.06013;0.0942853;
0.204617;0.962248;1.06373;0.101485;
0.204627;0.95885;1.06713;0.108284;
0.204637;0.955666;1.07032;0.114655;
0.204647;0.952708;1.07328;0.120574;
0.204657;0.949988;1.076;0.126016;
0.204667;0.947517;1.07848;0.130961;
0.204677;0.945304;1.08069;0.13539;
0.204687;0.943358;1.08264;0.139284;
0.204697;0.941687;1.08431;0.142628;
0.204707;0.940297;1.08571;0.14541;
0.204717;0.939193;1.08681;0.147618;
0.204727;0.938381;1.08762;0.149244;
0.204737;0.937862;1.08814;0.150281;
0.204747;0.93764;1.08837;0.150726;
0.204757;0.937715;1.08829;0.150576;
0.204767;0.938087;1.08792;0.149832;
0.204777;0.938754;1.08725;0.148497;
0.204787;0.939713;1.08629;0.146577;
0.204797;0.940962;1.08504;0.144078;
0.204807;0.942495;1.08351;0.141011;
0.204817;0.944305;1.08169;0.137388;
0.204827;0.946387;1.07961;0.133223;
0.204837;0.948731;1.07726;0.128532;
0.204847;0.951329;1.07466;0.123333;
0.204857;0.95417;1.07182;0.117648;
0.204867;0.957244;1.06874;0.111498;
0.204877;0.960538;1.06545;0.104908;
0.204887;0.964039;1.06194;0.0979033;
0.204897;0.967733;1.05824;0.0905121;
0.204907;0.971606;1.05437;0.0827632;
0.204917;0.975643;1.05033;0.0746873;
0.204927;0.979827;1.04614;0.0663161;
0.204937;0.984143;1.04183;0.0576829;
0.204947;0.988572;1.03739;0.0488215;
0.204957;0.993099;1.03287;0.0397671;
0.204967;0.997704;1.02826;0.0305555;
0.204977;1.00237;1.02359;0.021223;
0.204987;1.00708;1.01888;0.0118066;
0.204997;1.01181;1.01415;0.00234343;
0.205007;1.01655;1.00942;-0.00712901;
0.205017;1.02127;1.00469;-0.0165733;
0.205027;1.02596;1.00001;-0.025952;
0.205037;1.0306;0.995368;-0.0352282;
0.205047;1.03517;0.9908;-0.044365;
0.205057;1.03965;0.98632;-0.0533265;
0.205067;1.04402;0.981946;-0.0620771;
0.205077;1.04828;0.977695;-0.0705824;
0.205087;1.05239;0.973583;-0.0788088;
0.205097;1.05635;0.969626;-0.0867237;
0.205107;1.06014;0.965842;-0.094296;
0.205117;1.06374;0.962243;-0.101496;
0.205127;1.06714;0.958845;-0.108295;
0.205137;1.07033;0.955661;-0.114666;
0.205147;1.07329;0.952703;-0.120585;
0.205157;1.07601;0.949983;-0.126027;
0.205167;1.07848;0.947512;-0.130972;
0.205177;1.0807;0.945299;-0.1354;
0.205187;1.08265;0.943353;-0.139294;
0.205197;1.08432;0.941681;-0.142639;
0.205207;1.08571;0.940291;-0.145421;
0.205217;1.08682;0.939188;-0.147629;
0.205227;1.08763;0.938375;-0.149255;
0.205237;1.08815;0.937857;-0.150292;
0.205247;1.08837;0.937635;-0.150736;
0.205257;1.0883;0.93771;-0.150587;
0.205267;1.08792;0.938081;-0.149843;
0.205277;1.08726;0.938748;-0.148508;
0.205287;1.0863;0.939708;-0.146588;
0.205297;1.08505;0.940957;-0.144089;
0.205307;1.08351;0.942489;-0.141022;
0.205317;1.0817;0.9443;-0.137399;
0.205327;1.07961;0.946382;-0.133233;
0.205337;1.07727;0.948726;-0.128542;
0.205347;1.07467;0.951324;-0.123344;
0.205357;1.07182;0.954165;-0.117658;
0.205367;1.06875;0.957239;-0.111509;
0.205377;1.06545;0.960532;-0.104918;
0.205387;1.06195;0.964033;-0.097914;
0.205397;1.05825;0.967728;-0.0905227;
0.205407;1.05437;0.971601;-0.0827739;
0.205417;1.05034;0.975637;-0.0746979;
0.205427;1.04615;0.979822;-0.0663268;
0.205437;1.04183;0.984137;-0.0576935;
0.205447;1.0374;0.988567;-0.0488322;
0.205457;1.03287;0.993094;-0.0397778;
0.205467;1.02826;0.997699;-0.0305662;
0.205477;1.0236;1.00236;-0.0212337;
0.205487;1.01889;1.00707;-0.0118172;
0.205497;1.01416;1.0118;-0.00235409;
0.205507;1.00942;1.01654;0.00711835;
0.205517;1.0047;1.02126;0.0165626;
0.205527;1.00001;1.02595;0.0259414;
0.205537;0.995373;1.03059;0.0352175;
0.205547;0.990806;1.03516;0.0443544;
0.205557;0.986326;1.03964;0.0533158;
0.205567;0.981951;1.04402;0.0620665;
0.205577;0.9777;1.04827;0.0705718;
0.205587;0.973588;1.05239;0.0787981;
0.205597;0.969632;1.05634;0.0867131;
0.205607;0.965847;1.06013;0.0942854;
0.205617;0.962248;1.06373;0.101485;
0.205627;0.95885;1.06713;0.108284;
0.205637;0.955666;1.07032;0.114655;
0.205647;0.952708;1.07328;0.120574;
0.205657;0.949988;1.076;0.126016;
0.205667;0.947517;1.07848;0.130962;
0.205677;0.945304;1.08069;0.13539;
0.205687;0.943358;1.08264;0.139284;
0.205697;0.941687;1.08431;0.142628;
0.205707;0.940297;1.08571;0.14541;
0.205717;0.939193;1.08681;0.147618;
0.205727;0.938381;1.08762;0.149244;
0.205737;0.937862;1.08814;0.150281;
0.205747;0.93764;1.08837;0.150726;
0.205757;0.937715;1.08829;0.150576;
0.205767;0.938087;1.08792;0.149832;
0.205777;0.938754;1.08725;0.148497;
0.205787;0.939713;1.08629;0.146577;
0.205797;0.940962;1.08504;0.144078;
0.205807;0.942495;1.08351;0.141011;
0.205817;0.944305;1.08169;0.137388;
0.205827;0.946387;1.07961;0.133223;
0.205837;0.948731;1.07726;0.128532;
0.205847;0.951329;1.07466;0.123333;
0.205857;0.95417;1.07182;0.117648;
0.205867;0.957244;1.06874;0.111498;
0.205877;0.960538;1.06545;0.104908;
0.205887;0.964039;1.06194;0.0979034;
0.205897;0.967733;1.05824;0.0905121;
0.205907;0.971606;1.05437;0.0827632;
0.205917;0.975643;1.05033;0.0746873;
0.205927;0.979827;1.04614;0.0663162;
0.205937;0.984143;1.04183;0.0576829;
0.205947;0.988572;1.03739;0.0488216;
0.205957;0.993099;1.03287;0.0397672;
0.205967;0.997704;1.02826;0.0305556;
0.205977;1.00237;1.02359;0.0212231;
0.205987;1.00708;1.01888;0.0118066;
0.205997;1.01181;1.01415;0.00234348;
0.206007;1.01655;1.00942;-0.00712896;
0.206017;1.02127;1.00469;-0.0165732;
0.206027;1.02596;1.00001;-0.025952;
0.206037;1.0306;0.995368;-0.0352281;
0.206047;1.03517;0.9908;-0.044365;
0.206057;1.03965;0.98632;-0.0533264;
0.206067;1.04402;0.981946;-0.0620771;
0.206077;1.04828;0.977695;-0.0705824;
0.206087;1.05239;0.973583;-0.0788087;
0.206097;1.05635;0.969626;-0.0867237;
0.206107;1.06014;0.965842;-0.094296;
0.206117;1.06374;0.962243;-0.101496;
0.206127;1.06714;0.958845;-0.108295;
0.206137;1.07033;0.955661;-0.114666;
0.206147;1.07329;0.952703;-0.120584;
0.206157;1.07601;0.949983;-0.126027;
0.206167;1.07848;0.947512;-0.130972;
0.206177;1.0807;0.945299;-0.1354;
0.206187;1.08265;0.943353;-0.139294;
0.206197;1.08432;0.941681;-0.142639;
0.206207;1.08571;0.940291;-0.145421;
0.206217;1.08682;0.939188;-0.147629;
0.206227;1.08763;0.938375;-0.149255;
0.206237;1.08815;0.937857;-0.150292;
0.206247;1.08837;0.937635;-0.150736;
0.206257;1.0883;0.93771;-0.150586;
0.206267;1.08792;0.938081;-0.149843;
0.206277;1.08726;0.938748;-0.148508;
0.206287;1.0863;0.939708;-0.146588;
0.206297;1.08505;0.940957;-0.144089;
0.206307;1.08351;0.942489;-0.141022;
0.206317;1.0817;0.9443;-0.137399;
0.206327;1.07961;0.946382;-0.133233;
0.206337;1.07727;0.948726;-0.128542;
0.206347;1.07467;0.951324;-0.123344;
0.206357;1.07182;0.954165;-0.117658;
0.206367;1.06875;0.957239;-0.111509;
0.206377;1.06545;0.960532;-0.104918;
0.206387;1.06195;0.964033;-0.0979139;
0.206397;1.05825;0.967728;-0.0905227;
0.206407;1.05437;0.971601;-0.0827738;
0.206417;1.05034;0.975637;-0.0746979;
0.206427;1.04615;0.979822;-0.0663268;
0.206437;1.04183;0.984137;-0.0576935;
0.206447;1.0374;0.988567;-0.0488321;
0.206457;1.03287;0.993094;-0.0397778;
0.206467;1.02826;0.997699;-0.0305661;
0.206477;1.0236;1.00236;-0.0212336;
0.206487;1.01889;1.00707;-0.0118172;
0.206497;1.01416;1.0118;-0.00235405;
0.206507;1.00942;1.01654;0.00711839;
0.206517;1.0047;1.02126;0.0165627;
0.206527;1.00001;1.02595;0.0259414;
0.206537;0.995373;1.03059;0.0352175;
0.206547;0.990806;1.03516;0.0443544;
0.206557;0.986326;1.03964;0.0533159;
0.206567;0.981951;1.04402;0.0620665;
0.206577;0.9777;1.04827;0.0705718;
0.206587;0.973588;1.05239;0.0787982;
0.206597;0.969632;1.05634;0.0867131;
0.206607;0.965847;1.06013;0.0942854;
0.206617;0.962248;1.06373;0.101485;
0.206627;0.95885;1.06713;0.108284;
0.206637;0.955666;1.07032;0.114655;
0.206647;0.952708;1.07328;0.120574;
0.206657;0.949988;1.076;0.126016;
0.206667;0.947517;1.07848;0.130962;
0.206677;0.945304;1.08069;0.13539;
0.206687;0.943358;1.08264;0.139284;
0.206697;0.941687;1.08431;0.142628;
0.206707;0.940297;1.08571;0.14541;
0.206717;0.939193;1.08681;0.147618;
0.206727;0.938381;1.08762;0.149244;
0.206737;0.937862;1.08814;0.150281;
0.206747;0.93764;1.08837;0.150726;
0.206757;0.937715;1.08829;0.150576;
0.206767;0.938087;1.08792;0.149832;
0.206777;0.938754;1.08725;0.148497;
0.206787;0.939713;1.08629;0.146577;
0.206797;0.940962;1.08504;0.144078;
0.206807;0.942495;1.08351;0.141012;
0.206817;0.944305;1.08169;0.137388;
0.206827;0.946387;1.07961;0.133223;
0.206837;0.948731;1.07726;0.128532;
0.206847;0.951329;1.07466;0.123333;
0.206857;0.95417;1.07182;0.117648;
0.206867;0.957244;1.06874;0.111498;
0.206877;0.960538;1.06545;0.104908;
0.206887;0.964039;1.06194;0.0979034;
0.206897;0.967733;1.05824;0.0905122;
0.206907;0.971606;1.05437;0.0827633;
0.206917;0.975643;1.05033;0.0746873;
0.206927;0.979827;1.04614;0.0663162;
0.206937;0.984143;1.04183;0.0576829;
0.206947;0.988572;1.03739;0.0488216;
0.206957;0.993099;1.03287;0.0397672;
0.206967;0.997704;1.02826;0.0305556;
0.206977;1.00237;1.02359;0.0212231;
0.206987;1.00708;1.01888;0.0118067;
0.206997;1.01181;1.01415;0.00234352;
0.207007;1.01655;1.00942;-0.00712892;
0.207017;1.02127;1.00469;-0.0165732;
0.207027;1.02596;1.00001;-0.0259519;
0.207037;1.0306;0.995368;-0.0352281;
0.207047;1.03517;0.9908;-0.0443649;
0.207057;1.03965;0.986321;-0.0533264;
0.207067;1.04402;0.981946;-0.0620771;
0.207077;1.04828;0.977695;-0.0705824;
0.207087;1.05239;0.973583;-0.0788087;
0.207097;1.05635;0.969626;-0.0867236;
0.207107;1.06014;0.965842;-0.0942959;
0.207117;1.06374;0.962243;-0.101496;
0.207127;1.06714;0.958845;-0.108295;
0.207137;1.07033;0.955661;-0.114666;
0.207147;1.07329;0.952703;-0.120584;
0.207157;1.07601;0.949983;-0.126027;
0.207167;1.07848;0.947512;-0.130972;
0.207177;1.0807;0.945299;-0.1354;
0.207187;1.08265;0.943353;-0.139294;
0.207197;1.08432;0.941681;-0.142639;
0.207207;1.08571;0.940291;-0.14542;
0.207217;1.08682;0.939188;-0.147629;
0.207227;1.08763;0.938375;-0.149255;
0.207237;1.08815;0.937857;-0.150292;
0.207247;1.08837;0.937635;-0.150736;
0.207257;1.0883;0.93771;-0.150586;
0.207267;1.08792;0.938081;-0.149843;
0.207277;1.08726;0.938748;-0.148508;
0.207287;1.0863;0.939708;-0.146588;
0.207297;1.08505;0.940957;-0.144089;
0.207307;1.08351;0.942489;-0.141022;
0.207317;1.0817;0.9443;-0.137399;
0.207327;1.07961;0.946382;-0.133233;
0.207337;1.07727;0.948726;-0.128542;
0.207347;1.07467;0.951324;-0.123344;
0.207357;1.07182;0.954165;-0.117658;
0.207367;1.06875;0.957239;-0.111509;
0.207377;1.06545;0.960532;-0.104918;
0.207387;1.06195;0.964033;-0.0979139;
0.207397;1.05825;0.967728;-0.0905227;
0.207407;1.05437;0.971601;-0.0827738;
0.207417;1.05034;0.975637;-0.0746978;
0.207427;1.04615;0.979822;-0.0663267;
0.207437;1.04183;0.984137;-0.0576934;
0.207447;1.0374;0.988567;-0.0488321;
0.207457;1.03287;0.993094;-0.0397777;
0.207467;1.02826;0.997699;-0.0305661;
0.207477;1.0236;1.00236;-0.0212336;
0.207487;1.01889;1.00707;-0.0118172;
0.207497;1.01416;1.0118;-0.00235401;
0.207507;1.00942;1.01654;0.00711843;
0.207517;1.0047;1.02126;0.0165627;
0.207527;1.00001;1.02595;0.0259414;
0.207537;0.995373;1.03059;0.0352176;
0.207547;0.990806;1.03516;0.0443544;
0.207557;0.986326;1.03964;0.0533159;
0.207567;0.981951;1.04402;0.0620666;
0.207577;0.9777;1.04827;0.0705719;
0.207587;0.973588;1.05239;0.0787982;
0.207597;0.969632;1.05634;0.0867132;
0.207607;0.965847;1.06013;0.0942854;
0.207617;0.962248;1.06373;0.101485;
0.207627;0.95885;1.06713;0.108284;
0.207637;0.955666;1.07032;0.114655;
0.207647;0.952708;1.07328;0.120574;
0.207657;0.949988;1.076;0.126016;
0.207667;0.947517;1.07848;0.130962;
0.207677;0.945304;1.08069;0.13539;
0.207687;0.943358;1.08264;0.139284;
0.207697;0.941687;1.08431;0.142628;
0.207707;0.940297;1.08571;0.14541;
0.207717;0.939193;1.08681;0.147618;
0.207727;0.938381;1.08762;0.149244;
0.207737;0.937862;1.08814;0.150281;
0.207747;0.93764;1.08837;0.150726;
0.207757;0.937715;1.08829;0.150576;
0.207767;0.938087;1.08792;0.149832;
0.207777;0.938754;1.08725;0.148498;
0.207787;0.939713;1.08629;0.146577;
0.207797;0.940962;1.08504;0.144079;
0.207807;0.942495;1.08351;0.141012;
0.207817;0.944305;1.08169;0.137388;
0.207827;0.946387;1.07961;0.133223;
0.207837;0.948731;1.07726;0.128532;
0.207847;0.951329;1.07466;0.123333;
0.207857;0.95417;1.07182;0.117648;
0.207867;0.957244;1.06874;0.111498;
0.207877;0.960538;1.06545;0.104908;
0.207887;0.964039;1.06194;0.0979034;
0.207897;0.967733;1.05824;0.0905122;
0.207907;0.971606;1.05437;0.0827633;
0.207917;0.975643;1.05033;0.0746874;
0.207927;0.979827;1.04614;0.0663163;
0.207937;0.984143;1.04183;0.057683;
0.207947;0.988572;1.03739;0.0488217;
0.207957;0.993099;1.03287;0.0397673;
0.207967;0.997704;1.02826;0.0305556;
0.207977;1.00237;1.02359;0.0212231;
0.207987;1.00708;1.01888;0.0118067;
0.207997;1.01181;1.01415;0.00234356;
0.208007;1.01655;1.00942;-0.00712888;
0.208017;1.02127;1.00469;-0.0165731;
0.208027;1.02596;1.00001;-0.0259519;
0.208037;1.0306;0.995368;-0.035228;
0.208047;1.03517;0.9908;-0.0443649;
0.208057;1.03965;0.986321;-0.0533264;
0.208067;1.04402;0.981946;-0.062077;
0.208077;1.04828;0.977695;-0.0705823;
0.208087;1.05239;0.973583;-0.0788087;
0.208097;1.05635;0.969626;-0.0867236;
0.208107;1.06014;0.965842;-0.0942959;
0.208117;1.06374;0.962243;-0.101496;
0.208127;1.06714;0.958845;-0.108295;
0.208137;1.07033;0.955661;-0.114666;
0.208147;1.07329;0.952703;-0.120584;
0.208157;1.07601;0.949983;-0.126027;
0.208167;1.07848;0.947512;-0.130972;
0.208177;1.0807;0.945299;-0.1354;
0.208187;1.08265;0.943353;-0.139294;
0.208197;1.08432;0.941681;-0.142639;
0.208207;1.08571;0.940291;-0.14542;
0.208217;1.08682;0.939188;-0.147629;
0.208227;1.08763;0.938375;-0.149254;
0.208237;1.08815;0.937857;-0.150292;
0.208247;1.08837;0.937635;-0.150736;
0.208257;1.0883;0.93771;-0.150586;
0.208267;1.08792;0.938081;-0.149843;
0.208277;1.08726;0.938748;-0.148508;
0.208287;1.0863;0.939708;-0.146588;
0.208297;1.08505;0.940957;-0.144089;
0.208307;1.08351;0.942489;-0.141022;
0.208317;1.0817;0.9443;-0.137399;
0.208327;1.07961;0.946382;-0.133233;
0.208337;1.07727;0.948726;-0.128542;
0.208347;1.07467;0.951324;-0.123344;
0.208357;1.07182;0.954165;-0.117658;
0.208367;1.06875;0.957239;-0.111508;
0.208377;1.06545;0.960532;-0.104918;
0.208387;1.06195;0.964033;-0.0979139;
0.208397;1.05825;0.967728;-0.0905226;
0.208407;1.05437;0.971601;-0.0827737;
0.208417;1.05034;0.975637;-0.0746978;
0.208427;1.04615;0.979822;-0.0663267;
0.208437;1.04183;0.984137;-0.0576934;
0.208447;1.0374;0.988567;-0.0488321;
0.208457;1.03287;0.993094;-0.0397777;
0.208467;1.02826;0.997699;-0.030566;
0.208477;1.0236;1.00236;-0.0212336;
0.208487;1.01889;1.00707;-0.0118171;
0.208497;1.01416;1.0118;-0.00235397;
0.208507;1.00942;1.01654;0.00711847;
0.208517;1.0047;1.02126;0.0165627;
0.208527;1.00001;1.02595;0.0259415;
0.208537;0.995373;1.03059;0.0352176;
0.208547;0.990806;1.03516;0.0443545;
0.208557;0.986326;1.03964;0.053316;
0.208567;0.981951;1.04402;0.0620666;
0.208577;0.9777;1.04827;0.0705719;
0.208587;0.973588;1.05239;0.0787983;
0.208597;0.969632;1.05634;0.0867132;
0.208607;0.965847;1.06013;0.0942855;
0.208617;0.962248;1.06373;0.101485;
0.208627;0.95885;1.06713;0.108284;
0.208637;0.955666;1.07032;0.114655;
0.208647;0.952708;1.07328;0.120574;
0.208657;0.949988;1.076;0.126017;
0.208667;0.947517;1.07848;0.130962;
0.208677;0.945304;1.08069;0.13539;
0.208687;0.943358;1.08264;0.139284;
0.208697;0.941687;1.08431;0.142628;
0.208707;0.940296;1.08571;0.14541;
0.208717;0.939193;1.08681;0.147618;
0.208727;0.938381;1.08762;0.149244;
0.208737;0.937862;1.08814;0.150281;
0.208747;0.93764;1.08837;0.150726;
0.208757;0.937715;1.08829;0.150576;
0.208767;0.938087;1.08792;0.149832;
0.208777;0.938754;1.08725;0.148498;
0.208787;0.939713;1.08629;0.146577;
0.208797;0.940962;1.08504;0.144079;
0.208807;0.942494;1.08351;0.141012;
0.208817;0.944305;1.08169;0.137388;
0.208827;0.946387;1.07961;0.133223;
0.208837;0.948731;1.07726;0.128532;
0.208847;0.951329;1.07466;0.123333;
0.208857;0.95417;1.07182;0.117648;
0.208867;0.957244;1.06874;0.111498;
0.208877;0.960538;1.06545;0.104908;
0.208887;0.964039;1.06194;0.0979035;
0.208897;0.967733;1.05825;0.0905122;
0.208907;0.971606;1.05437;0.0827634;
0.208917;0.975643;1.05033;0.0746874;
0.208927;0.979827;1.04614;0.0663163;
0.208937;0.984143;1.04183;0.057683;
0.208947;0.988572;1.03739;0.0488217;
0.208957;0.993099;1.03287;0.0397673;
0.208967;0.997704;1.02826;0.0305557;
0.208977;1.00237;1.02359;0.0212232;
0.208987;1.00708;1.01888;0.0118068;
0.208997;1.01181;1.01415;0.0023436;
0.209007;1.01655;1.00942;-0.00712884;
0.209017;1.02127;1.00469;-0.0165731;
0.209027;1.02596;1.00001;-0.0259519;
0.209037;1.0306;0.995368;-0.035228;
0.209047;1.03517;0.9908;-0.0443649;
0.209057;1.03965;0.986321;-0.0533263;
0.209067;1.04402;0.981946;-0.062077;
0.209077;1.04828;0.977695;-0.0705823;
0.209087;1.05239;0.973583;-0.0788086;
0.209097;1.05635;0.969626;-0.0867236;
0.209107;1.06014;0.965842;-0.0942958;
0.209117;1.06374;0.962243;-0.101496;
0.209127;1.06714;0.958845;-0.108295;
0.209137;1.07033;0.955661;-0.114666;
0.209147;1.07329;0.952703;-0.120584;
0.209157;1.07601;0.949983;-0.126027;
0.209167;1.07848;0.947512;-0.130972;
0.209177;1.0807;0.945299;-0.1354;
0.209187;1.08265;0.943353;-0.139294;
0.209197;1.08432;0.941681;-0.142639;
0.209207;1.08571;0.940291;-0.14542;
0.209217;1.08682;0.939188;-0.147629;
0.209227;1.08763;0.938375;-0.149254;
0.209237;1.08815;0.937857;-0.150292;
0.209247;1.08837;0.937635;-0.150736;
0.209257;1.0883;0.93771;-0.150586;
0.209267;1.08792;0.938081;-0.149843;
0.209277;1.08726;0.938748;-0.148508;
0.209287;1.0863;0.939708;-0.146587;
0.209297;1.08505;0.940957;-0.144089;
0.209307;1.08351;0.942489;-0.141022;
0.209317;1.0817;0.9443;-0.137399;
0.209327;1.07961;0.946382;-0.133233;
0.209337;1.07727;0.948726;-0.128542;
0.209347;1.07467;0.951324;-0.123344;
0.209357;1.07182;0.954165;-0.117658;
0.209367;1.06875;0.957239;-0.111508;
0.209377;1.06545;0.960532;-0.104918;
0.209387;1.06195;0.964033;-0.0979138;
0.209397;1.05825;0.967728;-0.0905226;
0.209407;1.05437;0.971601;-0.0827737;
0.209417;1.05034;0.975637;-0.0746978;
0.209427;1.04615;0.979822;-0.0663266;
0.209437;1.04183;0.984137;-0.0576934;
0.209447;1.0374;0.988567;-0.048832;
0.209457;1.03287;0.993094;-0.0397776;
0.209467;1.02826;0.997699;-0.030566;
0.209477;1.0236;1.00236;-0.0212335;
0.209487;1.01889;1.00707;-0.0118171;
0.209497;1.01416;1.0118;-0.00235393;
0.209507;1.00942;1.01654;0.00711851;
0.209517;1.0047;1.02126;0.0165628;
0.209527;1.00001;1.02595;0.0259415;
0.209537;0.995373;1.03059;0.0352177;
0.209547;0.990806;1.03516;0.0443545;
0.209557;0.986326;1.03964;0.053316;
0.209567;0.981951;1.04402;0.0620667;
0.209577;0.9777;1.04827;0.070572;
0.209587;0.973588;1.05239;0.0787983;
0.209597;0.969632;1.05634;0.0867132;
0.209607;0.965847;1.06013;0.0942855;
0.209617;0.962248;1.06373;0.101485;
0.209627;0.95885;1.06713;0.108284;
0.209637;0.955666;1.07032;0.114656;
0.209647;0.952708;1.07328;0.120574;
0.209657;0.949988;1.076;0.126017;
0.209667;0.947517;1.07848;0.130962;
0.209677;0.945304;1.08069;0.13539;
0.209687;0.943358;1.08264;0.139284;
0.209697;0.941687;1.08431;0.142628;
0.209707;0.940296;1.08571;0.14541;
0.209717;0.939193;1.08681;0.147618;
0.209727;0.938381;1.08762;0.149244;
0.209737;0.937862;1.08814;0.150281;
0.209747;0.93764;1.08837;0.150726;
0.209757;0.937715;1.08829;0.150576;
0.209767;0.938087;1.08792;0.149832;
0.209777;0.938754;1.08725;0.148498;
0.209787;0.939713;1.08629;0.146577;
0.209797;0.940962;1.08504;0.144079;
0.209807;0.942494;1.08351;0.141012;
0.209817;0.944305;1.08169;0.137388;
0.209827;0.946387;1.07961;0.133223;
0.209837;0.948731;1.07726;0.128532;
0.209847;0.951329;1.07466;0.123333;
0.209857;0.95417;1.07182;0.117648;
0.209867;0.957244;1.06874;0.111498;
0.209877;0.960538;1.06545;0.104908;
0.209887;0.964038;1.06194;0.0979035;
0.209897;0.967733;1.05825;0.0905123;
0.209907;0.971606;1.05437;0.0827634;
0.209917;0.975643;1.05033;0.0746875;
0.209927;0.979827;1.04614;0.0663163;
0.209937;0.984143;1.04183;0.0576831;
0.209947;0.988572;1.03739;0.0488217;
0.209957;0.993099;1.03287;0.0397674;
0.209967;0.997704;1.02826;0.0305557;
0.209977;1.00237;1.02359;0.0212232;
0.209987;1.00708;1.01888;0.0118068;
0.209997;1.01181;1.01415;0.00234364;
0.210007;1.01655;1.00942;-0.0071288;
0.210017;1.02127;1.00469;-0.0165731;
0.210027;1.02596;1.00001;-0.0259518;
0.210037;1.0306;0.995368;-0.035228;
0.210047;1.03517;0.9908;-0.0443648;
0.210057;1.03965;0.986321;-0.0533263;
0.210067;1.04402;0.981946;-0.0620769;
0.210077;1.04828;0.977695;-0.0705822;
0.210087;1.05239;0.973583;-0.0788086;
0.210097;1.05635;0.969626;-0.0867235;
0.210107;1.06014;0.965842;-0.0942958;
0.210117;1.06374;0.962243;-0.101496;
0.210127;1.06714;0.958845;-0.108295;
0.210137;1.07033;0.955661;-0.114666;
0.210147;1.07329;0.952703;-0.120584;
0.210157;1.07601;0.949983;-0.126027;
0.210167;1.07848;0.947512;-0.130972;
0.210177;1.0807;0.945299;-0.1354;
0.210187;1.08265;0.943353;-0.139294;
0.210197;1.08432;0.941681;-0.142639;
0.210207;1.08571;0.940291;-0.14542;
0.210217;1.08682;0.939188;-0.147629;
0.210227;1.08763;0.938375;-0.149254;
0.210237;1.08815;0.937857;-0.150292;
0.210247;1.08837;0.937635;-0.150736;
0.210257;1.0883;0.93771;-0.150586;
0.210267;1.08792;0.938082;-0.149843;
0.210277;1.08726;0.938748;-0.148508;
0.210287;1.0863;0.939708;-0.146587;
0.210297;1.08505;0.940957;-0.144089;
0.210307;1.08351;0.942489;-0.141022;
0.210317;1.0817;0.9443;-0.137399;
0.210327;1.07961;0.946382;-0.133233;
0.210337;1.07727;0.948726;-0.128542;
0.210347;1.07467;0.951324;-0.123344;
0.210357;1.07182;0.954165;-0.117658;
0.210367;1.06875;0.957239;-0.111508;
0.210377;1.06545;0.960532;-0.104918;
0.210387;1.06195;0.964033;-0.0979138;
0.210397;1.05825;0.967728;-0.0905225;
0.210407;1.05437;0.971601;-0.0827737;
0.210417;1.05034;0.975638;-0.0746977;
0.210427;1.04615;0.979822;-0.0663266;
0.210437;1.04183;0.984138;-0.0576933;
0.210447;1.0374;0.988567;-0.048832;
0.210457;1.03287;0.993094;-0.0397776;
0.210467;1.02826;0.997699;-0.030566;
0.210477;1.0236;1.00236;-0.0212335;
0.210487;1.01889;1.00707;-0.011817;
0.210497;1.01416;1.0118;-0.00235389;
0.210507;1.00942;1.01654;0.00711855;
0.210517;1.0047;1.02126;0.0165628;
0.210527;1.00001;1.02595;0.0259416;
0.210537;0.995373;1.03059;0.0352177;
0.210547;0.990806;1.03516;0.0443546;
0.210557;0.986326;1.03964;0.053316;
0.210567;0.981951;1.04402;0.0620667;
0.210577;0.9777;1.04827;0.070572;
0.210587;0.973588;1.05239;0.0787983;
0.210597;0.969632;1.05634;0.0867133;
0.210607;0.965847;1.06013;0.0942856;
0.210617;0.962248;1.06373;0.101485;
0.210627;0.95885;1.06713;0.108284;
0.210637;0.955666;1.07032;0.114656;
0.210647;0.952708;1.07328;0.120574;
0.210657;0.949988;1.076;0.126017;
0.210667;0.947517;1.07848;0.130962;
0.210677;0.945304;1.08069;0.13539;
0.210687;0.943358;1.08264;0.139284;
0.210697;0.941687;1.08431;0.142628;
0.210707;0.940296;1.08571;0.14541;
0.210717;0.939193;1.08681;0.147618;
0.210727;0.938381;1.08762;0.149244;
0.210737;0.937862;1.08814;0.150281;
0.210747;0.93764;1.08837;0.150726;
0.210757;0.937715;1.08829;0.150576;
0.210767;0.938087;1.08792;0.149832;
0.210777;0.938754;1.08725;0.148498;
0.210787;0.939713;1.08629;0.146577;
0.210797;0.940962;1.08504;0.144079;
0.210807;0.942494;1.08351;0.141012;
