time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);v(/OUT_P)-V(/OUT_N);
0.355653;1.44648;1.43684;2.2083;-0.00964195;
0.355663;1.44473;1.43504;2.19709;-0.00968333;
0.355673;1.44314;1.43341;2.18696;-0.00972645;
0.355683;1.44173;1.43196;2.17794;-0.00977112;
0.355693;1.44051;1.4307;2.17007;-0.00981718;
0.355703;1.43948;1.42962;2.16338;-0.00986445;
0.355713;1.43864;1.42873;2.1579;-0.00991273;
0.355723;1.438;1.42804;2.15364;-0.00996184;
0.355733;1.43756;1.42755;2.15063;-0.0100116;
0.355743;1.43732;1.42725;2.14887;-0.0100618;
0.355753;1.43728;1.42716;2.14837;-0.0101122;
0.355763;1.43744;1.42727;2.14914;-0.0101627;
0.355773;1.4378;1.42759;2.15118;-0.010213;
0.355783;1.43836;1.4281;2.15446;-0.0102629;
0.355793;1.43913;1.42881;2.15899;-0.0103123;
0.355803;1.44008;1.42972;2.16473;-0.010361;
0.355813;1.44123;1.43082;2.17168;-0.0104088;
0.355823;1.44256;1.43211;2.17981;-0.0104554;
0.355833;1.44408;1.43357;2.18907;-0.0105007;
0.355843;1.44577;1.43522;2.19944;-0.0105445;
0.355853;1.44762;1.43704;2.21087;-0.0105867;
0.355863;1.44964;1.43902;2.22332;-0.0106271;
0.355873;1.45182;1.44115;2.23674;-0.0106654;
0.355883;1.45414;1.44343;2.25108;-0.0107017;
0.355893;1.45659;1.44585;2.26628;-0.0107356;
0.355903;1.45917;1.4484;2.28228;-0.0107672;
0.355913;1.46186;1.45107;2.29901;-0.0107962;
0.355923;1.46466;1.45384;2.31642;-0.0108225;
0.355933;1.46756;1.45671;2.33443;-0.0108461;
0.355943;1.47054;1.45967;2.35297;-0.0108668;
0.355953;1.47358;1.4627;2.37197;-0.0108845;
0.355963;1.47669;1.46579;2.39135;-0.0108993;
0.355973;1.47984;1.46893;2.41104;-0.010911;
0.355983;1.48303;1.47211;2.43095;-0.0109195;
0.355993;1.48623;1.47531;2.45102;-0.0109249;
0.356003;1.48945;1.47852;2.47115;-0.0109271;
0.356013;1.49266;1.48173;2.49127;-0.010926;
0.356023;1.49585;1.48493;2.5113;-0.0109218;
0.356033;1.49901;1.4881;2.53115;-0.0109145;
0.356043;1.50213;1.49122;2.55076;-0.0109039;
0.356053;1.50519;1.4943;2.57004;-0.0108903;
0.356063;1.50818;1.49731;2.58891;-0.0108736;
0.356073;1.5111;1.50024;2.6073;-0.0108539;
0.356083;1.51392;1.50309;2.62514;-0.0108313;
0.356093;1.51664;1.50583;2.64235;-0.010806;
0.356103;1.51924;1.50846;2.65888;-0.0107779;
0.356113;1.52172;1.51097;2.67464;-0.0107472;
0.356123;1.52407;1.51335;2.68959;-0.0107141;
0.356133;1.52627;1.51559;2.70366;-0.0106787;
0.356143;1.52833;1.51769;2.71679;-0.0106412;
0.356153;1.53022;1.51962;2.72895;-0.0106016;
0.356163;1.53195;1.52139;2.74007;-0.0105602;
0.356173;1.53351;1.52299;2.75012;-0.0105172;
0.356183;1.53488;1.52441;2.75906;-0.0104727;
0.356193;1.53608;1.52565;2.76686;-0.0104269;
0.356203;1.53709;1.52671;2.77349;-0.0103799;
0.356213;1.53791;1.52758;2.77892;-0.0103321;
0.356223;1.53854;1.52825;2.78313;-0.0102834;
0.356233;1.53897;1.52874;2.78611;-0.0102342;
0.356243;1.53921;1.52902;2.78785;-0.0101845;
0.356253;1.53924;1.52911;2.78834;-0.0101347;
0.356263;1.53909;1.529;2.78758;-0.0100848;
0.356273;1.53873;1.5287;2.78557;-0.010035;
0.356283;1.53818;1.5282;2.78232;-0.00998555;
0.356293;1.53744;1.5275;2.77784;-0.00993658;
0.356303;1.5365;1.52661;2.77215;-0.00988829;
0.356313;1.53538;1.52554;2.76527;-0.00984086;
0.356323;1.53407;1.52428;2.75722;-0.00979447;
0.356333;1.53259;1.52284;2.74804;-0.0097493;
0.356343;1.53093;1.52122;2.73775;-0.00970553;
0.356353;1.5291;1.51943;2.7264;-0.00966335;
0.356363;1.5271;1.51748;2.71403;-0.00962293;
0.356373;1.52496;1.51537;2.70068;-0.00958443;
0.356383;1.52267;1.51312;2.68642;-0.00954802;
0.356393;1.52024;1.51072;2.67129;-0.00951386;
0.356403;1.51768;1.5082;2.65535;-0.00948209;
0.356413;1.51501;1.50555;2.63868;-0.00945284;
0.356423;1.51223;1.5028;2.62132;-0.00942625;
0.356433;1.50935;1.49994;2.60335;-0.00940242;
0.356443;1.50638;1.497;2.58485;-0.00938145;
0.356453;1.50335;1.49398;2.56588;-0.00936343;
0.356463;1.50025;1.4909;2.54653;-0.00934844;
0.356473;1.49711;1.48777;2.52686;-0.00933653;
0.356483;1.49393;1.4846;2.50696;-0.00932776;
0.356493;1.49072;1.4814;2.4869;-0.00932216;
0.356503;1.48751;1.47819;2.46677;-0.00931974;
0.356513;1.4843;1.47498;2.44665;-0.00932052;
0.356523;1.4811;1.47178;2.42661;-0.0093245;
0.356533;1.47793;1.4686;2.40674;-0.00933165;
0.356543;1.47481;1.46547;2.38711;-0.00934194;
0.356553;1.47174;1.46238;2.3678;-0.00935534;
0.356563;1.46873;1.45936;2.3489;-0.00937178;
0.356573;1.4658;1.45641;2.33047;-0.00939119;
0.356583;1.46296;1.45355;2.31258;-0.00941351;
0.356593;1.46022;1.45079;2.29531;-0.00943863;
0.356603;1.4576;1.44813;2.27873;-0.00946646;
0.356613;1.45509;1.4456;2.2629;-0.00949688;
0.356623;1.45272;1.44319;2.24788;-0.00952978;
0.356633;1.45049;1.44092;2.23374;-0.00956502;
0.356643;1.44841;1.4388;2.22052;-0.00960246;
0.356653;1.44648;1.43684;2.20829;-0.00964195;
0.356663;1.44472;1.43504;2.19709;-0.00968333;
0.356673;1.44314;1.43341;2.18695;-0.00972645;
0.356683;1.44173;1.43196;2.17794;-0.00977112;
0.356693;1.44051;1.4307;2.17007;-0.00981718;
0.356703;1.43948;1.42962;2.16338;-0.00986445;
0.356713;1.43864;1.42873;2.15789;-0.00991273;
0.356723;1.438;1.42804;2.15364;-0.00996184;
0.356733;1.43756;1.42755;2.15062;-0.0100116;
0.356743;1.43731;1.42725;2.14886;-0.0100618;
0.356753;1.43727;1.42716;2.14837;-0.0101122;
0.356763;1.43744;1.42727;2.14914;-0.0101627;
0.356773;1.4378;1.42759;2.15117;-0.010213;
0.356783;1.43836;1.4281;2.15446;-0.0102629;
0.356793;1.43912;1.42881;2.15898;-0.0103123;
0.356803;1.44008;1.42972;2.16473;-0.010361;
0.356813;1.44123;1.43082;2.17168;-0.0104088;
0.356823;1.44256;1.4321;2.1798;-0.0104554;
0.356833;1.44407;1.43357;2.18906;-0.0105007;
0.356843;1.44576;1.43522;2.19943;-0.0105445;
0.356853;1.44762;1.43704;2.21086;-0.0105867;
0.356863;1.44964;1.43902;2.22331;-0.0106271;
0.356873;1.45182;1.44115;2.23674;-0.0106654;
0.356883;1.45413;1.44343;2.25107;-0.0107017;
0.356893;1.45659;1.44585;2.26627;-0.0107356;
0.356903;1.45917;1.4484;2.28227;-0.0107672;
0.356913;1.46186;1.45107;2.29901;-0.0107962;
0.356923;1.46466;1.45384;2.31642;-0.0108225;
0.356933;1.46756;1.45671;2.33443;-0.0108461;
0.356943;1.47054;1.45967;2.35297;-0.0108668;
0.356953;1.47358;1.4627;2.37197;-0.0108845;
0.356963;1.47669;1.46579;2.39135;-0.0108993;
0.356973;1.47984;1.46893;2.41104;-0.010911;
0.356983;1.48303;1.47211;2.43095;-0.0109195;
0.356993;1.48623;1.47531;2.45101;-0.0109249;
0.357003;1.48945;1.47852;2.47114;-0.0109271;
0.357013;1.49266;1.48173;2.49126;-0.010926;
0.357023;1.49585;1.48493;2.51129;-0.0109218;
0.357033;1.49901;1.48809;2.53115;-0.0109145;
0.357043;1.50213;1.49122;2.55075;-0.0109039;
0.357053;1.50519;1.4943;2.57003;-0.0108903;
0.357063;1.50818;1.49731;2.5889;-0.0108736;
0.357073;1.5111;1.50024;2.6073;-0.0108539;
0.357083;1.51392;1.50309;2.62513;-0.0108313;
0.357093;1.51664;1.50583;2.64235;-0.010806;
0.357103;1.51924;1.50846;2.65887;-0.0107779;
0.357113;1.52172;1.51097;2.67464;-0.0107472;
0.357123;1.52407;1.51335;2.68958;-0.0107141;
0.357133;1.52627;1.51559;2.70365;-0.0106787;
0.357143;1.52833;1.51768;2.71679;-0.0106412;
0.357153;1.53022;1.51962;2.72894;-0.0106016;
0.357163;1.53195;1.52139;2.74006;-0.0105602;
0.357173;1.53351;1.52299;2.75012;-0.0105172;
0.357183;1.53488;1.52441;2.75906;-0.0104727;
0.357193;1.53608;1.52565;2.76686;-0.0104269;
0.357203;1.53709;1.52671;2.77348;-0.0103799;
0.357213;1.53791;1.52758;2.77891;-0.0103321;
0.357223;1.53854;1.52825;2.78312;-0.0102834;
0.357233;1.53897;1.52874;2.78611;-0.0102342;
0.357243;1.53921;1.52902;2.78784;-0.0101845;
0.357253;1.53924;1.52911;2.78833;-0.0101347;
0.357263;1.53909;1.529;2.78757;-0.0100848;
0.357273;1.53873;1.5287;2.78556;-0.010035;
0.357283;1.53818;1.5282;2.78232;-0.00998555;
0.357293;1.53744;1.5275;2.77784;-0.00993658;
0.357303;1.5365;1.52661;2.77215;-0.00988829;
0.357313;1.53538;1.52554;2.76526;-0.00984086;
0.357323;1.53407;1.52428;2.75722;-0.00979447;
0.357333;1.53259;1.52284;2.74803;-0.0097493;
0.357343;1.53092;1.52122;2.73774;-0.00970553;
0.357353;1.52909;1.51943;2.72639;-0.00966335;
0.357363;1.5271;1.51748;2.71402;-0.00962293;
0.357373;1.52496;1.51537;2.70068;-0.00958443;
0.357383;1.52267;1.51312;2.68641;-0.00954802;
0.357393;1.52024;1.51072;2.67129;-0.00951386;
0.357403;1.51768;1.5082;2.65535;-0.00948209;
0.357413;1.51501;1.50555;2.63867;-0.00945284;
0.357423;1.51222;1.5028;2.62131;-0.00942625;
0.357433;1.50935;1.49994;2.60335;-0.00940242;
0.357443;1.50638;1.497;2.58484;-0.00938145;
0.357453;1.50335;1.49398;2.56588;-0.00936343;
0.357463;1.50025;1.4909;2.54652;-0.00934844;
0.357473;1.49711;1.48777;2.52685;-0.00933653;
0.357483;1.49392;1.4846;2.50695;-0.00932776;
0.357493;1.49072;1.4814;2.4869;-0.00932216;
0.357503;1.48751;1.47819;2.46677;-0.00931974;
0.357513;1.4843;1.47498;2.44664;-0.00932052;
0.357523;1.4811;1.47178;2.4266;-0.0093245;
0.357533;1.47793;1.4686;2.40673;-0.00933165;
0.357543;1.47481;1.46547;2.3871;-0.00934194;
0.357553;1.47174;1.46238;2.3678;-0.00935534;
0.357563;1.46873;1.45936;2.34889;-0.00937178;
0.357573;1.4658;1.45641;2.33046;-0.00939119;
0.357583;1.46296;1.45355;2.31257;-0.00941351;
0.357593;1.46022;1.45078;2.29531;-0.00943863;
0.357603;1.4576;1.44813;2.27872;-0.00946646;
0.357613;1.45509;1.44559;2.26289;-0.00949688;
0.357623;1.45272;1.44319;2.24788;-0.00952978;
0.357633;1.45049;1.44092;2.23373;-0.00956502;
0.357643;1.4484;1.4388;2.22052;-0.00960246;
0.357653;1.44648;1.43684;2.20829;-0.00964194;
0.357663;1.44472;1.43504;2.19708;-0.00968333;
0.357673;1.44314;1.43341;2.18695;-0.00972645;
0.357683;1.44173;1.43196;2.17793;-0.00977112;
0.357693;1.44051;1.43069;2.17006;-0.00981718;
0.357703;1.43948;1.42962;2.16337;-0.00986445;
0.357713;1.43864;1.42873;2.15789;-0.00991273;
0.357723;1.438;1.42804;2.15363;-0.00996184;
0.357733;1.43756;1.42754;2.15062;-0.0100116;
0.357743;1.43731;1.42725;2.14886;-0.0100618;
0.357753;1.43727;1.42716;2.14836;-0.0101122;
0.357763;1.43744;1.42727;2.14913;-0.0101627;
0.357773;1.4378;1.42759;2.15117;-0.010213;
0.357783;1.43836;1.4281;2.15445;-0.0102629;
0.357793;1.43912;1.42881;2.15898;-0.0103123;
0.357803;1.44008;1.42972;2.16472;-0.010361;
0.357813;1.44123;1.43082;2.17167;-0.0104088;
0.357823;1.44256;1.4321;2.1798;-0.0104554;
0.357833;1.44407;1.43357;2.18906;-0.0105007;
0.357843;1.44576;1.43522;2.19943;-0.0105445;
0.357853;1.44762;1.43704;2.21086;-0.0105867;
0.357863;1.44964;1.43902;2.22331;-0.0106271;
0.357873;1.45182;1.44115;2.23673;-0.0106654;
0.357883;1.45413;1.44343;2.25107;-0.0107017;
0.357893;1.45659;1.44585;2.26627;-0.0107356;
0.357903;1.45917;1.4484;2.28227;-0.0107672;
0.357913;1.46186;1.45107;2.299;-0.0107962;
0.357923;1.46466;1.45384;2.31641;-0.0108225;
0.357933;1.46756;1.45671;2.33442;-0.0108461;
0.357943;1.47053;1.45967;2.35296;-0.0108668;
0.357953;1.47358;1.4627;2.37196;-0.0108845;
0.357963;1.47669;1.46579;2.39134;-0.0108993;
0.357973;1.47984;1.46893;2.41103;-0.010911;
0.357983;1.48303;1.47211;2.43094;-0.0109195;
0.357993;1.48623;1.47531;2.45101;-0.0109249;
0.358003;1.48945;1.47852;2.47114;-0.0109271;
0.358013;1.49266;1.48173;2.49126;-0.010926;
0.358023;1.49585;1.48493;2.51129;-0.0109218;
0.358033;1.49901;1.48809;2.53114;-0.0109145;
0.358043;1.50213;1.49122;2.55075;-0.0109039;
0.358053;1.50519;1.4943;2.57003;-0.0108903;
0.358063;1.50818;1.49731;2.5889;-0.0108736;
0.358073;1.51109;1.50024;2.60729;-0.0108539;
0.358083;1.51392;1.50308;2.62513;-0.0108313;
0.358093;1.51663;1.50583;2.64234;-0.010806;
0.358103;1.51924;1.50846;2.65887;-0.0107779;
0.358113;1.52172;1.51097;2.67463;-0.0107472;
0.358123;1.52407;1.51335;2.68958;-0.0107141;
0.358133;1.52627;1.51559;2.70365;-0.0106787;
0.358143;1.52832;1.51768;2.71678;-0.0106412;
0.358153;1.53022;1.51962;2.72894;-0.0106016;
0.358163;1.53195;1.52139;2.74006;-0.0105602;
0.358173;1.5335;1.52299;2.75011;-0.0105172;
0.358183;1.53488;1.52441;2.75905;-0.0104727;
0.358193;1.53608;1.52565;2.76685;-0.0104269;
0.358203;1.53709;1.52671;2.77348;-0.0103799;
0.358213;1.53791;1.52758;2.77891;-0.0103321;
0.358223;1.53854;1.52825;2.78312;-0.0102834;
0.358233;1.53897;1.52873;2.7861;-0.0102342;
0.358243;1.5392;1.52902;2.78784;-0.0101845;
0.358253;1.53924;1.52911;2.78833;-0.0101347;
0.358263;1.53909;1.529;2.78757;-0.0100848;
0.358273;1.53873;1.5287;2.78556;-0.010035;
0.358283;1.53818;1.52819;2.78231;-0.00998554;
0.358293;1.53744;1.5275;2.77783;-0.00993658;
0.358303;1.5365;1.52661;2.77214;-0.00988829;
0.358313;1.53538;1.52554;2.76526;-0.00984086;
0.358323;1.53407;1.52428;2.75721;-0.00979447;
0.358333;1.53258;1.52284;2.74803;-0.0097493;
0.358343;1.53092;1.52122;2.73774;-0.00970553;
0.358353;1.52909;1.51943;2.72639;-0.00966335;
0.358363;1.5271;1.51748;2.71402;-0.00962293;
0.358373;1.52496;1.51537;2.70067;-0.00958443;
0.358383;1.52267;1.51312;2.68641;-0.00954802;
0.358393;1.52024;1.51072;2.67128;-0.00951386;
0.358403;1.51768;1.5082;2.65534;-0.00948209;
0.358413;1.51501;1.50555;2.63867;-0.00945284;
0.358423;1.51222;1.5028;2.62131;-0.00942625;
0.358433;1.50935;1.49994;2.60334;-0.00940241;
0.358443;1.50638;1.497;2.58484;-0.00938145;
0.358453;1.50335;1.49398;2.56587;-0.00936343;
0.358463;1.50025;1.4909;2.54652;-0.00934844;
0.358473;1.4971;1.48777;2.52685;-0.00933653;
0.358483;1.49392;1.4846;2.50695;-0.00932776;
0.358493;1.49072;1.4814;2.48689;-0.00932216;
0.358503;1.48751;1.47819;2.46676;-0.00931974;
0.358513;1.4843;1.47497;2.44664;-0.00932052;
0.358523;1.4811;1.47178;2.4266;-0.0093245;
0.358533;1.47793;1.4686;2.40673;-0.00933165;
0.358543;1.47481;1.46547;2.3871;-0.00934194;
0.358553;1.47174;1.46238;2.36779;-0.00935534;
0.358563;1.46873;1.45936;2.34889;-0.00937178;
0.358573;1.4658;1.45641;2.33046;-0.00939119;
0.358583;1.46296;1.45355;2.31257;-0.00941351;
0.358593;1.46022;1.45078;2.2953;-0.00943863;
0.358603;1.4576;1.44813;2.27872;-0.00946646;
0.358613;1.45509;1.44559;2.26289;-0.00949688;
0.358623;1.45272;1.44319;2.24787;-0.00952978;
0.358633;1.45049;1.44092;2.23373;-0.00956502;
0.358643;1.4484;1.4388;2.22051;-0.00960245;
0.358653;1.44648;1.43684;2.20828;-0.00964194;
0.358663;1.44472;1.43504;2.19708;-0.00968333;
0.358673;1.44314;1.43341;2.18694;-0.00972644;
0.358683;1.44173;1.43196;2.17793;-0.00977112;
0.358693;1.44051;1.43069;2.17006;-0.00981718;
0.358703;1.43948;1.42961;2.16337;-0.00986445;
0.358713;1.43864;1.42873;2.15788;-0.00991273;
0.358723;1.438;1.42804;2.15363;-0.00996184;
0.358733;1.43756;1.42754;2.15061;-0.0100116;
0.358743;1.43731;1.42725;2.14885;-0.0100618;
0.358753;1.43727;1.42716;2.14836;-0.0101122;
0.358763;1.43744;1.42727;2.14913;-0.0101627;
0.358773;1.4378;1.42759;2.15116;-0.010213;
0.358783;1.43836;1.4281;2.15445;-0.0102629;
0.358793;1.43912;1.42881;2.15897;-0.0103123;
0.358803;1.44008;1.42972;2.16472;-0.010361;
0.358813;1.44123;1.43082;2.17167;-0.0104088;
0.358823;1.44256;1.4321;2.17979;-0.0104554;
0.358833;1.44407;1.43357;2.18905;-0.0105007;
0.358843;1.44576;1.43522;2.19942;-0.0105445;
0.358853;1.44762;1.43703;2.21085;-0.0105867;
0.358863;1.44964;1.43901;2.2233;-0.0106271;
0.358873;1.45181;1.44115;2.23673;-0.0106654;
0.358883;1.45413;1.44343;2.25106;-0.0107017;
0.358893;1.45659;1.44585;2.26626;-0.0107356;
0.358903;1.45917;1.4484;2.28226;-0.0107672;
0.358913;1.46186;1.45107;2.299;-0.0107962;
0.358923;1.46466;1.45384;2.31641;-0.0108225;
0.358933;1.46756;1.45671;2.33442;-0.0108461;
0.358943;1.47053;1.45967;2.35296;-0.0108668;
0.358953;1.47358;1.4627;2.37196;-0.0108845;
0.358963;1.47669;1.46579;2.39134;-0.0108993;
0.358973;1.47984;1.46893;2.41103;-0.010911;
0.358983;1.48302;1.47211;2.43094;-0.0109195;
0.358993;1.48623;1.47531;2.451;-0.0109249;
0.359003;1.48945;1.47852;2.47113;-0.0109271;
0.359013;1.49266;1.48173;2.49125;-0.010926;
0.359023;1.49585;1.48492;2.51128;-0.0109218;
0.359033;1.49901;1.48809;2.53114;-0.0109145;
0.359043;1.50212;1.49122;2.55074;-0.0109039;
0.359053;1.50519;1.4943;2.57002;-0.0108903;
0.359063;1.50818;1.49731;2.58889;-0.0108736;
0.359073;1.51109;1.50024;2.60729;-0.0108539;
0.359083;1.51392;1.50308;2.62512;-0.0108313;
0.359093;1.51663;1.50583;2.64234;-0.010806;
0.359103;1.51924;1.50846;2.65886;-0.0107779;
0.359113;1.52172;1.51097;2.67463;-0.0107472;
0.359123;1.52407;1.51335;2.68957;-0.0107141;
0.359133;1.52627;1.51559;2.70364;-0.0106787;
0.359143;1.52832;1.51768;2.71678;-0.0106412;
0.359153;1.53022;1.51962;2.72893;-0.0106016;
0.359163;1.53195;1.52139;2.74005;-0.0105602;
0.359173;1.5335;1.52299;2.75011;-0.0105172;
0.359183;1.53488;1.52441;2.75905;-0.0104727;
0.359193;1.53608;1.52565;2.76685;-0.0104269;
0.359203;1.53709;1.52671;2.77347;-0.0103799;
0.359213;1.53791;1.52758;2.7789;-0.0103321;
0.359223;1.53854;1.52825;2.78311;-0.0102834;
0.359233;1.53897;1.52873;2.7861;-0.0102342;
0.359243;1.5392;1.52902;2.78783;-0.0101845;
0.359253;1.53924;1.52911;2.78832;-0.0101347;
0.359263;1.53908;1.529;2.78756;-0.0100848;
0.359273;1.53873;1.52869;2.78556;-0.010035;
0.359283;1.53818;1.52819;2.78231;-0.00998554;
0.359293;1.53744;1.5275;2.77783;-0.00993658;
0.359303;1.5365;1.52661;2.77214;-0.00988829;
0.359313;1.53538;1.52554;2.76525;-0.00984086;
0.359323;1.53407;1.52428;2.75721;-0.00979447;
0.359333;1.53258;1.52283;2.74802;-0.0097493;
0.359343;1.53092;1.52122;2.73773;-0.00970553;
0.359353;1.52909;1.51943;2.72638;-0.00966335;
0.359363;1.5271;1.51748;2.71401;-0.00962293;
0.359373;1.52496;1.51537;2.70067;-0.00958443;
0.359383;1.52267;1.51312;2.6864;-0.00954802;
0.359393;1.52024;1.51072;2.67128;-0.00951386;
0.359403;1.51768;1.5082;2.65534;-0.00948209;
0.359413;1.51501;1.50555;2.63866;-0.00945284;
0.359423;1.51222;1.5028;2.6213;-0.00942625;
0.359433;1.50934;1.49994;2.60334;-0.00940241;
0.359443;1.50638;1.497;2.58483;-0.00938145;
0.359453;1.50335;1.49398;2.56587;-0.00936343;
0.359463;1.50025;1.4909;2.54651;-0.00934844;
0.359473;1.4971;1.48777;2.52684;-0.00933653;
0.359483;1.49392;1.4846;2.50694;-0.00932776;
0.359493;1.49072;1.4814;2.48689;-0.00932216;
0.359503;1.48751;1.47819;2.46676;-0.00931974;
0.359513;1.48429;1.47497;2.44663;-0.00932052;
0.359523;1.4811;1.47177;2.42659;-0.0093245;
0.359533;1.47793;1.4686;2.40672;-0.00933165;
0.359543;1.47481;1.46546;2.38709;-0.00934194;
0.359553;1.47173;1.46238;2.36779;-0.00935534;
0.359563;1.46873;1.45936;2.34888;-0.00937178;
0.359573;1.4658;1.45641;2.33045;-0.00939119;
0.359583;1.46296;1.45355;2.31256;-0.00941351;
0.359593;1.46022;1.45078;2.2953;-0.00943863;
0.359603;1.45759;1.44813;2.27871;-0.00946646;
0.359613;1.45509;1.44559;2.26288;-0.00949688;
0.359623;1.45272;1.44319;2.24787;-0.00952978;
0.359633;1.45049;1.44092;2.23372;-0.00956502;
0.359643;1.4484;1.4388;2.22051;-0.00960245;
0.359653;1.44648;1.43684;2.20828;-0.00964194;
0.359663;1.44472;1.43504;2.19707;-0.00968333;
0.359673;1.44314;1.43341;2.18694;-0.00972644;
0.359683;1.44173;1.43196;2.17792;-0.00977112;
0.359693;1.44051;1.43069;2.17005;-0.00981718;
0.359703;1.43948;1.42961;2.16336;-0.00986445;
0.359713;1.43864;1.42873;2.15788;-0.00991273;
0.359723;1.438;1.42804;2.15362;-0.00996184;
0.359733;1.43755;1.42754;2.15061;-0.0100116;
0.359743;1.43731;1.42725;2.14885;-0.0100618;
0.359753;1.43727;1.42716;2.14835;-0.0101122;
0.359763;1.43743;1.42727;2.14912;-0.0101627;
0.359773;1.4378;1.42758;2.15116;-0.010213;
0.359783;1.43836;1.4281;2.15444;-0.0102629;
0.359793;1.43912;1.42881;2.15897;-0.0103123;
0.359803;1.44008;1.42972;2.16471;-0.010361;
0.359813;1.44122;1.43082;2.17166;-0.0104088;
0.359823;1.44256;1.4321;2.17979;-0.0104554;
0.359833;1.44407;1.43357;2.18905;-0.0105007;
0.359843;1.44576;1.43522;2.19942;-0.0105445;
0.359853;1.44762;1.43703;2.21085;-0.0105867;
0.359863;1.44964;1.43901;2.2233;-0.0106271;
0.359873;1.45181;1.44115;2.23672;-0.0106654;
0.359883;1.45413;1.44343;2.25106;-0.0107017;
0.359893;1.45659;1.44585;2.26626;-0.0107356;
0.359903;1.45917;1.4484;2.28226;-0.0107672;
0.359913;1.46186;1.45106;2.29899;-0.0107962;
0.359923;1.46466;1.45384;2.3164;-0.0108225;
0.359933;1.46756;1.45671;2.33441;-0.0108461;
0.359943;1.47053;1.45967;2.35295;-0.0108668;
0.359953;1.47358;1.4627;2.37195;-0.0108845;
0.359963;1.47669;1.46579;2.39133;-0.0108993;
0.359973;1.47984;1.46893;2.41102;-0.010911;
0.359983;1.48302;1.4721;2.43093;-0.0109195;
0.359993;1.48623;1.47531;2.451;-0.0109249;
0.360003;1.48944;1.47852;2.47113;-0.0109271;
0.360013;1.49265;1.48173;2.49125;-0.010926;
0.360023;1.49585;1.48492;2.51128;-0.0109218;
0.360033;1.49901;1.48809;2.53113;-0.0109145;
0.360043;1.50212;1.49122;2.55074;-0.0109039;
0.360053;1.50519;1.4943;2.57002;-0.0108903;
0.360063;1.50818;1.49731;2.58889;-0.0108736;
0.360073;1.51109;1.50024;2.60728;-0.0108539;
0.360083;1.51391;1.50308;2.62512;-0.0108313;
0.360093;1.51663;1.50583;2.64233;-0.010806;
0.360103;1.51924;1.50846;2.65886;-0.0107779;
0.360113;1.52172;1.51097;2.67462;-0.0107472;
0.360123;1.52407;1.51335;2.68957;-0.0107141;
0.360133;1.52627;1.51559;2.70364;-0.0106787;
0.360143;1.52832;1.51768;2.71677;-0.0106412;
0.360153;1.53022;1.51962;2.72893;-0.0106016;
0.360163;1.53195;1.52139;2.74005;-0.0105602;
0.360173;1.5335;1.52299;2.7501;-0.0105172;
0.360183;1.53488;1.52441;2.75904;-0.0104727;
0.360193;1.53608;1.52565;2.76684;-0.0104269;
0.360203;1.53709;1.52671;2.77347;-0.0103799;
0.360213;1.53791;1.52758;2.7789;-0.0103321;
0.360223;1.53853;1.52825;2.78311;-0.0102834;
0.360233;1.53897;1.52873;2.78609;-0.0102342;
0.360243;1.5392;1.52902;2.78783;-0.0101845;
0.360253;1.53924;1.52911;2.78832;-0.0101347;
0.360263;1.53908;1.529;2.78756;-0.0100848;
0.360273;1.53873;1.52869;2.78555;-0.010035;
0.360283;1.53818;1.52819;2.7823;-0.00998554;
0.360293;1.53743;1.5275;2.77782;-0.00993658;
0.360303;1.5365;1.52661;2.77213;-0.00988829;
0.360313;1.53538;1.52554;2.76525;-0.00984086;
0.360323;1.53407;1.52428;2.7572;-0.00979447;
0.360333;1.53258;1.52283;2.74802;-0.0097493;
0.360343;1.53092;1.52122;2.73773;-0.00970553;
0.360353;1.52909;1.51943;2.72638;-0.00966335;
0.360363;1.5271;1.51748;2.71401;-0.00962293;
0.360373;1.52496;1.51537;2.70066;-0.00958443;
0.360383;1.52266;1.51312;2.6864;-0.00954802;
0.360393;1.52024;1.51072;2.67127;-0.00951386;
0.360403;1.51768;1.5082;2.65533;-0.00948209;
0.360413;1.515;1.50555;2.63866;-0.00945284;
0.360423;1.51222;1.5028;2.6213;-0.00942625;
0.360433;1.50934;1.49994;2.60333;-0.00940241;
0.360443;1.50638;1.497;2.58483;-0.00938145;
