time;V(/OUT_N);V(/OUT_SINGLE);user1;
0.945997;1.19389;2.36714;-0.00273907;
0.946007;1.19779;2.41056;-0.00275646;
0.946017;1.20169;2.45427;-0.0027672;
0.946027;1.20557;2.4981;-0.00277123;
0.946037;1.20941;2.54189;-0.00276855;
0.946047;1.2132;2.58544;-0.00275916;
0.946057;1.21692;2.6286;-0.0027431;
0.946067;1.22056;2.67119;-0.00272043;
0.946077;1.22411;2.71305;-0.00269125;
0.946087;1.22755;2.754;-0.00265568;
0.946097;1.23087;2.79389;-0.00261385;
0.946107;1.23405;2.83255;-0.00256594;
0.946117;1.23708;2.86985;-0.00251213;
0.946127;1.23996;2.90562;-0.00245264;
0.946137;1.24266;2.93973;-0.00238771;
0.946147;1.24518;2.97204;-0.0023176;
0.946157;1.24751;3.00243;-0.00224258;
0.946167;1.24963;3.03078;-0.00216295;
0.946177;1.25155;3.05697;-0.00207903;
0.946187;1.25325;3.0809;-0.00199114;
0.946197;1.25473;3.10248;-0.00189965;
0.946207;1.25597;3.12162;-0.0018049;
0.946217;1.25699;3.13825;-0.00170727;
0.946227;1.25776;3.1523;-0.00160715;
0.946237;1.25829;3.16372;-0.00150492;
0.946247;1.25858;3.17246;-0.001401;
0.946257;1.25862;3.17849;-0.00129578;
0.946267;1.25842;3.18179;-0.00118968;
0.946277;1.25798;3.18233;-0.00108313;
0.946287;1.25729;3.18013;-0.000976522;
0.946297;1.25636;3.17518;-0.00087029;
0.946307;1.2552;3.16751;-0.000764849;
0.946317;1.2538;3.15714;-0.000660611;
0.946327;1.25218;3.14413;-0.000557986;
0.946337;1.25034;3.12851;-0.000457377;
0.946347;1.24828;3.11036;-0.00035918;
0.946357;1.24603;3.08973;-0.000263783;
0.946367;1.24357;3.06672;-0.00017156;
0.946377;1.24093;3.04141;-8.28769e-05;
0.946387;1.23812;3.01391;1.91651e-06;
0.946397;1.23514;2.98432;8.24843e-05;
0.946407;1.23201;2.95275;0.000158507;
0.946417;1.22874;2.91934;0.000229683;
0.946427;1.22534;2.88421;0.000295729;
0.946437;1.22183;2.8475;0.000356382;
0.946447;1.21822;2.80936;0.000411401;
0.946457;1.21452;2.76993;0.000460565;
0.946467;1.21075;2.72938;0.000503679;
0.946477;1.20692;2.68787;0.00054057;
0.946487;1.20306;2.64555;0.00057109;
0.946497;1.19917;2.60259;0.000595118;
0.946507;1.19526;2.55917;0.000612556;
0.946517;1.19137;2.51546;0.000623337;
0.946527;1.18749;2.47163;0.000627416;
0.946537;1.18365;2.42784;0.000624777;
0.946547;1.17986;2.38429;0.000615431;
0.946557;1.17613;2.34113;0.000599417;
0.946567;1.17249;2.29854;0.000576798;
0.946577;1.16894;2.25668;0.000547666;
0.946587;1.1655;2.21573;0.000512138;
0.946597;1.16219;2.17585;0.000470357;
0.946607;1.15901;2.13718;0.000422489;
0.946617;1.15597;2.09989;0.000368726;
0.946627;1.1531;2.06411;0.000309283;
0.946637;1.1504;2.03;0.000244398;
0.946647;1.14788;1.99769;0.000174328;
0.946657;1.14555;1.9673;9.93527e-05;
0.946667;1.14343;1.93896;1.9769e-05;
0.946677;1.14151;1.91277;-6.41073e-05;
0.946687;1.13981;1.88884;-0.000151944;
0.946697;1.13834;1.86726;-0.000243395;
0.946707;1.13709;1.84811;-0.000338098;
0.946717;1.13608;1.83148;-0.000435681;
0.946727;1.1353;1.81743;-0.000535758;
0.946737;1.13477;1.80601;-0.000637938;
0.946747;1.13448;1.79727;-0.000741817;
0.946757;1.13444;1.79124;-0.000846988;
0.946767;1.13464;1.78795;-0.000953039;
0.946777;1.13508;1.7874;-0.00105955;
0.946787;1.13577;1.78961;-0.00116611;
0.946797;1.13669;1.79456;-0.0012723;
0.946807;1.13785;1.80223;-0.00137769;
0.946817;1.13925;1.81259;-0.00148189;
0.946827;1.14086;1.82561;-0.00158447;
0.946837;1.1427;1.84122;-0.00168503;
0.946847;1.14475;1.85938;-0.00178318;
0.946857;1.14701;1.88;-0.00187853;
0.946867;1.14946;1.90302;-0.00197071;
0.946877;1.15209;1.92832;-0.00205935;
0.946887;1.1549;1.95583;-0.00214409;
0.946897;1.15788;1.98542;-0.00222462;
0.946907;1.161;2.01699;-0.00230059;
0.946917;1.16427;2.0504;-0.00237172;
0.946927;1.16767;2.08553;-0.00243772;
0.946937;1.17118;2.12224;-0.00249833;
0.946947;1.17478;2.16038;-0.00255331;
0.946957;1.17848;2.19981;-0.00260242;
0.946967;1.18225;2.24036;-0.00264549;
0.946977;1.18607;2.28187;-0.00268234;
0.946987;1.18993;2.32419;-0.00271281;
0.946997;1.19382;2.36715;-0.00273679;
0.947007;1.19772;2.41057;-0.00275419;
0.947017;1.20162;2.45428;-0.00276492;
0.947027;1.2055;2.49811;-0.00276896;
0.947037;1.20934;2.5419;-0.00276627;
0.947047;1.21313;2.58545;-0.00275688;
0.947057;1.21685;2.62861;-0.00274082;
0.947067;1.22049;2.6712;-0.00271816;
0.947077;1.22404;2.71306;-0.00268898;
0.947087;1.22748;2.75401;-0.00265341;
0.947097;1.2308;2.7939;-0.00261158;
0.947107;1.23398;2.83256;-0.00256367;
0.947117;1.23702;2.86986;-0.00250986;
0.947127;1.23989;2.90563;-0.00245037;
0.947137;1.24259;2.93974;-0.00238544;
0.947147;1.24511;2.97205;-0.00231532;
0.947157;1.24744;3.00244;-0.0022403;
0.947167;1.24956;3.03079;-0.00216067;
0.947177;1.25148;3.05698;-0.00207675;
0.947187;1.25318;3.08091;-0.00198887;
0.947197;1.25466;3.10249;-0.00189737;
0.947207;1.2559;3.12163;-0.00180262;
0.947217;1.25692;3.13826;-0.001705;
0.947227;1.25769;3.15231;-0.00160487;
0.947237;1.25822;3.16373;-0.00150265;
0.947247;1.25851;3.17247;-0.00139872;
0.947257;1.25855;3.1785;-0.00129351;
0.947267;1.25835;3.1818;-0.00118741;
0.947277;1.25791;3.18234;-0.00108085;
0.947287;1.25722;3.18014;-0.000974247;
0.947297;1.25629;3.17519;-0.000868016;
0.947307;1.25513;3.16752;-0.000762574;
0.947317;1.25373;3.15715;-0.000658336;
0.947327;1.25211;3.14414;-0.000555711;
0.947337;1.25027;3.12852;-0.000455103;
0.947347;1.24822;3.11037;-0.000356906;
0.947357;1.24596;3.08974;-0.000261508;
0.947367;1.2435;3.06673;-0.000169286;
0.947377;1.24087;3.04143;-8.06028e-05;
0.947387;1.23805;3.01392;4.19052e-06;
0.947397;1.23507;2.98433;8.47583e-05;
0.947407;1.23194;2.95276;0.000160781;
0.947417;1.22867;2.91935;0.000231957;
0.947427;1.22527;2.88422;0.000298003;
0.947437;1.22176;2.84751;0.000358656;
0.947447;1.21815;2.80937;0.000413674;
0.947457;1.21445;2.76994;0.000462839;
0.947467;1.21068;2.72939;0.000505952;
0.947477;1.20686;2.68788;0.000542843;
0.947487;1.20299;2.64556;0.000573363;
0.947497;1.1991;2.6026;0.000597391;
0.947507;1.19519;2.55918;0.00061483;
0.947517;1.1913;2.51547;0.00062561;
0.947527;1.18742;2.47164;0.000629689;
0.947537;1.18358;2.42785;0.00062705;
0.947547;1.17979;2.3843;0.000617705;
0.947557;1.17607;2.34114;0.00060169;
0.947567;1.17242;2.29855;0.000579071;
0.947577;1.16887;2.2567;0.000549939;
0.947587;1.16544;2.21574;0.000514411;
0.947597;1.16212;2.17586;0.00047263;
0.947607;1.15894;2.13719;0.000424762;
0.947617;1.15591;2.0999;0.000370999;
0.947627;1.15303;2.06412;0.000311556;
0.947637;1.15033;2.03002;0.000246671;
0.947647;1.14781;1.9977;0.000176601;
0.947657;1.14549;1.96731;0.000101625;
0.947667;1.14336;1.93897;2.20417e-05;
0.947677;1.14144;1.91278;-6.18347e-05;
0.947687;1.13974;1.88885;-0.000149672;
0.947697;1.13827;1.86727;-0.000241122;
0.947707;1.13702;1.84813;-0.000335826;
0.947717;1.13601;1.8315;-0.000433408;
0.947727;1.13523;1.81744;-0.000533486;
0.947737;1.1347;1.80602;-0.000635665;
0.947747;1.13441;1.79728;-0.000739545;
0.947757;1.13437;1.79125;-0.000844716;
0.947767;1.13457;1.78796;-0.000950766;
0.947777;1.13501;1.78741;-0.00105728;
0.947787;1.1357;1.78962;-0.00116384;
0.947797;1.13662;1.79457;-0.00127002;
0.947807;1.13778;1.80224;-0.00137542;
0.947817;1.13918;1.8126;-0.00147961;
0.947827;1.14079;1.82562;-0.00158219;
0.947837;1.14263;1.84123;-0.00168276;
0.947847;1.14468;1.85939;-0.00178091;
0.947857;1.14694;1.88001;-0.00187626;
0.947867;1.14939;1.90303;-0.00196844;
0.947877;1.15202;1.92833;-0.00205707;
0.947887;1.15483;1.95584;-0.00214182;
0.947897;1.15781;1.98543;-0.00222234;
0.947907;1.16093;2.017;-0.00229832;
0.947917;1.1642;2.05041;-0.00236945;
0.947927;1.1676;2.08554;-0.00243545;
0.947937;1.17111;2.12225;-0.00249606;
0.947947;1.17472;2.16039;-0.00255103;
0.947957;1.17841;2.19982;-0.00260015;
0.947967;1.18218;2.24037;-0.00264322;
0.947977;1.186;2.28188;-0.00268007;
0.947987;1.18987;2.3242;-0.00271054;
0.947997;1.19376;2.36716;-0.00273452;
0.948007;1.19766;2.41058;-0.00275192;
0.948017;1.20155;2.45429;-0.00276265;
0.948027;1.20543;2.49812;-0.00276669;
0.948037;1.20927;2.54191;-0.002764;
0.948047;1.21306;2.58546;-0.00275461;
0.948057;1.21678;2.62862;-0.00273855;
0.948067;1.22043;2.67121;-0.00271589;
0.948077;1.22397;2.71307;-0.00268671;
0.948087;1.22741;2.75402;-0.00265114;
0.948097;1.23073;2.79391;-0.00260931;
0.948107;1.23391;2.83257;-0.00256139;
0.948117;1.23695;2.86987;-0.00250759;
0.948127;1.23982;2.90564;-0.0024481;
0.948137;1.24252;2.93975;-0.00238317;
0.948147;1.24504;2.97206;-0.00231305;
0.948157;1.24737;3.00245;-0.00223803;
0.948167;1.2495;3.0308;-0.0021584;
0.948177;1.25141;3.05699;-0.00207448;
0.948187;1.25311;3.08092;-0.0019866;
0.948197;1.25459;3.1025;-0.0018951;
0.948207;1.25584;3.12164;-0.00180035;
0.948217;1.25685;3.13827;-0.00170273;
0.948227;1.25762;3.15232;-0.0016026;
0.948237;1.25815;3.16374;-0.00150038;
0.948247;1.25844;3.17248;-0.00139645;
0.948257;1.25848;3.17851;-0.00129124;
0.948267;1.25828;3.18181;-0.00118514;
0.948277;1.25784;3.18235;-0.00107858;
0.948287;1.25715;3.18015;-0.000971977;
0.948297;1.25622;3.1752;-0.000865746;
0.948307;1.25506;3.16753;-0.000760305;
0.948317;1.25366;3.15716;-0.000656067;
0.948327;1.25204;3.14415;-0.000553442;
0.948337;1.2502;3.12853;-0.000452833;
0.948347;1.24815;3.11038;-0.000354637;
0.948357;1.24589;3.08975;-0.000259239;
0.948367;1.24344;3.06674;-0.000167017;
0.948377;1.2408;3.04144;-7.83336e-05;
0.948387;1.23798;3.01393;6.45973e-06;
0.948397;1.235;2.98434;8.70274e-05;
0.948407;1.23187;2.95277;0.00016305;
0.948417;1.2286;2.91936;0.000234226;
0.948427;1.2252;2.88423;0.000300272;
0.948437;1.22169;2.84752;0.000360925;
0.948447;1.21808;2.80938;0.000415943;
0.948457;1.21438;2.76995;0.000465108;
0.948467;1.21061;2.7294;0.000508221;
0.948477;1.20679;2.68789;0.000545112;
0.948487;1.20292;2.64557;0.000575632;
0.948497;1.19903;2.60262;0.00059966;
0.948507;1.19513;2.5592;0.000617099;
0.948517;1.19123;2.51548;0.000627879;
0.948527;1.18735;2.47165;0.000631957;
0.948537;1.18351;2.42787;0.000629319;
0.948547;1.17972;2.38431;0.000619973;
0.948557;1.176;2.34115;0.000603958;
0.948567;1.17235;2.29856;0.00058134;
0.948577;1.16881;2.25671;0.000552208;
0.948587;1.16537;2.21575;0.00051668;
0.948597;1.16205;2.17587;0.000474898;
0.948607;1.15887;2.1372;0.00042703;
0.948617;1.15584;2.09991;0.000373267;
0.948627;1.15296;2.06414;0.000313824;
0.948637;1.15026;2.03003;0.000248939;
0.948647;1.14774;1.99771;0.000178869;
0.948657;1.14542;1.96732;0.000103893;
0.948667;1.14329;1.93898;2.43095e-05;
0.948677;1.14137;1.91279;-5.95669e-05;
0.948687;1.13967;1.88886;-0.000147404;
0.948697;1.1382;1.86728;-0.000238855;
0.948707;1.13695;1.84814;-0.000333558;
0.948717;1.13594;1.83151;-0.000431141;
0.948727;1.13517;1.81745;-0.000531218;
0.948737;1.13463;1.80603;-0.000633398;
0.948747;1.13434;1.79729;-0.000737277;
0.948757;1.1343;1.79126;-0.000842449;
0.948767;1.1345;1.78797;-0.000948499;
0.948777;1.13494;1.78743;-0.00105501;
0.948787;1.13563;1.78963;-0.00116157;
0.948797;1.13655;1.79458;-0.00126776;
0.948807;1.13772;1.80225;-0.00137315;
0.948817;1.13911;1.81261;-0.00147735;
0.948827;1.14073;1.82563;-0.00157993;
0.948837;1.14256;1.84125;-0.00168049;
0.948847;1.14461;1.8594;-0.00177864;
0.948857;1.14687;1.88003;-0.00187399;
0.948867;1.14932;1.90304;-0.00196617;
0.948877;1.15195;1.92834;-0.00205481;
0.948887;1.15476;1.95585;-0.00213956;
0.948897;1.15774;1.98544;-0.00222008;
0.948907;1.16087;2.01701;-0.00229606;
0.948917;1.16413;2.05042;-0.00236719;
0.948927;1.16753;2.08555;-0.00243319;
0.948937;1.17104;2.12226;-0.00249379;
0.948947;1.17465;2.1604;-0.00254877;
0.948957;1.17834;2.19983;-0.00259789;
0.948967;1.18211;2.24038;-0.00264095;
0.948977;1.18593;2.28189;-0.0026778;
0.948987;1.1898;2.32421;-0.00270827;
0.948997;1.19369;2.36717;-0.00273226;
0.949007;1.19759;2.41059;-0.00274965;
0.949017;1.20148;2.4543;-0.00276039;
0.949027;1.20536;2.49814;-0.00276442;
0.949037;1.2092;2.54192;-0.00276173;
0.949047;1.21299;2.58547;-0.00275234;
0.949057;1.21671;2.62863;-0.00273628;
0.949067;1.22036;2.67122;-0.00271362;
0.949077;1.22391;2.71308;-0.00268444;
0.949087;1.22735;2.75403;-0.00264887;
0.949097;1.23066;2.79392;-0.00260704;
0.949107;1.23384;2.83259;-0.00255913;
0.949117;1.23688;2.86988;-0.00250532;
0.949127;1.23975;2.90565;-0.00244583;
0.949137;1.24245;2.93976;-0.0023809;
0.949147;1.24497;2.97207;-0.00231079;
0.949157;1.2473;3.00246;-0.00223577;
0.949167;1.24943;3.03081;-0.00215614;
0.949177;1.25134;3.057;-0.00207222;
0.949187;1.25304;3.08093;-0.00198433;
0.949197;1.25452;3.10251;-0.00189284;
0.949207;1.25577;3.12165;-0.00179809;
0.949217;1.25678;3.13828;-0.00170046;
0.949227;1.25755;3.15233;-0.00160034;
0.949237;1.25808;3.16375;-0.00149811;
0.949247;1.25837;3.17249;-0.00139419;
0.949257;1.25842;3.17852;-0.00128897;
0.949267;1.25821;3.18182;-0.00118288;
0.949277;1.25777;3.18236;-0.00107632;
0.949287;1.25708;3.18016;-0.000969712;
0.949297;1.25615;3.17521;-0.000863481;
0.949307;1.25499;3.16754;-0.00075804;
0.949317;1.25359;3.15718;-0.000653802;
0.949327;1.25197;3.14416;-0.000551177;
0.949337;1.25013;3.12854;-0.000450568;
0.949347;1.24808;3.11039;-0.000352372;
0.949357;1.24582;3.08976;-0.000256975;
0.949367;1.24337;3.06675;-0.000164752;
0.949377;1.24073;3.04145;-7.60691e-05;
0.949387;1.23791;3.01394;8.72413e-06;
0.949397;1.23494;2.98435;8.92918e-05;
0.949407;1.2318;2.95278;0.000165314;
0.949417;1.22853;2.91937;0.00023649;
0.949427;1.22513;2.88424;0.000302536;
0.949437;1.22162;2.84753;0.000363189;
0.949447;1.21801;2.80939;0.000418207;
0.949457;1.21431;2.76997;0.000467372;
0.949467;1.21054;2.72942;0.000510485;
0.949477;1.20672;2.6879;0.000547376;
0.949487;1.20285;2.64558;0.000577896;
0.949497;1.19896;2.60263;0.000601924;
0.949507;1.19506;2.55921;0.000619362;
0.949517;1.19116;2.51549;0.000630143;
0.949527;1.18728;2.47166;0.000634221;
0.949537;1.18344;2.42788;0.000631582;
0.949547;1.17965;2.38432;0.000622237;
0.949557;1.17593;2.34116;0.000606222;
0.949567;1.17229;2.29857;0.000583603;
0.949577;1.16874;2.25672;0.000554471;
0.949587;1.1653;2.21576;0.000518943;
0.949597;1.16198;2.17588;0.000477161;
0.949607;1.1588;2.13721;0.000429293;
0.949617;1.15577;2.09992;0.00037553;
0.949627;1.1529;2.06415;0.000316088;
0.949637;1.15019;2.03004;0.000251202;
0.949647;1.14767;1.99772;0.000181132;
0.949657;1.14535;1.96734;0.000106156;
0.949667;1.14322;1.93899;2.65726e-05;
0.949677;1.14131;1.9128;-5.73039e-05;
0.949687;1.13961;1.88887;-0.000145141;
0.949697;1.13813;1.86729;-0.000236592;
0.949707;1.13688;1.84815;-0.000331295;
0.949717;1.13587;1.83152;-0.000428878;
0.949727;1.1351;1.81746;-0.000528956;
0.949737;1.13456;1.80605;-0.000631135;
0.949747;1.13428;1.7973;-0.000735014;
0.949757;1.13423;1.79127;-0.000840186;
0.949767;1.13443;1.78798;-0.000946237;
0.949777;1.13487;1.78744;-0.00105275;
0.949787;1.13556;1.78964;-0.00115931;
0.949797;1.13649;1.79459;-0.0012655;
0.949807;1.13765;1.80226;-0.00137089;
0.949817;1.13904;1.81262;-0.00147508;
0.949827;1.14066;1.82564;-0.00157766;
0.949837;1.1425;1.84126;-0.00167823;
0.949847;1.14455;1.85941;-0.00177638;
0.949857;1.1468;1.88004;-0.00187173;
0.949867;1.14925;1.90305;-0.00196391;
0.949877;1.15188;1.92835;-0.00205255;
0.949887;1.15469;1.95586;-0.00213729;
0.949897;1.15767;1.98545;-0.00221782;
0.949907;1.1608;2.01702;-0.00229379;
0.949917;1.16407;2.05043;-0.00236492;
0.949927;1.16746;2.08556;-0.00243092;
0.949937;1.17097;2.12227;-0.00249153;
0.949947;1.17458;2.16041;-0.00254651;
0.949957;1.17827;2.19984;-0.00259562;
0.949967;1.18204;2.24039;-0.00263869;
0.949977;1.18586;2.2819;-0.00267554;
0.949987;1.18973;2.32422;-0.00270601;
0.949997;1.19362;2.36718;-0.00273;
0.950007;1.19752;2.4106;-0.00274739;
0.950017;1.20141;2.45431;-0.00275812;
0.950027;1.20529;2.49815;-0.00276216;
0.950037;1.20913;2.54193;-0.00275947;
0.950047;1.21292;2.58548;-0.00275008;
0.950057;1.21664;2.62864;-0.00273402;
0.950067;1.22029;2.67123;-0.00271136;
0.950077;1.22384;2.71309;-0.00268218;
0.950087;1.22728;2.75404;-0.00264661;
0.950097;1.23059;2.79393;-0.00260478;
0.950107;1.23378;2.8326;-0.00255687;
0.950117;1.23681;2.86989;-0.00250306;
0.950127;1.23968;2.90566;-0.00244357;
0.950137;1.24238;2.93977;-0.00237864;
0.950147;1.2449;2.97208;-0.00230853;
0.950157;1.24723;3.00247;-0.00223351;
0.950167;1.24936;3.03082;-0.00215388;
0.950177;1.25128;3.05701;-0.00206995;
0.950187;1.25298;3.08094;-0.00198207;
0.950197;1.25445;3.10252;-0.00189058;
0.950207;1.2557;3.12166;-0.00179583;
0.950217;1.25671;3.13829;-0.0016982;
0.950227;1.25748;3.15234;-0.00159808;
0.950237;1.25802;3.16376;-0.00149585;
0.950247;1.2583;3.1725;-0.00139193;
0.950257;1.25835;3.17853;-0.00128671;
0.950267;1.25815;3.18183;-0.00118062;
0.950277;1.2577;3.18237;-0.00107406;
0.950287;1.25701;3.18017;-0.000967452;
0.950297;1.25608;3.17522;-0.000861221;
0.950307;1.25492;3.16755;-0.00075578;
0.950317;1.25353;3.15719;-0.000651542;
0.950327;1.2519;3.14417;-0.000548917;
0.950337;1.25006;3.12855;-0.000448309;
0.950347;1.24801;3.1104;-0.000350112;
0.950357;1.24575;3.08978;-0.000254715;
0.950367;1.2433;3.06676;-0.000162493;
0.950377;1.24066;3.04146;-7.38094e-05;
0.950387;1.23785;3.01395;1.09838e-05;
0.950397;1.23487;2.98436;9.15514e-05;
0.950407;1.23174;2.95279;0.000167574;
0.950417;1.22846;2.91938;0.00023875;
0.950427;1.22507;2.88425;0.000304795;
0.950437;1.22155;2.84754;0.000365448;
0.950447;1.21794;2.8094;0.000420467;
0.950457;1.21424;2.76998;0.000469631;
0.950467;1.21047;2.72943;0.000512745;
0.950477;1.20665;2.68791;0.000549635;
0.950487;1.20278;2.64559;0.000580155;
0.950497;1.19889;2.60264;0.000604183;
0.950507;1.19499;2.55922;0.000621621;
0.950517;1.19109;2.5155;0.000632402;
0.950527;1.18721;2.47167;0.00063648;
0.950537;1.18337;2.42789;0.000633841;
0.950547;1.17958;2.38433;0.000624495;
0.950557;1.17586;2.34117;0.000608481;
0.950567;1.17222;2.29858;0.000585862;
0.950577;1.16867;2.25673;0.00055673;
0.950587;1.16523;2.21578;0.000521202;
0.950597;1.16191;2.17589;0.00047942;
0.950607;1.15873;2.13722;0.000431552;
0.950617;1.1557;2.09993;0.000377789;
0.950627;1.15283;2.06416;0.000318346;
0.950637;1.15013;2.03005;0.00025346;
0.950647;1.14761;1.99773;0.000183391;
0.950657;1.14528;1.96735;0.000108415;
0.950667;1.14315;1.939;2.88309e-05;
0.950677;1.14124;1.91281;-5.50457e-05;
0.950687;1.13954;1.88888;-0.000142883;
0.950697;1.13806;1.8673;-0.000234334;
0.950707;1.13681;1.84816;-0.000329037;
0.950717;1.1358;1.83153;-0.00042662;
0.950727;1.13503;1.81748;-0.000526698;
0.950737;1.1345;1.80606;-0.000628877;
0.950747;1.13421;1.79731;-0.000732757;
0.950757;1.13416;1.79129;-0.000837928;
0.950767;1.13436;1.78799;-0.000943979;
0.950777;1.13481;1.78745;-0.00105049;
0.950787;1.13549;1.78965;-0.00115705;
0.950797;1.13642;1.7946;-0.00126324;
0.950807;1.13758;1.80227;-0.00136863;
0.950817;1.13897;1.81263;-0.00147283;
0.950827;1.14059;1.82565;-0.00157541;
0.950837;1.14243;1.84127;-0.00167597;
0.950847;1.14448;1.85942;-0.00177412;
0.950857;1.14673;1.88005;-0.00186947;
0.950867;1.14918;1.90306;-0.00196165;
0.950877;1.15182;1.92837;-0.00205029;
0.950887;1.15463;1.95587;-0.00213504;
0.950897;1.1576;1.98546;-0.00221556;
0.950907;1.16073;2.01703;-0.00229154;
0.950917;1.164;2.05044;-0.00236267;
0.950927;1.16739;2.08557;-0.00242867;
0.950937;1.1709;2.12228;-0.00248928;
0.950947;1.17451;2.16042;-0.00254425;
0.950957;1.17821;2.19985;-0.00259337;
0.950967;1.18197;2.2404;-0.00263644;
0.950977;1.18579;2.28191;-0.00267328;
0.950987;1.18966;2.32423;-0.00270376;
0.950997;1.19355;2.36719;-0.00272774;
0.951007;1.19745;2.41061;-0.00274513;
0.951017;1.20135;2.45432;-0.00275587;
0.951027;1.20522;2.49816;-0.0027599;
0.951037;1.20906;2.54194;-0.00275722;
0.951047;1.21285;2.5855;-0.00274783;
0.951057;1.21658;2.62865;-0.00273177;
0.951067;1.22022;2.67125;-0.0027091;
0.951077;1.22377;2.7131;-0.00267993;
0.951087;1.22721;2.75405;-0.00264435;
0.951097;1.23053;2.79394;-0.00260252;
0.951107;1.23371;2.83261;-0.00255461;
0.951117;1.23674;2.8699;-0.0025008;
0.951127;1.23961;2.90567;-0.00244132;
0.951137;1.24232;2.93978;-0.00237639;
0.951147;1.24484;2.97209;-0.00230627;
0.951157;1.24716;3.00248;-0.00223125;
0.951167;1.24929;3.03083;-0.00215162;
0.951177;1.25121;3.05702;-0.0020677;
0.951187;1.25291;3.08095;-0.00197982;
0.951197;1.25438;3.10253;-0.00188832;
0.951207;1.25563;3.12167;-0.00179357;
0.951217;1.25664;3.1383;-0.00169594;
0.951227;1.25742;3.15235;-0.00159582;
0.951237;1.25795;3.16377;-0.0014936;
0.951247;1.25824;3.17252;-0.00138967;
0.951257;1.25828;3.17854;-0.00128446;
0.951267;1.25808;3.18184;-0.00117836;
0.951277;1.25763;3.18238;-0.0010718;
0.951287;1.25694;3.18018;-0.000965197;
0.951297;1.25602;3.17523;-0.000858966;
0.951307;1.25485;3.16756;-0.000753525;
0.951317;1.25346;3.1572;-0.000649287;
0.951327;1.25184;3.14418;-0.000546662;
0.951337;1.24999;3.12857;-0.000446054;
0.951347;1.24794;3.11041;-0.000347857;
0.951357;1.24568;3.08979;-0.00025246;
0.951367;1.24323;3.06677;-0.000160238;
0.951377;1.24059;3.04147;-7.15546e-05;
0.951387;1.23778;3.01396;1.32386e-05;
0.951397;1.2348;2.98437;9.38061e-05;
0.951407;1.23167;2.9528;0.000169829;
0.951417;1.2284;2.91939;0.000241004;
0.951427;1.225;2.88426;0.00030705;
0.951437;1.22149;2.84755;0.000367703;
0.951447;1.21787;2.80941;0.000422721;
0.951457;1.21417;2.76999;0.000471885;
0.951467;1.21041;2.72944;0.000514999;
0.951477;1.20658;2.68792;0.00055189;
0.951487;1.20271;2.6456;0.00058241;
0.951497;1.19882;2.60265;0.000606437;
0.951507;1.19492;2.55923;0.000623876;
0.951517;1.19102;2.51551;0.000634656;
0.951527;1.18715;2.47168;0.000638734;
0.951537;1.18331;2.4279;0.000636095;
0.951547;1.17952;2.38434;0.00062675;
0.951557;1.17579;2.34118;0.000610735;
0.951567;1.17215;2.29859;0.000588116;
0.951577;1.1686;2.25674;0.000558984;
0.951587;1.16516;2.21579;0.000523456;
0.951597;1.16184;2.1759;0.000481674;
0.951607;1.15866;2.13723;0.000433805;
0.951617;1.15563;2.09994;0.000380043;
0.951627;1.15276;2.06417;0.0003206;
0.951637;1.15006;2.03006;0.000255714;
0.951647;1.14754;1.99774;0.000185644;
0.951657;1.14521;1.96736;0.000110668;
0.951667;1.14308;1.93901;3.10844e-05;
0.951677;1.14117;1.91282;-5.27922e-05;
0.951687;1.13947;1.88889;-0.000140629;
0.951697;1.13799;1.86731;-0.00023208;
0.951707;1.13675;1.84817;-0.000326784;
0.951717;1.13573;1.83154;-0.000424367;
0.951727;1.13496;1.81749;-0.000524444;
0.951737;1.13443;1.80607;-0.000626624;
0.951747;1.13414;1.79732;-0.000730503;
0.951757;1.13409;1.7913;-0.000835675;
0.951767;1.13429;1.788;-0.000941726;
0.951777;1.13474;1.78746;-0.00104824;
0.951787;1.13542;1.78966;-0.0011548;
0.951797;1.13635;1.79461;-0.00126098;
0.951807;1.13751;1.80228;-0.00136638;
0.951817;1.1389;1.81265;-0.00147057;
0.951827;1.14052;1.82566;-0.00157315;
0.951837;1.14236;1.84128;-0.00167372;
0.951847;1.14441;1.85943;-0.00177187;
0.951857;1.14666;1.88006;-0.00186722;
0.951867;1.14911;1.90307;-0.0019594;
0.951877;1.15175;1.92838;-0.00204804;
0.951887;1.15456;1.95588;-0.00213278;
0.951897;1.15753;1.98547;-0.00221331;
0.951907;1.16066;2.01704;-0.00228928;
0.951917;1.16393;2.05046;-0.00236041;
0.951927;1.16732;2.08559;-0.00242642;
0.951937;1.17083;2.12229;-0.00248702;
0.951947;1.17444;2.16043;-0.002542;
0.951957;1.17814;2.19986;-0.00259112;
0.951967;1.1819;2.24041;-0.00263418;
0.951977;1.18573;2.28193;-0.00267103;
0.951987;1.18959;2.32424;-0.0027015;
0.951997;1.19348;2.3672;-0.00272549;
0.952007;1.19738;2.41062;-0.00274288;
0.952017;1.20128;2.45433;-0.00275362;
0.952027;1.20515;2.49817;-0.00275765;
0.952037;1.20899;2.54195;-0.00275497;
0.952047;1.21278;2.58551;-0.00274557;
0.952057;1.21651;2.62866;-0.00272951;
0.952067;1.22015;2.67126;-0.00270685;
0.952077;1.2237;2.71311;-0.00267767;
0.952087;1.22714;2.75406;-0.0026421;
0.952097;1.23046;2.79395;-0.00260027;
0.952107;1.23364;2.83262;-0.00255236;
0.952117;1.23667;2.86991;-0.00249855;
