time;V(/OUT_SINGLE);user0;user1;
0.641706;2.89356;-0.0192595;0.138485;
0.641716;2.90049;-0.0195673;0.140686;
0.641726;2.90576;-0.0197978;0.142331;
0.641736;2.90935;-0.0199502;0.143415;
0.641746;2.91124;-0.0200239;0.143934;
0.641756;2.91144;-0.0200186;0.143884;
0.641766;2.90993;-0.0199342;0.143268;
0.641776;2.90672;-0.0197712;0.142086;
0.641786;2.90183;-0.0195302;0.140344;
0.641796;2.89528;-0.019212;0.138048;
0.641806;2.88709;-0.0188181;0.135208;
0.641816;2.87729;-0.0183499;0.131834;
0.641826;2.86592;-0.0178093;0.127941;
0.641836;2.85303;-0.0171983;0.123542;
0.641846;2.83866;-0.0165196;0.118656;
0.641856;2.82288;-0.0157756;0.113301;
0.641866;2.80574;-0.0149693;0.107499;
0.641876;2.78732;-0.014104;0.101273;
0.641886;2.76768;-0.013183;0.0946463;
0.641896;2.74691;-0.01221;0.0876461;
0.641906;2.72507;-0.0111888;0.0802996;
0.641916;2.70227;-0.0101235;0.0726358;
0.641926;2.67859;-0.00901817;0.0646849;
0.641936;2.65413;-0.00787727;0.0564784;
0.641946;2.62897;-0.00670528;0.0480486;
0.641956;2.60323;-0.00550684;0.0394288;
0.641966;2.57699;-0.00428666;0.0306532;
0.641976;2.55038;-0.00304956;0.0217563;
0.641986;2.52348;-0.00180042;0.0127734;
0.641996;2.49641;-0.000544186;0.00373994;
0.642006;2.46927;0.000714201;-0.00530828;
0.642016;2.44218;0.00196977;-0.0143355;
0.642026;2.41523;0.00321756;-0.0233061;
0.642036;2.38854;0.00445266;-0.0321844;
0.642046;2.36221;0.00567018;-0.0409355;
0.642056;2.33634;0.00686533;-0.0495248;
0.642066;2.31105;0.00803338;-0.0579182;
0.642076;2.28641;0.00916973;-0.0660827;
0.642086;2.26255;0.0102699;-0.0739861;
0.642096;2.23954;0.0113295;-0.081597;
0.642106;2.21748;0.0123444;-0.0888855;
0.642116;2.19645;0.0133106;-0.0958228;
0.642126;2.17655;0.0142243;-0.102382;
0.642136;2.15784;0.0150818;-0.108536;
0.642146;2.14041;0.0158798;-0.114262;
0.642156;2.12431;0.0166152;-0.119537;
0.642166;2.10962;0.0172849;-0.12434;
0.642176;2.09638;0.0178865;-0.128652;
0.642186;2.08466;0.0184174;-0.132457;
0.642196;2.0745;0.0188757;-0.135739;
0.642206;2.06594;0.0192595;-0.138486;
0.642216;2.05901;0.0195673;-0.140686;
0.642226;2.05374;0.0197978;-0.142331;
0.642236;2.05015;0.0199502;-0.143415;
0.642246;2.04825;0.0200239;-0.143934;
0.642256;2.04806;0.0200186;-0.143885;
0.642266;2.04957;0.0199342;-0.143268;
0.642276;2.05277;0.0197712;-0.142086;
0.642286;2.05766;0.0195302;-0.140344;
0.642296;2.06422;0.019212;-0.138048;
0.642306;2.07241;0.0188181;-0.135208;
0.642316;2.08221;0.0183499;-0.131835;
0.642326;2.09358;0.0178093;-0.127941;
0.642336;2.10647;0.0171983;-0.123542;
0.642346;2.12084;0.0165196;-0.118656;
0.642356;2.13662;0.0157756;-0.113301;
0.642366;2.15375;0.0149693;-0.107499;
0.642376;2.17218;0.014104;-0.101273;
0.642386;2.19182;0.013183;-0.0946465;
0.642396;2.21259;0.01221;-0.0876463;
0.642406;2.23442;0.0111888;-0.0802998;
0.642416;2.25722;0.0101235;-0.072636;
0.642426;2.2809;0.00901817;-0.0646851;
0.642436;2.30537;0.00787727;-0.0564786;
0.642446;2.33053;0.00670528;-0.0480488;
0.642456;2.35627;0.00550684;-0.039429;
0.642466;2.3825;0.00428666;-0.0306534;
0.642476;2.40912;0.00304956;-0.0217565;
0.642486;2.43602;0.00180042;-0.0127736;
0.642496;2.46309;0.000544185;-0.00374015;
0.642506;2.49023;-0.000714201;0.00530808;
0.642516;2.51732;-0.00196977;0.0143353;
0.642526;2.54427;-0.00321756;0.0233058;
0.642536;2.57096;-0.00445266;0.0321842;
0.642546;2.59729;-0.00567018;0.0409353;
0.642556;2.62315;-0.00686533;0.0495246;
0.642566;2.64845;-0.00803338;0.057918;
0.642576;2.67308;-0.00916973;0.0660825;
0.642586;2.69695;-0.0102699;0.0739858;
0.642596;2.71996;-0.0113295;0.0815968;
0.642606;2.74202;-0.0123444;0.0888853;
0.642616;2.76304;-0.0133106;0.0958226;
0.642626;2.78295;-0.0142243;0.102381;
0.642636;2.80166;-0.0150818;0.108536;
0.642646;2.81909;-0.0158798;0.114262;
0.642656;2.83519;-0.0166152;0.119537;
0.642666;2.84988;-0.0172849;0.12434;
0.642676;2.86311;-0.0178865;0.128652;
0.642686;2.87483;-0.0184174;0.132457;
0.642696;2.88499;-0.0188757;0.135739;
0.642706;2.89356;-0.0192595;0.138485;
0.642716;2.90049;-0.0195673;0.140686;
0.642726;2.90576;-0.0197978;0.142331;
0.642736;2.90935;-0.0199502;0.143415;
0.642746;2.91124;-0.0200239;0.143934;
0.642756;2.91144;-0.0200186;0.143884;
0.642766;2.90993;-0.0199342;0.143268;
0.642776;2.90672;-0.0197712;0.142086;
0.642786;2.90183;-0.0195302;0.140344;
0.642796;2.89528;-0.019212;0.138048;
0.642806;2.88709;-0.0188181;0.135208;
0.642816;2.87729;-0.0183499;0.131834;
0.642826;2.86592;-0.0178093;0.127941;
0.642836;2.85303;-0.0171983;0.123542;
0.642846;2.83866;-0.0165196;0.118656;
0.642856;2.82288;-0.0157756;0.113301;
0.642866;2.80574;-0.0149693;0.107499;
0.642876;2.78732;-0.014104;0.101273;
0.642886;2.76768;-0.013183;0.0946463;
0.642896;2.74691;-0.01221;0.0876461;
0.642906;2.72507;-0.0111888;0.0802996;
0.642916;2.70227;-0.0101235;0.0726358;
0.642926;2.67859;-0.00901817;0.0646849;
0.642936;2.65413;-0.00787727;0.0564784;
0.642946;2.62897;-0.00670528;0.0480486;
0.642956;2.60323;-0.00550684;0.0394288;
0.642966;2.57699;-0.00428666;0.0306532;
0.642976;2.55038;-0.00304956;0.0217563;
0.642986;2.52348;-0.00180042;0.0127734;
0.642996;2.49641;-0.000544186;0.00373994;
0.643006;2.46927;0.000714201;-0.00530828;
0.643016;2.44218;0.00196977;-0.0143355;
0.643026;2.41523;0.00321756;-0.0233061;
0.643036;2.38854;0.00445266;-0.0321844;
0.643046;2.36221;0.00567018;-0.0409355;
0.643056;2.33634;0.00686533;-0.0495248;
0.643066;2.31105;0.00803338;-0.0579182;
0.643076;2.28641;0.00916973;-0.0660827;
0.643086;2.26255;0.0102699;-0.073986;
0.643096;2.23954;0.0113295;-0.081597;
0.643106;2.21748;0.0123444;-0.0888855;
0.643116;2.19645;0.0133106;-0.0958228;
0.643126;2.17655;0.0142243;-0.102382;
0.643136;2.15784;0.0150818;-0.108536;
0.643146;2.14041;0.0158798;-0.114262;
0.643156;2.12431;0.0166152;-0.119537;
0.643166;2.10962;0.0172849;-0.12434;
0.643176;2.09638;0.0178865;-0.128652;
0.643186;2.08466;0.0184174;-0.132457;
0.643196;2.0745;0.0188757;-0.135739;
0.643206;2.06594;0.0192595;-0.138486;
0.643216;2.05901;0.0195673;-0.140686;
0.643226;2.05374;0.0197978;-0.142331;
0.643236;2.05015;0.0199502;-0.143415;
0.643246;2.04825;0.0200239;-0.143934;
0.643256;2.04806;0.0200186;-0.143885;
0.643266;2.04957;0.0199342;-0.143268;
0.643276;2.05277;0.0197712;-0.142086;
0.643286;2.05766;0.0195302;-0.140344;
0.643296;2.06422;0.019212;-0.138048;
0.643306;2.07241;0.0188181;-0.135208;
0.643316;2.08221;0.0183499;-0.131835;
0.643326;2.09358;0.0178093;-0.127941;
0.643336;2.10647;0.0171983;-0.123542;
0.643346;2.12084;0.0165196;-0.118656;
0.643356;2.13662;0.0157756;-0.113301;
0.643366;2.15375;0.0149693;-0.107499;
0.643376;2.17218;0.014104;-0.101273;
0.643386;2.19182;0.013183;-0.0946465;
0.643396;2.21259;0.01221;-0.0876463;
0.643406;2.23442;0.0111888;-0.0802998;
0.643416;2.25722;0.0101235;-0.072636;
0.643426;2.2809;0.00901817;-0.0646851;
0.643436;2.30537;0.00787727;-0.0564786;
0.643446;2.33053;0.00670528;-0.0480488;
0.643456;2.35627;0.00550684;-0.039429;
0.643466;2.3825;0.00428666;-0.0306534;
0.643476;2.40912;0.00304956;-0.0217565;
0.643486;2.43602;0.00180042;-0.0127736;
0.643496;2.46309;0.000544185;-0.00374015;
0.643506;2.49023;-0.000714201;0.00530808;
0.643516;2.51732;-0.00196977;0.0143353;
0.643526;2.54427;-0.00321756;0.0233058;
0.643536;2.57096;-0.00445266;0.0321842;
0.643546;2.59729;-0.00567018;0.0409353;
0.643556;2.62315;-0.00686533;0.0495246;
0.643566;2.64845;-0.00803338;0.057918;
0.643576;2.67308;-0.00916973;0.0660825;
0.643586;2.69695;-0.0102699;0.0739858;
0.643596;2.71996;-0.0113295;0.0815968;
0.643606;2.74202;-0.0123444;0.0888853;
0.643616;2.76304;-0.0133106;0.0958226;
0.643626;2.78295;-0.0142243;0.102381;
0.643636;2.80166;-0.0150818;0.108536;
0.643646;2.81909;-0.0158798;0.114262;
0.643656;2.83519;-0.0166152;0.119537;
0.643666;2.84988;-0.0172849;0.12434;
0.643676;2.86311;-0.0178865;0.128652;
0.643686;2.87483;-0.0184174;0.132457;
0.643696;2.88499;-0.0188757;0.135739;
0.643706;2.89356;-0.0192595;0.138485;
0.643716;2.90049;-0.0195673;0.140686;
0.643726;2.90576;-0.0197978;0.142331;
0.643736;2.90935;-0.0199502;0.143415;
0.643746;2.91124;-0.0200239;0.143934;
0.643756;2.91144;-0.0200186;0.143884;
0.643766;2.90993;-0.0199342;0.143268;
0.643776;2.90672;-0.0197712;0.142086;
0.643786;2.90183;-0.0195302;0.140344;
0.643796;2.89528;-0.019212;0.138048;
0.643806;2.88709;-0.0188181;0.135208;
0.643816;2.87729;-0.0183499;0.131834;
0.643826;2.86592;-0.0178093;0.127941;
0.643836;2.85303;-0.0171983;0.123542;
0.643846;2.83866;-0.0165196;0.118656;
0.643856;2.82288;-0.0157756;0.113301;
0.643866;2.80574;-0.0149693;0.107499;
0.643876;2.78732;-0.014104;0.101273;
0.643886;2.76768;-0.013183;0.0946463;
0.643896;2.74691;-0.01221;0.0876461;
0.643906;2.72507;-0.0111888;0.0802996;
0.643916;2.70227;-0.0101235;0.0726358;
0.643926;2.67859;-0.00901817;0.0646849;
0.643936;2.65413;-0.00787727;0.0564784;
0.643946;2.62897;-0.00670528;0.0480486;
0.643956;2.60323;-0.00550684;0.0394288;
0.643966;2.57699;-0.00428666;0.0306532;
0.643976;2.55038;-0.00304956;0.0217563;
0.643986;2.52348;-0.00180042;0.0127734;
0.643996;2.49641;-0.000544186;0.00373994;
0.644006;2.46927;0.000714201;-0.00530828;
0.644016;2.44218;0.00196977;-0.0143355;
0.644026;2.41523;0.00321756;-0.023306;
0.644036;2.38854;0.00445266;-0.0321844;
0.644046;2.36221;0.00567018;-0.0409355;
0.644056;2.33634;0.00686533;-0.0495248;
0.644066;2.31105;0.00803338;-0.0579182;
0.644076;2.28641;0.00916973;-0.0660827;
0.644086;2.26255;0.0102699;-0.073986;
0.644096;2.23954;0.0113295;-0.081597;
0.644106;2.21748;0.0123444;-0.0888855;
0.644116;2.19645;0.0133106;-0.0958228;
0.644126;2.17655;0.0142243;-0.102382;
0.644136;2.15784;0.0150818;-0.108536;
0.644146;2.14041;0.0158798;-0.114262;
0.644156;2.12431;0.0166152;-0.119537;
0.644166;2.10962;0.0172849;-0.12434;
0.644176;2.09638;0.0178865;-0.128652;
0.644186;2.08466;0.0184174;-0.132457;
0.644196;2.0745;0.0188757;-0.135739;
0.644206;2.06594;0.0192595;-0.138486;
0.644216;2.05901;0.0195673;-0.140686;
0.644226;2.05374;0.0197978;-0.142331;
0.644236;2.05015;0.0199502;-0.143415;
0.644246;2.04825;0.0200239;-0.143934;
0.644256;2.04806;0.0200186;-0.143885;
0.644266;2.04957;0.0199342;-0.143268;
0.644276;2.05277;0.0197712;-0.142086;
0.644286;2.05766;0.0195302;-0.140344;
0.644296;2.06422;0.019212;-0.138048;
0.644306;2.07241;0.0188181;-0.135208;
0.644316;2.08221;0.0183499;-0.131835;
0.644326;2.09358;0.0178093;-0.127941;
0.644336;2.10647;0.0171983;-0.123542;
0.644346;2.12084;0.0165196;-0.118656;
0.644356;2.13662;0.0157756;-0.113301;
0.644366;2.15375;0.0149693;-0.107499;
0.644376;2.17218;0.014104;-0.101273;
0.644386;2.19182;0.013183;-0.0946465;
0.644396;2.21259;0.01221;-0.0876463;
0.644406;2.23442;0.0111888;-0.0802998;
0.644416;2.25722;0.0101235;-0.072636;
0.644426;2.2809;0.00901817;-0.0646851;
0.644436;2.30537;0.00787727;-0.0564786;
0.644446;2.33053;0.00670528;-0.0480488;
0.644456;2.35627;0.00550684;-0.039429;
0.644466;2.3825;0.00428666;-0.0306534;
0.644476;2.40912;0.00304956;-0.0217565;
0.644486;2.43602;0.00180042;-0.0127736;
0.644496;2.46309;0.000544185;-0.00374014;
0.644506;2.49023;-0.000714201;0.00530808;
0.644516;2.51732;-0.00196977;0.0143353;
0.644526;2.54427;-0.00321756;0.0233058;
0.644536;2.57096;-0.00445266;0.0321842;
0.644546;2.59729;-0.00567018;0.0409353;
0.644556;2.62315;-0.00686533;0.0495246;
0.644566;2.64845;-0.00803338;0.057918;
0.644576;2.67308;-0.00916973;0.0660825;
0.644586;2.69695;-0.0102699;0.0739858;
0.644596;2.71996;-0.0113295;0.0815968;
0.644606;2.74202;-0.0123444;0.0888853;
0.644616;2.76304;-0.0133106;0.0958226;
0.644626;2.78295;-0.0142243;0.102381;
0.644636;2.80166;-0.0150818;0.108536;
0.644646;2.81909;-0.0158798;0.114262;
0.644656;2.83519;-0.0166152;0.119537;
0.644666;2.84988;-0.0172849;0.12434;
0.644676;2.86311;-0.0178865;0.128652;
0.644686;2.87483;-0.0184174;0.132457;
0.644696;2.88499;-0.0188757;0.135739;
0.644706;2.89356;-0.0192595;0.138485;
0.644716;2.90049;-0.0195673;0.140686;
0.644726;2.90576;-0.0197978;0.142331;
0.644736;2.90935;-0.0199502;0.143415;
0.644746;2.91124;-0.0200239;0.143934;
0.644756;2.91144;-0.0200186;0.143884;
0.644766;2.90993;-0.0199342;0.143268;
0.644776;2.90672;-0.0197712;0.142086;
0.644786;2.90183;-0.0195302;0.140344;
0.644796;2.89528;-0.019212;0.138048;
0.644806;2.88709;-0.0188181;0.135208;
0.644816;2.87729;-0.0183499;0.131834;
0.644826;2.86592;-0.0178093;0.127941;
0.644836;2.85303;-0.0171983;0.123542;
0.644846;2.83866;-0.0165196;0.118656;
0.644856;2.82288;-0.0157756;0.113301;
0.644866;2.80574;-0.0149693;0.107499;
0.644876;2.78732;-0.014104;0.101273;
0.644886;2.76768;-0.013183;0.0946463;
0.644896;2.74691;-0.01221;0.0876461;
0.644906;2.72507;-0.0111888;0.0802996;
0.644916;2.70227;-0.0101235;0.0726358;
0.644926;2.67859;-0.00901817;0.0646849;
0.644936;2.65413;-0.00787727;0.0564784;
0.644946;2.62897;-0.00670528;0.0480486;
0.644956;2.60323;-0.00550684;0.0394288;
0.644966;2.57699;-0.00428666;0.0306532;
0.644976;2.55038;-0.00304956;0.0217563;
0.644986;2.52348;-0.00180042;0.0127734;
0.644996;2.49641;-0.000544186;0.00373994;
0.645006;2.46927;0.000714201;-0.00530828;
0.645016;2.44218;0.00196977;-0.0143355;
0.645026;2.41523;0.00321756;-0.023306;
0.645036;2.38854;0.00445266;-0.0321844;
0.645046;2.36221;0.00567018;-0.0409355;
0.645056;2.33634;0.00686533;-0.0495248;
0.645066;2.31105;0.00803338;-0.0579182;
0.645076;2.28641;0.00916973;-0.0660827;
0.645086;2.26255;0.0102699;-0.073986;
0.645096;2.23954;0.0113295;-0.081597;
0.645106;2.21748;0.0123444;-0.0888855;
0.645116;2.19645;0.0133106;-0.0958228;
0.645126;2.17655;0.0142243;-0.102382;
0.645136;2.15784;0.0150818;-0.108536;
0.645146;2.14041;0.0158798;-0.114262;
0.645156;2.12431;0.0166152;-0.119537;
0.645166;2.10962;0.0172849;-0.12434;
0.645176;2.09638;0.0178865;-0.128652;
0.645186;2.08466;0.0184174;-0.132457;
0.645196;2.0745;0.0188757;-0.135739;
0.645206;2.06594;0.0192595;-0.138486;
0.645216;2.05901;0.0195673;-0.140686;
0.645226;2.05374;0.0197978;-0.142331;
0.645236;2.05015;0.0199502;-0.143415;
0.645246;2.04825;0.0200239;-0.143934;
0.645256;2.04806;0.0200186;-0.143885;
0.645266;2.04957;0.0199342;-0.143268;
0.645276;2.05277;0.0197712;-0.142086;
0.645286;2.05766;0.0195302;-0.140344;
0.645296;2.06422;0.019212;-0.138048;
0.645306;2.07241;0.0188181;-0.135208;
0.645316;2.08221;0.0183499;-0.131835;
0.645326;2.09358;0.0178093;-0.127941;
0.645336;2.10647;0.0171983;-0.123542;
0.645346;2.12084;0.0165196;-0.118656;
0.645356;2.13662;0.0157756;-0.113301;
0.645366;2.15375;0.0149693;-0.107499;
0.645376;2.17218;0.014104;-0.101273;
0.645386;2.19182;0.013183;-0.0946465;
0.645396;2.21259;0.01221;-0.0876463;
0.645406;2.23442;0.0111888;-0.0802998;
0.645416;2.25722;0.0101235;-0.072636;
0.645426;2.2809;0.00901817;-0.0646851;
0.645436;2.30537;0.00787727;-0.0564786;
0.645446;2.33053;0.00670528;-0.0480488;
0.645456;2.35627;0.00550684;-0.039429;
0.645466;2.3825;0.00428666;-0.0306534;
0.645476;2.40912;0.00304956;-0.0217565;
0.645486;2.43602;0.00180042;-0.0127736;
0.645496;2.46309;0.000544185;-0.00374014;
0.645506;2.49023;-0.000714201;0.00530808;
0.645516;2.51732;-0.00196977;0.0143353;
0.645526;2.54427;-0.00321756;0.0233058;
0.645536;2.57096;-0.00445266;0.0321842;
0.645546;2.59729;-0.00567018;0.0409353;
0.645556;2.62315;-0.00686533;0.0495246;
0.645566;2.64845;-0.00803338;0.057918;
0.645576;2.67308;-0.00916973;0.0660825;
0.645586;2.69695;-0.0102699;0.0739858;
0.645596;2.71996;-0.0113295;0.0815968;
0.645606;2.74202;-0.0123444;0.0888853;
0.645616;2.76304;-0.0133106;0.0958226;
0.645626;2.78295;-0.0142243;0.102381;
0.645636;2.80166;-0.0150818;0.108536;
0.645646;2.81909;-0.0158798;0.114262;
0.645656;2.83519;-0.0166152;0.119537;
0.645666;2.84988;-0.0172849;0.12434;
0.645676;2.86311;-0.0178865;0.128652;
0.645686;2.87483;-0.0184174;0.132457;
0.645696;2.88499;-0.0188757;0.135739;
0.645706;2.89356;-0.0192595;0.138485;
0.645716;2.90049;-0.0195673;0.140686;
0.645726;2.90576;-0.0197978;0.142331;
0.645736;2.90935;-0.0199502;0.143415;
0.645746;2.91124;-0.0200239;0.143934;
0.645756;2.91144;-0.0200186;0.143884;
0.645766;2.90993;-0.0199342;0.143268;
0.645776;2.90672;-0.0197712;0.142086;
0.645786;2.90183;-0.0195302;0.140344;
0.645796;2.89528;-0.019212;0.138048;
0.645806;2.88709;-0.0188181;0.135208;
0.645816;2.87729;-0.0183499;0.131834;
0.645826;2.86592;-0.0178093;0.127941;
0.645836;2.85303;-0.0171983;0.123542;
0.645846;2.83866;-0.0165196;0.118656;
0.645856;2.82288;-0.0157756;0.113301;
0.645866;2.80574;-0.0149693;0.107499;
0.645876;2.78732;-0.014104;0.101273;
0.645886;2.76768;-0.013183;0.0946463;
0.645896;2.74691;-0.01221;0.0876461;
0.645906;2.72507;-0.0111888;0.0802996;
0.645916;2.70227;-0.0101235;0.0726358;
0.645926;2.67859;-0.00901817;0.0646849;
0.645936;2.65413;-0.00787727;0.0564784;
0.645946;2.62897;-0.00670528;0.0480486;
0.645956;2.60323;-0.00550684;0.0394288;
0.645966;2.57699;-0.00428666;0.0306532;
0.645976;2.55038;-0.00304956;0.0217563;
0.645986;2.52348;-0.00180042;0.0127734;
0.645996;2.49641;-0.000544186;0.00373995;
0.646006;2.46927;0.000714201;-0.00530828;
0.646016;2.44218;0.00196977;-0.0143355;
0.646026;2.41523;0.00321756;-0.023306;
0.646036;2.38854;0.00445266;-0.0321844;
0.646046;2.36221;0.00567018;-0.0409355;
0.646056;2.33634;0.00686533;-0.0495248;
0.646066;2.31105;0.00803338;-0.0579182;
0.646076;2.28641;0.00916973;-0.0660827;
0.646086;2.26255;0.0102699;-0.073986;
0.646096;2.23954;0.0113295;-0.081597;
0.646106;2.21748;0.0123444;-0.0888855;
0.646116;2.19645;0.0133106;-0.0958228;
0.646126;2.17655;0.0142243;-0.102382;
0.646136;2.15784;0.0150818;-0.108536;
0.646146;2.14041;0.0158798;-0.114262;
0.646156;2.12431;0.0166152;-0.119537;
0.646166;2.10962;0.0172849;-0.12434;
0.646176;2.09638;0.0178865;-0.128652;
0.646186;2.08466;0.0184174;-0.132457;
0.646196;2.0745;0.0188757;-0.135739;
0.646206;2.06594;0.0192595;-0.138486;
0.646216;2.05901;0.0195673;-0.140686;
0.646226;2.05374;0.0197978;-0.142331;
0.646236;2.05015;0.0199502;-0.143415;
0.646246;2.04825;0.0200239;-0.143934;
0.646256;2.04806;0.0200186;-0.143885;
0.646266;2.04957;0.0199342;-0.143268;
0.646276;2.05277;0.0197712;-0.142086;
0.646286;2.05766;0.0195302;-0.140344;
0.646296;2.06422;0.019212;-0.138048;
0.646306;2.07241;0.0188181;-0.135208;
0.646316;2.08221;0.0183499;-0.131835;
0.646326;2.09358;0.0178093;-0.127941;
0.646336;2.10647;0.0171983;-0.123542;
0.646346;2.12084;0.0165196;-0.118656;
0.646356;2.13662;0.0157756;-0.113301;
0.646366;2.15375;0.0149693;-0.107499;
0.646376;2.17218;0.014104;-0.101273;
0.646386;2.19182;0.013183;-0.0946465;
0.646396;2.21259;0.01221;-0.0876463;
0.646406;2.23442;0.0111888;-0.0802998;
0.646416;2.25722;0.0101235;-0.072636;
0.646426;2.2809;0.00901817;-0.0646851;
0.646436;2.30537;0.00787727;-0.0564786;
0.646446;2.33053;0.00670528;-0.0480488;
0.646456;2.35627;0.00550684;-0.039429;
0.646466;2.3825;0.00428666;-0.0306534;
0.646476;2.40912;0.00304956;-0.0217565;
0.646486;2.43602;0.00180042;-0.0127736;
0.646496;2.46309;0.000544185;-0.00374014;
0.646506;2.49023;-0.000714201;0.00530808;
0.646516;2.51732;-0.00196977;0.0143353;
0.646526;2.54427;-0.00321756;0.0233059;
0.646536;2.57096;-0.00445266;0.0321842;
0.646546;2.59729;-0.00567018;0.0409353;
0.646556;2.62315;-0.00686533;0.0495246;
0.646566;2.64845;-0.00803338;0.057918;
0.646576;2.67308;-0.00916973;0.0660825;
0.646586;2.69695;-0.0102699;0.0739858;
0.646596;2.71996;-0.0113295;0.0815968;
0.646606;2.74202;-0.0123444;0.0888853;
0.646616;2.76304;-0.0133106;0.0958226;
0.646626;2.78295;-0.0142243;0.102381;
0.646636;2.80166;-0.0150818;0.108536;
0.646646;2.81909;-0.0158798;0.114262;
0.646656;2.83519;-0.0166152;0.119537;
0.646666;2.84988;-0.0172849;0.12434;
0.646676;2.86311;-0.0178865;0.128652;
0.646686;2.87483;-0.0184174;0.132457;
0.646696;2.88499;-0.0188757;0.135739;
0.646706;2.89356;-0.0192595;0.138485;
0.646716;2.90049;-0.0195673;0.140686;
0.646726;2.90576;-0.0197978;0.142331;
0.646736;2.90935;-0.0199502;0.143415;
0.646746;2.91124;-0.0200239;0.143934;
0.646756;2.91144;-0.0200186;0.143884;
0.646766;2.90993;-0.0199342;0.143268;
0.646776;2.90672;-0.0197712;0.142086;
0.646786;2.90183;-0.0195302;0.140344;
0.646796;2.89528;-0.019212;0.138048;
0.646806;2.88709;-0.0188181;0.135208;
0.646816;2.87729;-0.0183499;0.131834;
0.646826;2.86592;-0.0178093;0.127941;
0.646836;2.85303;-0.0171983;0.123542;
0.646846;2.83866;-0.0165196;0.118656;
0.646856;2.82288;-0.0157756;0.113301;
0.646866;2.80574;-0.0149693;0.107499;
0.646876;2.78732;-0.014104;0.101273;
0.646886;2.76768;-0.013183;0.0946463;
0.646896;2.74691;-0.01221;0.0876461;
0.646906;2.72507;-0.0111888;0.0802996;
0.646916;2.70227;-0.0101235;0.0726358;
0.646926;2.67859;-0.00901817;0.0646849;
0.646936;2.65413;-0.00787727;0.0564784;
0.646946;2.62897;-0.00670528;0.0480486;
0.646956;2.60323;-0.00550684;0.0394288;
0.646966;2.57699;-0.00428666;0.0306532;
0.646976;2.55038;-0.00304956;0.0217563;
0.646986;2.52348;-0.00180042;0.0127734;
0.646996;2.49641;-0.000544186;0.00373995;
0.647006;2.46927;0.000714201;-0.00530828;
0.647016;2.44218;0.00196977;-0.0143355;
0.647026;2.41523;0.00321756;-0.023306;
0.647036;2.38854;0.00445266;-0.0321844;
0.647046;2.36221;0.00567018;-0.0409355;
0.647056;2.33634;0.00686533;-0.0495248;
0.647066;2.31105;0.00803338;-0.0579182;
0.647076;2.28641;0.00916973;-0.0660827;
0.647086;2.26255;0.0102699;-0.073986;
0.647096;2.23954;0.0113295;-0.081597;
0.647106;2.21748;0.0123444;-0.0888855;
0.647116;2.19645;0.0133106;-0.0958228;
0.647126;2.17655;0.0142243;-0.102382;
0.647136;2.15784;0.0150818;-0.108536;
0.647146;2.14041;0.0158798;-0.114262;
0.647156;2.12431;0.0166152;-0.119537;
0.647166;2.10962;0.0172849;-0.12434;
0.647176;2.09638;0.0178865;-0.128652;
0.647186;2.08466;0.0184174;-0.132457;
0.647196;2.0745;0.0188757;-0.135739;
0.647206;2.06594;0.0192595;-0.138486;
0.647216;2.05901;0.0195673;-0.140686;
0.647226;2.05374;0.0197978;-0.142331;
0.647236;2.05015;0.0199502;-0.143415;
0.647246;2.04825;0.0200239;-0.143934;
0.647256;2.04806;0.0200186;-0.143885;
0.647266;2.04957;0.0199342;-0.143268;
0.647276;2.05277;0.0197712;-0.142086;
0.647286;2.05766;0.0195302;-0.140344;
0.647296;2.06422;0.019212;-0.138048;
0.647306;2.07241;0.0188181;-0.135208;
0.647316;2.08221;0.0183499;-0.131835;
0.647326;2.09358;0.0178093;-0.127941;
0.647336;2.10647;0.0171983;-0.123542;
0.647346;2.12084;0.0165196;-0.118656;
0.647356;2.13662;0.0157756;-0.113301;
0.647366;2.15375;0.0149693;-0.107499;
0.647376;2.17218;0.014104;-0.101273;
0.647386;2.19182;0.013183;-0.0946465;
0.647396;2.21259;0.01221;-0.0876463;
0.647406;2.23442;0.0111888;-0.0802998;
0.647416;2.25722;0.0101235;-0.072636;
0.647426;2.2809;0.00901817;-0.0646851;
0.647436;2.30537;0.00787727;-0.0564786;
0.647446;2.33053;0.00670528;-0.0480488;
0.647456;2.35627;0.00550684;-0.039429;
0.647466;2.3825;0.00428666;-0.0306534;
0.647476;2.40912;0.00304956;-0.0217565;
0.647486;2.43602;0.00180042;-0.0127736;
0.647496;2.46309;0.000544185;-0.00374014;
0.647506;2.49023;-0.000714201;0.00530808;
0.647516;2.51732;-0.00196977;0.0143353;
0.647526;2.54427;-0.00321756;0.0233059;
0.647536;2.57096;-0.00445266;0.0321842;
0.647546;2.59729;-0.00567018;0.0409353;
0.647556;2.62315;-0.00686533;0.0495246;
0.647566;2.64845;-0.00803338;0.057918;
0.647576;2.67308;-0.00916973;0.0660825;
0.647586;2.69695;-0.0102699;0.0739858;
0.647596;2.71996;-0.0113295;0.0815968;
0.647606;2.74202;-0.0123444;0.0888853;
0.647616;2.76304;-0.0133106;0.0958226;
0.647626;2.78295;-0.0142243;0.102381;
0.647636;2.80166;-0.0150818;0.108536;
0.647646;2.81909;-0.0158798;0.114262;
0.647656;2.83519;-0.0166152;0.119537;
0.647666;2.84988;-0.0172849;0.12434;
0.647676;2.86311;-0.0178865;0.128652;
