time;V(/OUT_N);V(/OUT_P);user1;
0.478817;0.903959;1.03516;0.131205;
0.478827;0.905949;1.03317;0.127224;
0.478837;0.908189;1.03093;0.122741;
0.478847;0.910672;1.02845;0.117773;
0.478857;0.913387;1.02573;0.112341;
0.478867;0.916324;1.02279;0.106465;
0.478877;0.919471;1.01964;0.100168;
0.478887;0.922815;1.01629;0.0934763;
0.478897;0.926345;1.01276;0.0864149;
0.478907;0.930045;1.00906;0.0790121;
0.478917;0.933901;1.0052;0.0712972;
0.478927;0.937899;1.0012;0.0633004;
0.478937;0.942021;0.997075;0.0550534;
0.478947;0.946253;0.992842;0.0465888;
0.478957;0.950576;0.988516;0.03794;
0.478967;0.954975;0.984116;0.0291411;
0.478977;0.959432;0.979659;0.0202271;
0.478987;0.963929;0.975162;0.011233;
0.478997;0.968448;0.970642;0.00219452;
0.479007;0.972972;0.966119;-0.00685265;
0.479017;0.977482;0.961609;-0.0158727;
0.479027;0.981961;0.957131;-0.02483;
0.479037;0.986391;0.952702;-0.0336891;
0.479047;0.990755;0.94834;-0.0424151;
0.479057;0.995035;0.944061;-0.0509733;
0.479067;0.999214;0.939884;-0.0593299;
0.479077;1.00328;0.935824;-0.0674521;
0.479087;1.00721;0.931897;-0.0753077;
0.479097;1.01099;0.92812;-0.0828656;
0.479107;1.0146;0.924506;-0.0900962;
0.479117;1.01804;0.92107;-0.0969708;
0.479127;1.02129;0.917825;-0.103462;
0.479137;1.02433;0.914785;-0.109545;
0.479147;1.02716;0.911961;-0.115196;
0.479157;1.02976;0.909365;-0.120392;
0.479167;1.03212;0.907006;-0.125112;
0.479177;1.03423;0.904893;-0.129339;
0.479187;1.03609;0.903036;-0.133055;
0.479197;1.03769;0.901441;-0.136247;
0.479207;1.03902;0.900115;-0.138901;
0.479217;1.04007;0.899063;-0.141007;
0.479227;1.04085;0.898288;-0.142557;
0.479237;1.04134;0.897795;-0.143545;
0.479247;1.04155;0.897584;-0.143966;
0.479257;1.04148;0.897657;-0.14382;
0.479267;1.04112;0.898014;-0.143107;
0.479277;1.04048;0.898652;-0.141829;
0.479287;1.03956;0.89957;-0.139992;
0.479297;1.03837;0.900765;-0.137602;
0.479307;1.0369;0.90223;-0.13467;
0.479317;1.03517;0.903961;-0.131207;
0.479327;1.03318;0.90595;-0.127225;
0.479337;1.03093;0.908191;-0.122742;
0.479347;1.02845;0.910673;-0.117775;
0.479357;1.02573;0.913388;-0.112342;
0.479367;1.02279;0.916325;-0.106466;
0.479377;1.01964;0.919472;-0.10017;
0.479387;1.01629;0.922817;-0.0934775;
0.479397;1.01276;0.926346;-0.0864161;
0.479407;1.00906;0.930046;-0.0790133;
0.479417;1.0052;0.933903;-0.0712984;
0.479427;1.0012;0.9379;-0.0633016;
0.479437;0.997077;0.942023;-0.0550546;
0.479447;0.992844;0.946254;-0.04659;
0.479457;0.988519;0.950578;-0.0379412;
0.479467;0.984119;0.954977;-0.0291423;
0.479477;0.979662;0.959433;-0.0202283;
0.479487;0.975164;0.96393;-0.0112342;
0.479497;0.970645;0.968449;-0.00219571;
0.479507;0.966122;0.972973;0.00685146;
0.479517;0.961612;0.977483;0.0158715;
0.479527;0.957134;0.981962;0.0248288;
0.479537;0.952705;0.986392;0.033688;
0.479547;0.948342;0.990756;0.0424139;
0.479557;0.944064;0.995036;0.0509721;
0.479567;0.939887;0.999215;0.0593287;
0.479577;0.935827;1.00328;0.0674509;
0.479587;0.9319;1.00721;0.0753065;
0.479597;0.928122;1.01099;0.0828644;
0.479607;0.924508;1.0146;0.090095;
0.479617;0.921072;1.01804;0.0969696;
0.479627;0.917828;1.02129;0.103461;
0.479637;0.914788;1.02433;0.109544;
0.479647;0.911964;1.02716;0.115195;
0.479657;0.909367;1.02976;0.12039;
0.479667;0.907008;1.03212;0.125111;
0.479677;0.904896;1.03423;0.129338;
0.479687;0.903039;1.03609;0.133054;
0.479697;0.901444;1.03769;0.136246;
0.479707;0.900118;1.03902;0.1389;
0.479717;0.899065;1.04007;0.141006;
0.479727;0.898291;1.04085;0.142556;
0.479737;0.897797;1.04134;0.143543;
0.479747;0.897587;1.04155;0.143965;
0.479757;0.89766;1.04148;0.143819;
0.479767;0.898016;1.04112;0.143105;
0.479777;0.898655;1.04048;0.141828;
0.479787;0.899573;1.03956;0.13999;
0.479797;0.900767;1.03837;0.137601;
0.479807;0.902232;1.0369;0.134669;
0.479817;0.903963;1.03517;0.131205;
0.479827;0.905953;1.03318;0.127224;
0.479837;0.908193;1.03093;0.122741;
0.479847;0.910676;1.02845;0.117773;
0.479857;0.913391;1.02573;0.112341;
0.479867;0.916328;1.02279;0.106465;
0.479877;0.919475;1.01964;0.100168;
0.479887;0.92282;1.0163;0.0934763;
0.479897;0.926349;1.01276;0.0864149;
0.479907;0.930049;1.00906;0.0790122;
0.479917;0.933906;1.0052;0.0712972;
0.479927;0.937903;1.0012;0.0633004;
0.479937;0.942025;0.997079;0.0550534;
0.479947;0.946257;0.992846;0.0465888;
0.479957;0.950581;0.988521;0.03794;
0.479967;0.954979;0.984121;0.0291412;
0.479977;0.959436;0.979663;0.0202271;
0.479987;0.963933;0.975166;0.011233;
0.479997;0.968452;0.970647;0.00219452;
0.480007;0.972976;0.966123;-0.00685265;
0.480017;0.977486;0.961613;-0.0158727;
0.480027;0.981965;0.957135;-0.02483;
0.480037;0.986395;0.952706;-0.0336891;
0.480047;0.990759;0.948344;-0.042415;
0.480057;0.995039;0.944066;-0.0509732;
0.480067;0.999218;0.939888;-0.0593299;
0.480077;1.00328;0.935828;-0.0674521;
0.480087;1.00721;0.931902;-0.0753077;
0.480097;1.01099;0.928124;-0.0828656;
0.480107;1.01461;0.92451;-0.0900962;
0.480117;1.01804;0.921074;-0.0969708;
0.480127;1.02129;0.917829;-0.103462;
0.480137;1.02433;0.914789;-0.109545;
0.480147;1.02716;0.911965;-0.115196;
0.480157;1.02976;0.909369;-0.120392;
0.480167;1.03212;0.90701;-0.125112;
0.480177;1.03424;0.904898;-0.129339;
0.480187;1.0361;0.90304;-0.133055;
0.480197;1.03769;0.901446;-0.136247;
0.480207;1.03902;0.900119;-0.138901;
0.480217;1.04007;0.899067;-0.141007;
0.480227;1.04085;0.898292;-0.142557;
0.480237;1.04134;0.897799;-0.143545;
0.480247;1.04155;0.897588;-0.143966;
0.480257;1.04148;0.897661;-0.14382;
0.480267;1.04112;0.898018;-0.143106;
0.480277;1.04049;0.898657;-0.141829;
0.480287;1.03957;0.899575;-0.139992;
0.480297;1.03837;0.900769;-0.137602;
0.480307;1.0369;0.902234;-0.13467;
0.480317;1.03517;0.903965;-0.131207;
0.480327;1.03318;0.905954;-0.127225;
0.480337;1.03094;0.908195;-0.122742;
0.480347;1.02845;0.910677;-0.117775;
0.480357;1.02573;0.913393;-0.112342;
0.480367;1.0228;0.916329;-0.106466;
0.480377;1.01965;0.919476;-0.10017;
0.480387;1.0163;0.922821;-0.0934775;
0.480397;1.01277;0.92635;-0.0864161;
0.480407;1.00906;0.930051;-0.0790133;
0.480417;1.00521;0.933907;-0.0712983;
0.480427;1.00121;0.937904;-0.0633016;
0.480437;0.997081;0.942027;-0.0550546;
0.480447;0.992848;0.946258;-0.04659;
0.480457;0.988523;0.950582;-0.0379412;
0.480467;0.984123;0.954981;-0.0291423;
0.480477;0.979666;0.959438;-0.0202283;
0.480487;0.975169;0.963934;-0.0112342;
0.480497;0.970649;0.968453;-0.00219571;
0.480507;0.966126;0.972977;0.00685147;
0.480517;0.961616;0.977487;0.0158715;
0.480527;0.957138;0.981967;0.0248288;
0.480537;0.952709;0.986397;0.033688;
0.480547;0.948346;0.99076;0.0424139;
0.480557;0.944068;0.99504;0.0509721;
0.480567;0.939891;0.99922;0.0593288;
0.480577;0.935831;1.00328;0.0674509;
0.480587;0.931904;1.00721;0.0753065;
0.480597;0.928127;1.01099;0.0828644;
0.480607;0.924513;1.01461;0.090095;
0.480617;0.921077;1.01805;0.0969696;
0.480627;0.917832;1.02129;0.103461;
0.480637;0.914792;1.02434;0.109544;
0.480647;0.911968;1.02716;0.115195;
0.480657;0.909372;1.02976;0.12039;
0.480667;0.907012;1.03212;0.125111;
0.480677;0.9049;1.03424;0.129338;
0.480687;0.903043;1.0361;0.133054;
0.480697;0.901448;1.03769;0.136246;
0.480707;0.900122;1.03902;0.1389;
0.480717;0.89907;1.04008;0.141006;
0.480727;0.898295;1.04085;0.142556;
0.480737;0.897802;1.04134;0.143543;
0.480747;0.897591;1.04156;0.143965;
0.480757;0.897664;1.04148;0.143819;
0.480767;0.898021;1.04113;0.143105;
0.480777;0.898659;1.04049;0.141828;
0.480787;0.899577;1.03957;0.13999;
0.480797;0.900771;1.03837;0.137601;
0.480807;0.902237;1.03691;0.134669;
0.480817;0.903967;1.03517;0.131205;
0.480827;0.905957;1.03318;0.127224;
0.480837;0.908198;1.03094;0.122741;
0.480847;0.91068;1.02845;0.117773;
0.480857;0.913395;1.02574;0.112341;
0.480867;0.916332;1.0228;0.106465;
0.480877;0.919479;1.01965;0.100168;
0.480887;0.922824;1.0163;0.0934763;
0.480897;0.926353;1.01277;0.0864149;
0.480907;0.930053;1.00907;0.0790122;
0.480917;0.93391;1.00521;0.0712972;
0.480927;0.937907;1.00121;0.0633004;
0.480937;0.94203;0.997083;0.0550534;
0.480947;0.946261;0.99285;0.0465888;
0.480957;0.950585;0.988525;0.03794;
0.480967;0.954984;0.984125;0.0291412;
0.480977;0.95944;0.979667;0.0202271;
0.480987;0.963937;0.97517;0.011233;
0.480997;0.968456;0.970651;0.00219453;
0.481007;0.97298;0.966127;-0.00685264;
0.481017;0.97749;0.961617;-0.0158727;
0.481027;0.981969;0.957139;-0.02483;
0.481037;0.986399;0.95271;-0.0336891;
0.481047;0.990763;0.948348;-0.042415;
0.481057;0.995043;0.94407;-0.0509732;
0.481067;0.999222;0.939892;-0.0593299;
0.481077;1.00328;0.935832;-0.0674521;
0.481087;1.00721;0.931906;-0.0753076;
0.481097;1.01099;0.928128;-0.0828656;
0.481107;1.01461;0.924514;-0.0900962;
0.481117;1.01805;0.921078;-0.0969708;
0.481127;1.0213;0.917834;-0.103462;
0.481137;1.02434;0.914793;-0.109545;
0.481147;1.02717;0.91197;-0.115196;
0.481157;1.02976;0.909373;-0.120392;
0.481167;1.03213;0.907014;-0.125112;
0.481177;1.03424;0.904902;-0.129339;
0.481187;1.0361;0.903045;-0.133055;
0.481197;1.0377;0.90145;-0.136247;
0.481207;1.03902;0.900124;-0.138901;
0.481217;1.04008;0.899071;-0.141007;
0.481227;1.04085;0.898297;-0.142557;
0.481237;1.04135;0.897803;-0.143545;
0.481247;1.04156;0.897593;-0.143966;
0.481257;1.04149;0.897666;-0.14382;
0.481267;1.04113;0.898022;-0.143106;
0.481277;1.04049;0.898661;-0.141829;
0.481287;1.03957;0.899579;-0.139992;
0.481297;1.03838;0.900773;-0.137602;
0.481307;1.03691;0.902238;-0.13467;
0.481317;1.03518;0.903969;-0.131207;
0.481327;1.03318;0.905959;-0.127225;
0.481337;1.03094;0.908199;-0.122742;
0.481347;1.02846;0.910682;-0.117775;
0.481357;1.02574;0.913397;-0.112342;
0.481367;1.0228;0.916333;-0.106466;
0.481377;1.01965;0.91948;-0.10017;
0.481387;1.0163;0.922825;-0.0934775;
0.481397;1.01277;0.926355;-0.0864161;
0.481407;1.00907;0.930055;-0.0790133;
0.481417;1.00521;0.933911;-0.0712983;
0.481427;1.00121;0.937908;-0.0633016;
0.481437;0.997086;0.942031;-0.0550546;
0.481447;0.992852;0.946262;-0.04659;
0.481457;0.988527;0.950586;-0.0379412;
0.481467;0.984127;0.954985;-0.0291423;
0.481477;0.97967;0.959442;-0.0202283;
0.481487;0.975173;0.963938;-0.0112342;
0.481497;0.970653;0.968458;-0.0021957;
0.481507;0.96613;0.972981;0.00685147;
0.481517;0.96162;0.977492;0.0158715;
0.481527;0.957142;0.981971;0.0248288;
0.481537;0.952713;0.986401;0.033688;
0.481547;0.948351;0.990764;0.0424139;
0.481557;0.944072;0.995044;0.0509721;
0.481567;0.939895;0.999224;0.0593288;
0.481577;0.935835;1.00329;0.0674509;
0.481587;0.931908;1.00721;0.0753065;
0.481597;0.928131;1.011;0.0828644;
0.481607;0.924517;1.01461;0.090095;
0.481617;0.921081;1.01805;0.0969696;
0.481627;0.917836;1.0213;0.103461;
0.481637;0.914796;1.02434;0.109544;
0.481647;0.911972;1.02717;0.115195;
0.481657;0.909376;1.02977;0.12039;
0.481667;0.907017;1.03213;0.125111;
0.481677;0.904904;1.03424;0.129338;
0.481687;0.903047;1.0361;0.133054;
0.481697;0.901452;1.0377;0.136246;
0.481707;0.900126;1.03903;0.1389;
0.481717;0.899074;1.04008;0.141006;
0.481727;0.898299;1.04085;0.142556;
0.481737;0.897806;1.04135;0.143543;
0.481747;0.897595;1.04156;0.143965;
0.481757;0.897668;1.04149;0.143819;
0.481767;0.898025;1.04113;0.143105;
0.481777;0.898663;1.04049;0.141828;
0.481787;0.899581;1.03957;0.13999;
0.481797;0.900775;1.03838;0.137601;
0.481807;0.902241;1.03691;0.134669;
0.481817;0.903972;1.03518;0.131205;
0.481827;0.905961;1.03319;0.127224;
0.481837;0.908202;1.03094;0.122741;
0.481847;0.910684;1.02846;0.117773;
0.481857;0.913399;1.02574;0.112341;
0.481867;0.916336;1.0228;0.106465;
0.481877;0.919483;1.01965;0.100168;
0.481887;0.922828;1.0163;0.0934763;
0.481897;0.926357;1.01277;0.0864149;
0.481907;0.930057;1.00907;0.0790122;
0.481917;0.933914;1.00521;0.0712972;
0.481927;0.937911;1.00121;0.0633004;
0.481937;0.942034;0.997087;0.0550534;
0.481947;0.946265;0.992854;0.0465888;
0.481957;0.950589;0.988529;0.03794;
0.481967;0.954988;0.984129;0.0291412;
0.481977;0.959444;0.979671;0.0202271;
0.481987;0.963941;0.975174;0.011233;
0.481997;0.96846;0.970655;0.00219453;
0.482007;0.972984;0.966131;-0.00685264;
0.482017;0.977494;0.961622;-0.0158727;
0.482027;0.981973;0.957143;-0.02483;
0.482037;0.986403;0.952714;-0.0336891;
0.482047;0.990767;0.948352;-0.042415;
0.482057;0.995047;0.944074;-0.0509732;
0.482067;0.999226;0.939896;-0.0593299;
0.482077;1.00329;0.935836;-0.0674521;
0.482087;1.00722;0.93191;-0.0753076;
0.482097;1.011;0.928132;-0.0828656;
0.482107;1.01461;0.924518;-0.0900962;
0.482117;1.01805;0.921082;-0.0969708;
0.482127;1.0213;0.917838;-0.103462;
0.482137;1.02434;0.914798;-0.109545;
0.482147;1.02717;0.911974;-0.115196;
0.482157;1.02977;0.909377;-0.120392;
0.482167;1.03213;0.907018;-0.125112;
0.482177;1.03424;0.904906;-0.129339;
0.482187;1.0361;0.903049;-0.133055;
0.482197;1.0377;0.901454;-0.136247;
0.482207;1.03903;0.900128;-0.138901;
0.482217;1.04008;0.899075;-0.141007;
0.482227;1.04086;0.898301;-0.142557;
0.482237;1.04135;0.897807;-0.143544;
0.482247;1.04156;0.897597;-0.143966;
0.482257;1.04149;0.89767;-0.14382;
0.482267;1.04113;0.898026;-0.143106;
0.482277;1.04049;0.898665;-0.141829;
0.482287;1.03957;0.899583;-0.139992;
0.482297;1.03838;0.900777;-0.137602;
0.482307;1.03691;0.902242;-0.13467;
0.482317;1.03518;0.903973;-0.131207;
0.482327;1.03319;0.905963;-0.127225;
0.482337;1.03095;0.908203;-0.122742;
0.482347;1.02846;0.910686;-0.117775;
0.482357;1.02574;0.913401;-0.112342;
0.482367;1.0228;0.916338;-0.106466;
0.482377;1.01965;0.919485;-0.10017;
0.482387;1.01631;0.922829;-0.0934774;
0.482397;1.01277;0.926359;-0.0864161;
0.482407;1.00907;0.930059;-0.0790133;
0.482417;1.00521;0.933915;-0.0712983;
0.482427;1.00121;0.937913;-0.0633016;
0.482437;0.99709;0.942035;-0.0550546;
0.482447;0.992857;0.946267;-0.04659;
0.482457;0.988531;0.95059;-0.0379412;
0.482467;0.984132;0.954989;-0.0291423;
0.482477;0.979674;0.959446;-0.0202283;
0.482487;0.975177;0.963943;-0.0112342;
0.482497;0.970657;0.968462;-0.0021957;
0.482507;0.966134;0.972985;0.00685148;
0.482517;0.961624;0.977496;0.0158715;
0.482527;0.957146;0.981975;0.0248289;
0.482537;0.952717;0.986405;0.033688;
0.482547;0.948355;0.990769;0.0424139;
0.482557;0.944076;0.995049;0.0509721;
0.482567;0.939899;0.999228;0.0593288;
0.482577;0.935839;1.00329;0.0674509;
0.482587;0.931913;1.00722;0.0753065;
0.482597;0.928135;1.011;0.0828644;
0.482607;0.924521;1.01462;0.090095;
0.482617;0.921085;1.01805;0.0969696;
0.482627;0.91784;1.0213;0.103461;
0.482637;0.9148;1.02434;0.109544;
0.482647;0.911976;1.02717;0.115195;
0.482657;0.90938;1.02977;0.12039;
0.482667;0.907021;1.03213;0.125111;
0.482677;0.904909;1.03425;0.129338;
0.482687;0.903051;1.03611;0.133054;
0.482697;0.901457;1.0377;0.136246;
0.482707;0.90013;1.03903;0.1389;
0.482717;0.899078;1.04008;0.141006;
0.482727;0.898303;1.04086;0.142556;
0.482737;0.89781;1.04135;0.143543;
0.482747;0.897599;1.04156;0.143965;
0.482757;0.897672;1.04149;0.143819;
0.482767;0.898029;1.04113;0.143105;
0.482777;0.898667;1.0405;0.141828;
0.482787;0.899586;1.03958;0.13999;
0.482797;0.90078;1.03838;0.137601;
0.482807;0.902245;1.03691;0.134669;
0.482817;0.903976;1.03518;0.131205;
0.482827;0.905965;1.03319;0.127224;
0.482837;0.908206;1.03095;0.122741;
0.482847;0.910688;1.02846;0.117773;
0.482857;0.913403;1.02574;0.112341;
0.482867;0.91634;1.02281;0.106465;
0.482877;0.919487;1.01966;0.100168;
0.482887;0.922832;1.01631;0.0934763;
0.482897;0.926361;1.01278;0.0864149;
0.482907;0.930062;1.00907;0.0790122;
0.482917;0.933918;1.00522;0.0712972;
0.482927;0.937915;1.00122;0.0633004;
0.482937;0.942038;0.997091;0.0550534;
0.482947;0.946269;0.992858;0.0465888;
0.482957;0.950593;0.988533;0.03794;
0.482967;0.954992;0.984133;0.0291412;
0.482977;0.959448;0.979676;0.0202271;
0.482987;0.963945;0.975178;0.011233;
0.482997;0.968464;0.970659;0.00219454;
0.483007;0.972988;0.966135;-0.00685263;
0.483017;0.977498;0.961626;-0.0158727;
0.483027;0.981977;0.957147;-0.02483;
0.483037;0.986408;0.952718;-0.0336891;
0.483047;0.990771;0.948356;-0.042415;
0.483057;0.995051;0.944078;-0.0509732;
0.483067;0.999231;0.939901;-0.0593299;
0.483077;1.00329;0.935841;-0.0674521;
0.483087;1.00722;0.931914;-0.0753076;
0.483097;1.011;0.928136;-0.0828656;
0.483107;1.01462;0.924522;-0.0900961;
0.483117;1.01806;0.921086;-0.0969708;
0.483127;1.0213;0.917842;-0.103462;
0.483137;1.02435;0.914802;-0.109545;
0.483147;1.02717;0.911978;-0.115196;
0.483157;1.02977;0.909381;-0.120392;
0.483167;1.03213;0.907022;-0.125112;
0.483177;1.03425;0.90491;-0.129339;
0.483187;1.03611;0.903053;-0.133055;
0.483197;1.0377;0.901458;-0.136247;
0.483207;1.03903;0.900132;-0.138901;
0.483217;1.04009;0.899079;-0.141007;
0.483227;1.04086;0.898305;-0.142557;
0.483237;1.04136;0.897811;-0.143544;
0.483247;1.04157;0.897601;-0.143966;
0.483257;1.04149;0.897674;-0.14382;
0.483267;1.04114;0.89803;-0.143106;
0.483277;1.0405;0.898669;-0.141829;
0.483287;1.03958;0.899587;-0.139992;
0.483297;1.03838;0.900781;-0.137602;
0.483307;1.03692;0.902246;-0.13467;
0.483317;1.03518;0.903977;-0.131207;
0.483327;1.03319;0.905967;-0.127225;
0.483337;1.03095;0.908207;-0.122742;
0.483347;1.02846;0.91069;-0.117775;
0.483357;1.02575;0.913405;-0.112342;
0.483367;1.02281;0.916342;-0.106466;
0.483377;1.01966;0.919489;-0.10017;
0.483387;1.01631;0.922833;-0.0934774;
0.483397;1.01278;0.926363;-0.0864161;
0.483407;1.00908;0.930063;-0.0790133;
0.483417;1.00522;0.933919;-0.0712983;
0.483427;1.00122;0.937917;-0.0633016;
0.483437;0.997094;0.942039;-0.0550546;
0.483447;0.992861;0.946271;-0.04659;
0.483457;0.988536;0.950594;-0.0379412;
0.483467;0.984136;0.954993;-0.0291423;
0.483477;0.979678;0.95945;-0.0202282;
0.483487;0.975181;0.963947;-0.0112342;
0.483497;0.970662;0.968466;-0.00219569;
0.483507;0.966138;0.97299;0.00685148;
0.483517;0.961628;0.9775;0.0158716;
0.483527;0.95715;0.981979;0.0248289;
0.483537;0.952721;0.986409;0.033688;
0.483547;0.948359;0.990773;0.0424139;
0.483557;0.944081;0.995053;0.0509721;
0.483567;0.939903;0.999232;0.0593288;
0.483577;0.935843;1.00329;0.0674509;
0.483587;0.931917;1.00722;0.0753065;
0.483597;0.928139;1.011;0.0828644;
0.483607;0.924525;1.01462;0.090095;
0.483617;0.921089;1.01806;0.0969696;
0.483627;0.917845;1.02131;0.103461;
0.483637;0.914804;1.02435;0.109544;
0.483647;0.911981;1.02718;0.115195;
0.483657;0.909384;1.02977;0.12039;
0.483667;0.907025;1.03214;0.125111;
0.483677;0.904913;1.03425;0.129338;
0.483687;0.903055;1.03611;0.133054;
0.483697;0.901461;1.03771;0.136246;
0.483707;0.900134;1.03903;0.1389;
0.483717;0.899082;1.04009;0.141006;
0.483727;0.898308;1.04086;0.142556;
0.483737;0.897814;1.04136;0.143543;
0.483747;0.897603;1.04157;0.143965;
0.483757;0.897677;1.0415;0.143819;
0.483767;0.898033;1.04114;0.143105;
0.483777;0.898672;1.0405;0.141828;
0.483787;0.89959;1.03958;0.13999;
0.483797;0.900784;1.03838;0.137601;
0.483807;0.902249;1.03692;0.134669;
0.483817;0.90398;1.03519;0.131205;
0.483827;0.905969;1.03319;0.127224;
0.483837;0.90821;1.03095;0.122741;
0.483847;0.910693;1.02847;0.117773;
0.483857;0.913408;1.02575;0.112341;
0.483867;0.916344;1.02281;0.106465;
0.483877;0.919491;1.01966;0.100168;
0.483887;0.922836;1.01631;0.0934763;
0.483897;0.926366;1.01278;0.0864149;
0.483907;0.930066;1.00908;0.0790122;
0.483917;0.933922;1.00522;0.0712972;
0.483927;0.937919;1.00122;0.0633004;
0.483937;0.942042;0.997095;0.0550534;
0.483947;0.946273;0.992862;0.0465888;
0.483957;0.950597;0.988537;0.03794;
0.483967;0.954996;0.984137;0.0291412;
0.483977;0.959453;0.97968;0.0202271;
0.483987;0.963949;0.975182;0.011233;
0.483997;0.968469;0.970663;0.00219454;
0.484007;0.972992;0.96614;-0.00685263;
0.484017;0.977503;0.96163;-0.0158727;
0.484027;0.981982;0.957152;-0.02483;
0.484037;0.986412;0.952723;-0.0336891;
0.484047;0.990775;0.94836;-0.042415;
0.484057;0.995055;0.944082;-0.0509732;
0.484067;0.999235;0.939905;-0.0593299;
0.484077;1.0033;0.935845;-0.0674521;
0.484087;1.00723;0.931918;-0.0753076;
0.484097;1.01101;0.92814;-0.0828656;
0.484107;1.01462;0.924526;-0.0900961;
0.484117;1.01806;0.921091;-0.0969708;
0.484127;1.02131;0.917846;-0.103462;
0.484137;1.02435;0.914806;-0.109545;
0.484147;1.02718;0.911982;-0.115196;
0.484157;1.02978;0.909385;-0.120392;
0.484167;1.03214;0.907026;-0.125112;
0.484177;1.03425;0.904914;-0.129339;
0.484187;1.03611;0.903057;-0.133055;
0.484197;1.03771;0.901462;-0.136247;
0.484207;1.03904;0.900136;-0.138901;
0.484217;1.04009;0.899084;-0.141007;
0.484227;1.04087;0.898309;-0.142557;
0.484237;1.04136;0.897816;-0.143544;
0.484247;1.04157;0.897605;-0.143966;
0.484257;1.0415;0.897678;-0.14382;
0.484267;1.04114;0.898035;-0.143106;
0.484277;1.0405;0.898673;-0.141829;
0.484287;1.03958;0.899591;-0.139992;
0.484297;1.03839;0.900785;-0.137602;
0.484307;1.03692;0.902251;-0.13467;
0.484317;1.03519;0.903981;-0.131207;
0.484327;1.0332;0.905971;-0.127225;
0.484337;1.03095;0.908211;-0.122742;
0.484347;1.02847;0.910694;-0.117775;
0.484357;1.02575;0.913409;-0.112342;
0.484367;1.02281;0.916346;-0.106466;
0.484377;1.01966;0.919493;-0.10017;
0.484387;1.01632;0.922838;-0.0934774;
0.484397;1.01278;0.926367;-0.0864161;
0.484407;1.00908;0.930067;-0.0790133;
0.484417;1.00522;0.933924;-0.0712983;
0.484427;1.00122;0.937921;-0.0633016;
0.484437;0.997098;0.942043;-0.0550546;
0.484447;0.992865;0.946275;-0.04659;
0.484457;0.98854;0.950599;-0.0379412;
0.484467;0.98414;0.954997;-0.0291423;
0.484477;0.979682;0.959454;-0.0202282;
0.484487;0.975185;0.963951;-0.0112342;
0.484497;0.970666;0.96847;-0.00219569;
0.484507;0.966142;0.972994;0.00685149;
0.484517;0.961632;0.977504;0.0158716;
0.484527;0.957154;0.981983;0.0248289;
0.484537;0.952725;0.986413;0.033688;
0.484547;0.948363;0.990777;0.0424139;
0.484557;0.944085;0.995057;0.0509721;
0.484567;0.939907;0.999236;0.0593288;
0.484577;0.935847;1.0033;0.0674509;
0.484587;0.931921;1.00723;0.0753065;
0.484597;0.928143;1.01101;0.0828645;
0.484607;0.924529;1.01462;0.090095;
0.484617;0.921093;1.01806;0.0969696;
0.484627;0.917849;1.02131;0.103461;
0.484637;0.914809;1.02435;0.109544;
0.484647;0.911985;1.02718;0.115195;
0.484657;0.909388;1.02978;0.12039;
0.484667;0.907029;1.03214;0.125111;
0.484677;0.904917;1.03425;0.129338;
0.484687;0.90306;1.03611;0.133054;
0.484697;0.901465;1.03771;0.136246;
0.484707;0.900139;1.03904;0.1389;
0.484717;0.899086;1.04009;0.141006;
0.484727;0.898312;1.04087;0.142556;
0.484737;0.897818;1.04136;0.143543;
0.484747;0.897608;1.04157;0.143965;
0.484757;0.897681;1.0415;0.143819;
0.484767;0.898037;1.04114;0.143105;
0.484777;0.898676;1.0405;0.141828;
0.484787;0.899594;1.03958;0.13999;
0.484797;0.900788;1.03839;0.137601;
0.484807;0.902253;1.03692;0.134669;
0.484817;0.903984;1.03519;0.131205;
0.484827;0.905974;1.0332;0.127224;
0.484837;0.908214;1.03096;0.122741;
0.484847;0.910697;1.02847;0.117773;
0.484857;0.913412;1.02575;0.112341;
0.484867;0.916349;1.02281;0.106465;
0.484877;0.919495;1.01966;0.100168;
0.484887;0.92284;1.01632;0.0934763;
0.484897;0.92637;1.01278;0.0864149;
0.484907;0.93007;1.00908;0.0790122;
0.484917;0.933926;1.00522;0.0712972;
0.484927;0.937924;1.00122;0.0633004;
0.484937;0.942046;0.9971;0.0550534;
0.484947;0.946278;0.992866;0.0465888;
0.484957;0.950601;0.988541;0.03794;
0.484967;0.955;0.984141;0.0291412;
0.484977;0.959457;0.979684;0.0202271;
0.484987;0.963954;0.975187;0.011233;
0.484997;0.968473;0.970667;0.00219455;
0.485007;0.972996;0.966144;-0.00685262;
0.485017;0.977507;0.961634;-0.0158727;
0.485027;0.981986;0.957156;-0.02483;
0.485037;0.986416;0.952727;-0.0336891;
0.485047;0.99078;0.948365;-0.042415;
0.485057;0.995059;0.944086;-0.0509732;
0.485067;0.999239;0.939909;-0.0593299;
0.485077;1.0033;0.935849;-0.0674521;
0.485087;1.00723;0.931922;-0.0753076;
0.485097;1.01101;0.928145;-0.0828656;
0.485107;1.01463;0.924531;-0.0900961;
0.485117;1.01807;0.921095;-0.0969708;
0.485127;1.02131;0.91785;-0.103462;
0.485137;1.02436;0.91481;-0.109545;
0.485147;1.02718;0.911986;-0.115196;
0.485157;1.02978;0.90939;-0.120392;
0.485167;1.03214;0.907031;-0.125112;
0.485177;1.03426;0.904918;-0.129339;
