time;V(/OUT_N);V(/OUT_SINGLE);
9.45673;0.962872;2.17461;
9.45674;0.962583;2.17181;
9.45675;0.962496;2.17027;
9.45676;0.962612;2.16998;
9.45677;0.962929;2.17096;
9.45678;0.963446;2.17319;
9.45679;0.964161;2.17668;
9.4568;0.965073;2.1814;
9.45681;0.966176;2.18733;
9.45682;0.967466;2.19446;
9.45683;0.96894;2.20276;
9.45684;0.97059;2.21219;
9.45685;0.97241;2.22271;
9.45686;0.974394;2.23429;
9.45687;0.976533;2.24688;
9.45688;0.978819;2.26043;
9.45689;0.981243;2.27488;
9.4569;0.983795;2.29018;
9.45691;0.986466;2.30627;
9.45692;0.989245;2.32309;
9.45693;0.992121;2.34057;
9.45694;0.995082;2.35863;
9.45695;0.998117;2.37722;
9.45696;1.00121;2.39625;
9.45697;1.00436;2.41565;
9.45698;1.00754;2.43534;
9.45699;1.01075;2.45525;
9.457;1.01397;2.4753;
9.45701;1.01719;2.4954;
9.45702;1.0204;2.51548;
9.45703;1.02358;2.53547;
9.45704;1.02672;2.55527;
9.45705;1.02981;2.57481;
9.45706;1.03284;2.59402;
9.45707;1.03579;2.61281;
9.45708;1.03865;2.63112;
9.45709;1.04142;2.64887;
9.4571;1.04407;2.66599;
9.45711;1.04661;2.68242;
9.45712;1.04902;2.69808;
9.45713;1.05129;2.71293;
9.45714;1.05341;2.72689;
9.45715;1.05537;2.73991;
9.45716;1.05717;2.75195;
9.45717;1.05879;2.76296;
9.45718;1.06024;2.77288;
9.45719;1.06151;2.78169;
9.4572;1.06259;2.78935;
9.45721;1.06347;2.79583;
9.45722;1.06416;2.8011;
9.45723;1.06465;2.80514;
9.45724;1.06494;2.80794;
9.45725;1.06503;2.80949;
9.45726;1.06491;2.80977;
9.45727;1.06459;2.80879;
9.45728;1.06407;2.80656;
9.45729;1.06336;2.80307;
9.4573;1.06245;2.79835;
9.45731;1.06134;2.79242;
9.45732;1.06005;2.78529;
9.45733;1.05857;2.77699;
9.45734;1.05692;2.76756;
9.45735;1.0551;2.75704;
9.45736;1.05312;2.74546;
9.45737;1.05097;2.73287;
9.45738;1.04869;2.71932;
9.45739;1.04626;2.70487;
9.4574;1.04371;2.68957;
9.45741;1.04103;2.67348;
9.45742;1.03825;2.65666;
9.45743;1.03538;2.63918;
9.45744;1.03241;2.62112;
9.45745;1.02938;2.60253;
9.45746;1.02628;2.5835;
9.45747;1.02313;2.5641;
9.45748;1.01995;2.54441;
9.45749;1.01674;2.5245;
9.4575;1.01352;2.50445;
9.45751;1.0103;2.48435;
9.45752;1.00709;2.46427;
9.45753;1.00391;2.44429;
9.45754;1.00077;2.42448;
9.45755;0.997684;2.40494;
9.45756;0.994659;2.38574;
9.45757;0.991709;2.36694;
9.45758;0.988846;2.34863;
9.45759;0.986082;2.33088;
9.4576;0.983427;2.31376;
9.45761;0.980892;2.29733;
9.45762;0.978487;2.28167;
9.45763;0.976222;2.26683;
9.45764;0.974104;2.25286;
9.45765;0.972143;2.23984;
9.45766;0.970346;2.2278;
9.45767;0.96872;2.21679;
9.45768;0.967273;2.20687;
9.45769;0.966008;2.19806;
9.4577;0.964932;2.1904;
9.45771;0.964048;2.18392;
9.45772;0.96336;2.17865;
9.45773;0.962871;2.17461;
9.45774;0.962583;2.17181;
9.45775;0.962496;2.17027;
9.45776;0.962611;2.16998;
9.45777;0.962928;2.17096;
9.45778;0.963445;2.17319;
9.45779;0.964161;2.17668;
9.4578;0.965072;2.1814;
9.45781;0.966175;2.18733;
9.45782;0.967466;2.19446;
9.45783;0.968939;2.20276;
9.45784;0.970589;2.21219;
9.45785;0.97241;2.22271;
9.45786;0.974393;2.23429;
9.45787;0.976532;2.24688;
9.45788;0.978818;2.26043;
9.45789;0.981242;2.27488;
9.4579;0.983795;2.29018;
9.45791;0.986466;2.30627;
9.45792;0.989244;2.32309;
9.45793;0.99212;2.34057;
9.45794;0.995081;2.35863;
9.45795;0.998116;2.37722;
9.45796;1.00121;2.39625;
9.45797;1.00436;2.41565;
9.45798;1.00754;2.43534;
9.45799;1.01075;2.45525;
9.458;1.01397;2.4753;
9.45801;1.01719;2.4954;
9.45802;1.0204;2.51548;
9.45803;1.02358;2.53547;
9.45804;1.02672;2.55527;
9.45805;1.02981;2.57481;
9.45806;1.03284;2.59402;
9.45807;1.03579;2.61281;
9.45808;1.03865;2.63112;
9.45809;1.04142;2.64887;
9.4581;1.04407;2.66599;
9.45811;1.04661;2.68242;
9.45812;1.04902;2.69808;
9.45813;1.05129;2.71293;
9.45814;1.0534;2.72689;
9.45815;1.05537;2.73991;
9.45816;1.05717;2.75195;
9.45817;1.05879;2.76296;
9.45818;1.06024;2.77288;
9.45819;1.06151;2.78169;
9.4582;1.06259;2.78935;
9.45821;1.06347;2.79583;
9.45822;1.06416;2.8011;
9.45823;1.06465;2.80514;
9.45824;1.06494;2.80794;
9.45825;1.06502;2.80949;
9.45826;1.06491;2.80977;
9.45827;1.06459;2.80879;
9.45828;1.06407;2.80656;
9.45829;1.06336;2.80307;
9.4583;1.06245;2.79835;
9.45831;1.06134;2.79242;
9.45832;1.06005;2.78529;
9.45833;1.05857;2.77699;
9.45834;1.05692;2.76756;
9.45835;1.0551;2.75704;
9.45836;1.05311;2.74546;
9.45837;1.05097;2.73287;
9.45838;1.04869;2.71932;
9.45839;1.04626;2.70487;
9.4584;1.04371;2.68957;
9.45841;1.04103;2.67348;
9.45842;1.03825;2.65666;
9.45843;1.03538;2.63918;
9.45844;1.03241;2.62112;
9.45845;1.02938;2.60253;
9.45846;1.02628;2.5835;
9.45847;1.02313;2.5641;
9.45848;1.01995;2.54441;
9.45849;1.01674;2.5245;
9.4585;1.01352;2.50445;
9.45851;1.0103;2.48435;
9.45852;1.00709;2.46427;
9.45853;1.00391;2.44429;
9.45854;1.00077;2.42448;
9.45855;0.997684;2.40494;
9.45856;0.994658;2.38574;
9.45857;0.991708;2.36694;
9.45858;0.988846;2.34863;
9.45859;0.986082;2.33088;
9.4586;0.983427;2.31376;
9.45861;0.980892;2.29733;
9.45862;0.978487;2.28167;
9.45863;0.976221;2.26683;
9.45864;0.974103;2.25286;
9.45865;0.972142;2.23984;
9.45866;0.970346;2.2278;
9.45867;0.96872;2.21679;
9.45868;0.967272;2.20687;
9.45869;0.966008;2.19806;
9.4587;0.964931;2.1904;
9.45871;0.964048;2.18392;
9.45872;0.96336;2.17865;
9.45873;0.962871;2.17461;
9.45874;0.962582;2.17181;
9.45875;0.962495;2.17027;
9.45876;0.962611;2.16998;
9.45877;0.962928;2.17096;
9.45878;0.963445;2.17319;
9.45879;0.96416;2.17668;
9.4588;0.965072;2.1814;
9.45881;0.966175;2.18733;
9.45882;0.967465;2.19446;
9.45883;0.968939;2.20276;
9.45884;0.970589;2.21219;
9.45885;0.972409;2.22271;
9.45886;0.974393;2.23429;
9.45887;0.976532;2.24688;
9.45888;0.978818;2.26043;
9.45889;0.981242;2.27488;
9.4589;0.983794;2.29018;
9.45891;0.986465;2.30627;
9.45892;0.989244;2.32309;
9.45893;0.99212;2.34057;
9.45894;0.995081;2.35863;
9.45895;0.998116;2.37722;
9.45896;1.00121;2.39625;
9.45897;1.00436;2.41565;
9.45898;1.00754;2.43534;
9.45899;1.01075;2.45525;
9.459;1.01397;2.4753;
9.45901;1.01719;2.4954;
9.45902;1.0204;2.51548;
9.45903;1.02358;2.53547;
9.45904;1.02672;2.55527;
9.45905;1.02981;2.57481;
9.45906;1.03284;2.59402;
9.45907;1.03579;2.61281;
9.45908;1.03865;2.63112;
9.45909;1.04142;2.64887;
9.4591;1.04407;2.66599;
9.45911;1.04661;2.68242;
9.45912;1.04902;2.69808;
9.45913;1.05128;2.71293;
9.45914;1.0534;2.72689;
9.45915;1.05537;2.73991;
9.45916;1.05717;2.75195;
9.45917;1.05879;2.76296;
9.45918;1.06024;2.77288;
9.45919;1.06151;2.78169;
9.4592;1.06259;2.78935;
9.45921;1.06347;2.79583;
9.45922;1.06416;2.8011;
9.45923;1.06465;2.80514;
9.45924;1.06494;2.80794;
9.45925;1.06502;2.80949;
9.45926;1.06491;2.80977;
9.45927;1.06459;2.80879;
9.45928;1.06407;2.80656;
9.45929;1.06336;2.80307;
9.4593;1.06244;2.79835;
9.45931;1.06134;2.79242;
9.45932;1.06005;2.78529;
9.45933;1.05857;2.77699;
9.45934;1.05692;2.76756;
9.45935;1.0551;2.75704;
9.45936;1.05311;2.74546;
9.45937;1.05097;2.73287;
9.45938;1.04869;2.71932;
9.45939;1.04626;2.70487;
9.4594;1.04371;2.68957;
9.45941;1.04103;2.67348;
9.45942;1.03825;2.65666;
9.45943;1.03538;2.63918;
9.45944;1.03241;2.62112;
9.45945;1.02938;2.60253;
9.45946;1.02628;2.5835;
9.45947;1.02313;2.5641;
9.45948;1.01995;2.54441;
9.45949;1.01674;2.5245;
9.4595;1.01352;2.50445;
9.45951;1.0103;2.48435;
9.45952;1.00709;2.46427;
9.45953;1.00391;2.44429;
9.45954;1.00077;2.42448;
9.45955;0.997683;2.40494;
9.45956;0.994658;2.38574;
9.45957;0.991708;2.36694;
9.45958;0.988845;2.34863;
9.45959;0.986081;2.33088;
9.4596;0.983426;2.31376;
9.45961;0.980891;2.29733;
9.45962;0.978486;2.28167;
9.45963;0.976221;2.26683;
9.45964;0.974103;2.25286;
9.45965;0.972142;2.23984;
9.45966;0.970345;2.2278;
9.45967;0.968719;2.21679;
9.45968;0.967272;2.20687;
9.45969;0.966007;2.19806;
9.4597;0.964931;2.1904;
9.45971;0.964047;2.18392;
9.45972;0.963359;2.17865;
9.45973;0.96287;2.17461;
9.45974;0.962582;2.17181;
9.45975;0.962495;2.17027;
9.45976;0.96261;2.16998;
9.45977;0.962927;2.17096;
9.45978;0.963444;2.17319;
9.45979;0.96416;2.17668;
9.4598;0.965071;2.1814;
9.45981;0.966174;2.18733;
9.45982;0.967465;2.19446;
9.45983;0.968938;2.20276;
9.45984;0.970588;2.21219;
9.45985;0.972409;2.22271;
9.45986;0.974392;2.23429;
9.45987;0.976531;2.24688;
9.45988;0.978817;2.26043;
9.45989;0.981241;2.27488;
9.4599;0.983794;2.29018;
9.45991;0.986465;2.30627;
9.45992;0.989243;2.32309;
9.45993;0.992119;2.34057;
9.45994;0.99508;2.35863;
9.45995;0.998115;2.37722;
9.45996;1.00121;2.39625;
9.45997;1.00436;2.41565;
9.45998;1.00754;2.43534;
9.45999;1.01075;2.45525;
9.46;1.01397;2.4753;
9.46001;1.01719;2.4954;
9.46002;1.0204;2.51548;
9.46003;1.02358;2.53547;
9.46004;1.02672;2.55527;
9.46005;1.02981;2.57481;
9.46006;1.03284;2.59402;
9.46007;1.03579;2.61281;
9.46008;1.03865;2.63112;
9.46009;1.04142;2.64887;
9.4601;1.04407;2.66599;
9.46011;1.04661;2.68242;
9.46012;1.04902;2.69808;
9.46013;1.05128;2.71293;
9.46014;1.0534;2.72689;
9.46015;1.05537;2.73991;
9.46016;1.05717;2.75195;
9.46017;1.05879;2.76296;
9.46018;1.06024;2.77288;
9.46019;1.06151;2.78169;
9.4602;1.06259;2.78935;
9.46021;1.06347;2.79583;
9.46022;1.06416;2.8011;
9.46023;1.06465;2.80514;
9.46024;1.06494;2.80794;
9.46025;1.06502;2.80949;
9.46026;1.06491;2.80977;
9.46027;1.06459;2.80879;
9.46028;1.06407;2.80656;
9.46029;1.06336;2.80307;
9.4603;1.06244;2.79835;
9.46031;1.06134;2.79242;
9.46032;1.06005;2.78529;
9.46033;1.05857;2.77699;
9.46034;1.05692;2.76756;
9.46035;1.0551;2.75704;
9.46036;1.05311;2.74546;
9.46037;1.05097;2.73287;
9.46038;1.04868;2.71932;
9.46039;1.04626;2.70487;
9.4604;1.0437;2.68957;
9.46041;1.04103;2.67348;
9.46042;1.03825;2.65666;
9.46043;1.03537;2.63918;
9.46044;1.03241;2.62112;
9.46045;1.02938;2.60253;
9.46046;1.02628;2.5835;
9.46047;1.02313;2.5641;
9.46048;1.01995;2.54441;
9.46049;1.01674;2.5245;
9.4605;1.01352;2.50445;
9.46051;1.0103;2.48435;
9.46052;1.00709;2.46427;
9.46053;1.00391;2.44429;
9.46054;1.00077;2.42448;
9.46055;0.997683;2.40494;
9.46056;0.994657;2.38574;
9.46057;0.991707;2.36694;
9.46058;0.988845;2.34863;
9.46059;0.986081;2.33088;
9.4606;0.983426;2.31376;
9.46061;0.980891;2.29733;
9.46062;0.978486;2.28167;
9.46063;0.97622;2.26683;
9.46064;0.974102;2.25286;
9.46065;0.972141;2.23984;
9.46066;0.970345;2.2278;
9.46067;0.968719;2.21679;
9.46068;0.967271;2.20687;
9.46069;0.966006;2.19806;
9.4607;0.96493;2.1904;
9.46071;0.964046;2.18392;
9.46072;0.963359;2.17865;
9.46073;0.96287;2.17461;
9.46074;0.962581;2.17181;
9.46075;0.962494;2.17027;
9.46076;0.96261;2.16998;
9.46077;0.962927;2.17096;
9.46078;0.963444;2.17319;
9.46079;0.964159;2.17668;
9.4608;0.96507;2.1814;
9.46081;0.966174;2.18733;
9.46082;0.967464;2.19446;
9.46083;0.968938;2.20276;
9.46084;0.970588;2.21219;
9.46085;0.972408;2.22271;
9.46086;0.974392;2.23429;
9.46087;0.976531;2.24688;
9.46088;0.978817;2.26043;
9.46089;0.981241;2.27488;
9.4609;0.983793;2.29018;
9.46091;0.986464;2.30627;
9.46092;0.989243;2.32309;
9.46093;0.992118;2.34057;
9.46094;0.99508;2.35863;
9.46095;0.998115;2.37722;
9.46096;1.00121;2.39625;
9.46097;1.00436;2.41565;
9.46098;1.00754;2.43534;
9.46099;1.01075;2.45525;
9.461;1.01397;2.4753;
9.46101;1.01719;2.4954;
9.46102;1.0204;2.51548;
9.46103;1.02358;2.53547;
9.46104;1.02672;2.55527;
9.46105;1.02981;2.57481;
9.46106;1.03283;2.59402;
9.46107;1.03579;2.61281;
9.46108;1.03865;2.63112;
9.46109;1.04142;2.64887;
9.4611;1.04407;2.66599;
9.46111;1.04661;2.68242;
9.46112;1.04902;2.69808;
9.46113;1.05128;2.71293;
9.46114;1.0534;2.72689;
9.46115;1.05537;2.73991;
9.46116;1.05716;2.75195;
9.46117;1.05879;2.76296;
9.46118;1.06024;2.77288;
9.46119;1.06151;2.78169;
9.4612;1.06258;2.78935;
9.46121;1.06347;2.79583;
9.46122;1.06416;2.8011;
9.46123;1.06465;2.80514;
9.46124;1.06494;2.80794;
9.46125;1.06502;2.80949;
9.46126;1.06491;2.80977;
9.46127;1.06459;2.80879;
9.46128;1.06407;2.80656;
9.46129;1.06336;2.80307;
9.4613;1.06244;2.79835;
9.46131;1.06134;2.79242;
9.46132;1.06005;2.78529;
9.46133;1.05857;2.77699;
9.46134;1.05692;2.76756;
9.46135;1.0551;2.75704;
9.46136;1.05311;2.74546;
9.46137;1.05097;2.73287;
9.46138;1.04868;2.71932;
9.46139;1.04626;2.70487;
9.4614;1.0437;2.68957;
9.46141;1.04103;2.67348;
9.46142;1.03825;2.65666;
9.46143;1.03537;2.63918;
9.46144;1.03241;2.62112;
9.46145;1.02938;2.60253;
9.46146;1.02628;2.5835;
9.46147;1.02313;2.5641;
9.46148;1.01995;2.54441;
9.46149;1.01674;2.5245;
9.4615;1.01352;2.50445;
9.46151;1.0103;2.48435;
9.46152;1.00709;2.46427;
9.46153;1.00391;2.44429;
9.46154;1.00077;2.42448;
9.46155;0.997682;2.40494;
9.46156;0.994657;2.38574;
9.46157;0.991707;2.36694;
9.46158;0.988844;2.34863;
9.46159;0.98608;2.33088;
9.4616;0.983425;2.31376;
9.46161;0.98089;2.29733;
9.46162;0.978485;2.28167;
9.46163;0.97622;2.26683;
9.46164;0.974102;2.25286;
9.46165;0.972141;2.23984;
9.46166;0.970344;2.2278;
9.46167;0.968718;2.21679;
9.46168;0.967271;2.20687;
9.46169;0.966006;2.19806;
9.4617;0.96493;2.1904;
9.46171;0.964046;2.18392;
9.46172;0.963358;2.17865;
9.46173;0.962869;2.17461;
9.46174;0.962581;2.17181;
9.46175;0.962494;2.17027;
9.46176;0.962609;2.16998;
9.46177;0.962926;2.17096;
9.46178;0.963443;2.17319;
9.46179;0.964159;2.17668;
9.4618;0.96507;2.1814;
9.46181;0.966173;2.18733;
9.46182;0.967464;2.19446;
9.46183;0.968937;2.20276;
9.46184;0.970587;2.21219;
9.46185;0.972408;2.22271;
9.46186;0.974391;2.23429;
9.46187;0.97653;2.24688;
9.46188;0.978816;2.26043;
9.46189;0.98124;2.27488;
9.4619;0.983793;2.29018;
9.46191;0.986464;2.30627;
9.46192;0.989242;2.32309;
9.46193;0.992118;2.34057;
9.46194;0.995079;2.35863;
9.46195;0.998114;2.37722;
9.46196;1.00121;2.39625;
9.46197;1.00436;2.41565;
9.46198;1.00754;2.43534;
9.46199;1.01075;2.45525;
9.462;1.01397;2.4753;
9.46201;1.01719;2.4954;
9.46202;1.0204;2.51548;
9.46203;1.02358;2.53547;
9.46204;1.02672;2.55527;
9.46205;1.02981;2.57481;
9.46206;1.03283;2.59402;
9.46207;1.03579;2.61281;
9.46208;1.03865;2.63112;
9.46209;1.04142;2.64887;
9.4621;1.04407;2.66599;
9.46211;1.04661;2.68242;
9.46212;1.04902;2.69808;
9.46213;1.05128;2.71293;
9.46214;1.0534;2.72689;
9.46215;1.05537;2.73991;
9.46216;1.05716;2.75195;
9.46217;1.05879;2.76296;
9.46218;1.06024;2.77288;
9.46219;1.06151;2.78169;
9.4622;1.06258;2.78935;
9.46221;1.06347;2.79583;
9.46222;1.06416;2.8011;
9.46223;1.06465;2.80514;
9.46224;1.06494;2.80794;
9.46225;1.06502;2.80949;
9.46226;1.06491;2.80977;
9.46227;1.06459;2.80879;
9.46228;1.06407;2.80656;
9.46229;1.06336;2.80307;
9.4623;1.06244;2.79835;
9.46231;1.06134;2.79242;
9.46232;1.06005;2.78529;
9.46233;1.05857;2.77699;
9.46234;1.05692;2.76756;
9.46235;1.0551;2.75704;
9.46236;1.05311;2.74546;
9.46237;1.05097;2.73287;
9.46238;1.04868;2.71932;
9.46239;1.04626;2.70487;
9.4624;1.0437;2.68957;
9.46241;1.04103;2.67348;
9.46242;1.03825;2.65666;
9.46243;1.03537;2.63918;
9.46244;1.03241;2.62112;
9.46245;1.02937;2.60253;
9.46246;1.02628;2.5835;
9.46247;1.02313;2.5641;
9.46248;1.01994;2.54441;
9.46249;1.01674;2.5245;
9.4625;1.01352;2.50445;
9.46251;1.0103;2.48435;
9.46252;1.00709;2.46427;
9.46253;1.00391;2.44429;
9.46254;1.00077;2.42448;
9.46255;0.997681;2.40494;
9.46256;0.994656;2.38574;
9.46257;0.991706;2.36694;
9.46258;0.988844;2.34863;
9.46259;0.98608;2.33088;
9.4626;0.983425;2.31376;
9.46261;0.98089;2.29733;
9.46262;0.978485;2.28167;
9.46263;0.976219;2.26683;
9.46264;0.974101;2.25286;
9.46265;0.97214;2.23984;
9.46266;0.970343;2.2278;
9.46267;0.968718;2.21679;
9.46268;0.96727;2.20687;
9.46269;0.966005;2.19806;
9.4627;0.964929;2.1904;
9.46271;0.964045;2.18392;
9.46272;0.963358;2.17865;
9.46273;0.962869;2.17461;
9.46274;0.96258;2.17181;
9.46275;0.962493;2.17027;
9.46276;0.962609;2.16998;
9.46277;0.962925;2.17096;
9.46278;0.963443;2.17319;
9.46279;0.964158;2.17668;
9.4628;0.965069;2.1814;
9.46281;0.966173;2.18733;
9.46282;0.967463;2.19446;
9.46283;0.968937;2.20276;
9.46284;0.970587;2.21219;
9.46285;0.972407;2.22271;
9.46286;0.974391;2.23429;
9.46287;0.97653;2.24688;
9.46288;0.978816;2.26043;
9.46289;0.98124;2.27488;
9.4629;0.983792;2.29018;
9.46291;0.986463;2.30627;
9.46292;0.989242;2.32309;
9.46293;0.992117;2.34057;
9.46294;0.995079;2.35863;
9.46295;0.998114;2.37722;
9.46296;1.00121;2.39625;
9.46297;1.00436;2.41565;
9.46298;1.00754;2.43534;
9.46299;1.01075;2.45525;
9.463;1.01397;2.4753;
9.46301;1.01719;2.4954;
9.46302;1.0204;2.51548;
9.46303;1.02358;2.53547;
9.46304;1.02672;2.55527;
9.46305;1.02981;2.57481;
9.46306;1.03283;2.59402;
9.46307;1.03578;2.61281;
9.46308;1.03865;2.63112;
9.46309;1.04141;2.64887;
9.4631;1.04407;2.66599;
9.46311;1.04661;2.68242;
9.46312;1.04901;2.69808;
9.46313;1.05128;2.71293;
9.46314;1.0534;2.72689;
9.46315;1.05536;2.73991;
9.46316;1.05716;2.75195;
9.46317;1.05879;2.76296;
9.46318;1.06024;2.77288;
9.46319;1.06151;2.78169;
9.4632;1.06258;2.78935;
9.46321;1.06347;2.79583;
9.46322;1.06416;2.8011;
9.46323;1.06465;2.80514;
9.46324;1.06494;2.80794;
9.46325;1.06502;2.80949;
9.46326;1.06491;2.80977;
9.46327;1.06459;2.80879;
9.46328;1.06407;2.80656;
9.46329;1.06336;2.80307;
9.4633;1.06244;2.79835;
9.46331;1.06134;2.79242;
9.46332;1.06005;2.78529;
9.46333;1.05857;2.77699;
9.46334;1.05692;2.76756;
9.46335;1.0551;2.75704;
9.46336;1.05311;2.74546;
9.46337;1.05097;2.73287;
9.46338;1.04868;2.71932;
9.46339;1.04626;2.70487;
9.4634;1.0437;2.68957;
9.46341;1.04103;2.67348;
9.46342;1.03825;2.65666;
9.46343;1.03537;2.63918;
9.46344;1.03241;2.62112;
9.46345;1.02937;2.60253;
9.46346;1.02628;2.5835;
9.46347;1.02313;2.5641;
9.46348;1.01994;2.54441;
9.46349;1.01674;2.5245;
9.4635;1.01351;2.50445;
9.46351;1.0103;2.48435;
9.46352;1.00709;2.46427;
9.46353;1.00391;2.44429;
9.46354;1.00077;2.42448;
9.46355;0.997681;2.40494;
9.46356;0.994656;2.38574;
9.46357;0.991706;2.36694;
9.46358;0.988843;2.34863;
9.46359;0.986079;2.33088;
9.4636;0.983424;2.31376;
9.46361;0.980889;2.29733;
9.46362;0.978484;2.28167;
9.46363;0.976218;2.26683;
9.46364;0.974101;2.25286;
9.46365;0.97214;2.23984;
9.46366;0.970343;2.2278;
9.46367;0.968717;2.21679;
9.46368;0.967269;2.20687;
9.46369;0.966005;2.19806;
9.4637;0.964929;2.1904;
9.46371;0.964045;2.18392;
9.46372;0.963357;2.17865;
9.46373;0.962868;2.17461;
9.46374;0.96258;2.17181;
9.46375;0.962493;2.17027;
9.46376;0.962608;2.16998;
9.46377;0.962925;2.17096;
9.46378;0.963442;2.17319;
9.46379;0.964158;2.17668;
9.4638;0.965069;2.1814;
9.46381;0.966172;2.18733;
9.46382;0.967463;2.19446;
9.46383;0.968936;2.20276;
9.46384;0.970586;2.21219;
9.46385;0.972407;2.22271;
9.46386;0.97439;2.23429;
9.46387;0.976529;2.24688;
9.46388;0.978815;2.26043;
9.46389;0.981239;2.27488;
9.4639;0.983792;2.29018;
9.46391;0.986463;2.30627;
9.46392;0.989241;2.32309;
9.46393;0.992117;2.34057;
9.46394;0.995078;2.35863;
9.46395;0.998113;2.37722;
9.46396;1.00121;2.39625;
9.46397;1.00436;2.41565;
9.46398;1.00754;2.43534;
9.46399;1.01075;2.45525;
9.464;1.01397;2.4753;
9.46401;1.01719;2.4954;
9.46402;1.0204;2.51548;
9.46403;1.02358;2.53547;
9.46404;1.02672;2.55527;
9.46405;1.02981;2.57481;
9.46406;1.03283;2.59402;
9.46407;1.03578;2.61281;
9.46408;1.03865;2.63112;
9.46409;1.04141;2.64887;
9.4641;1.04407;2.66599;
9.46411;1.04661;2.68242;
9.46412;1.04901;2.69808;
9.46413;1.05128;2.71293;
9.46414;1.0534;2.72689;
9.46415;1.05536;2.73991;
9.46416;1.05716;2.75195;
9.46417;1.05879;2.76296;
9.46418;1.06024;2.77288;
9.46419;1.06151;2.78169;
9.4642;1.06258;2.78935;
9.46421;1.06347;2.79583;
9.46422;1.06416;2.8011;
9.46423;1.06465;2.80514;
9.46424;1.06493;2.80794;
9.46425;1.06502;2.80949;
9.46426;1.06491;2.80977;
9.46427;1.06459;2.80879;
9.46428;1.06407;2.80656;
9.46429;1.06335;2.80307;
9.4643;1.06244;2.79835;
9.46431;1.06134;2.79242;
9.46432;1.06005;2.78529;
9.46433;1.05857;2.77699;
9.46434;1.05692;2.76756;
9.46435;1.0551;2.75704;
9.46436;1.05311;2.74546;
9.46437;1.05097;2.73287;
9.46438;1.04868;2.71932;
9.46439;1.04626;2.70487;
9.4644;1.0437;2.68957;
9.46441;1.04103;2.67348;
9.46442;1.03825;2.65666;
9.46443;1.03537;2.63918;
9.46444;1.03241;2.62112;
9.46445;1.02937;2.60253;
9.46446;1.02628;2.5835;
9.46447;1.02313;2.5641;
9.46448;1.01994;2.54441;
9.46449;1.01674;2.5245;
9.4645;1.01351;2.50445;
9.46451;1.01029;2.48435;
9.46452;1.00709;2.46427;
9.46453;1.00391;2.44429;
9.46454;1.00077;2.42448;
9.46455;0.99768;2.40494;
9.46456;0.994655;2.38574;
9.46457;0.991705;2.36694;
9.46458;0.988843;2.34863;
9.46459;0.986079;2.33088;
9.4646;0.983424;2.31376;
9.46461;0.980889;2.29733;
9.46462;0.978484;2.28167;
9.46463;0.976218;2.26683;
9.46464;0.9741;2.25286;
9.46465;0.972139;2.23984;
9.46466;0.970342;2.2278;
9.46467;0.968717;2.21679;
9.46468;0.967269;2.20687;
9.46469;0.966004;2.19806;
9.4647;0.964928;2.1904;
9.46471;0.964044;2.18392;
9.46472;0.963357;2.17865;
9.46473;0.962868;2.17461;
9.46474;0.962579;2.17181;
9.46475;0.962492;2.17027;
9.46476;0.962608;2.16998;
9.46477;0.962924;2.17096;
9.46478;0.963442;2.17319;
9.46479;0.964157;2.17668;
9.4648;0.965068;2.1814;
9.46481;0.966172;2.18733;
9.46482;0.967462;2.19446;
9.46483;0.968936;2.20276;
9.46484;0.970586;2.21219;
9.46485;0.972406;2.22271;
9.46486;0.97439;2.23429;
9.46487;0.976529;2.24688;
9.46488;0.978815;2.26043;
9.46489;0.981239;2.27488;
9.4649;0.983791;2.29018;
9.46491;0.986462;2.30627;
9.46492;0.989241;2.32309;
9.46493;0.992116;2.34057;
9.46494;0.995078;2.35863;
9.46495;0.998113;2.37722;
9.46496;1.00121;2.39625;
9.46497;1.00436;2.41565;
9.46498;1.00754;2.43534;
9.46499;1.01075;2.45525;
9.465;1.01397;2.4753;
9.46501;1.01719;2.4954;
9.46502;1.02039;2.51548;
9.46503;1.02357;2.53547;
9.46504;1.02672;2.55527;
9.46505;1.02981;2.57481;
9.46506;1.03283;2.59402;
9.46507;1.03578;2.61281;
9.46508;1.03865;2.63112;
9.46509;1.04141;2.64887;
9.4651;1.04407;2.66599;
9.46511;1.04661;2.68242;
9.46512;1.04901;2.69808;
9.46513;1.05128;2.71293;
9.46514;1.0534;2.72689;
9.46515;1.05536;2.73991;
9.46516;1.05716;2.75195;
9.46517;1.05879;2.76296;
9.46518;1.06024;2.77288;
9.46519;1.06151;2.78169;
9.4652;1.06258;2.78935;
9.46521;1.06347;2.79583;
9.46522;1.06416;2.8011;
9.46523;1.06465;2.80514;
9.46524;1.06493;2.80794;
9.46525;1.06502;2.80949;
9.46526;1.06491;2.80977;
9.46527;1.06459;2.80879;
9.46528;1.06407;2.80656;
9.46529;1.06335;2.80307;
9.4653;1.06244;2.79835;
9.46531;1.06134;2.79242;
9.46532;1.06005;2.78529;
9.46533;1.05857;2.77699;
9.46534;1.05692;2.76756;
9.46535;1.0551;2.75704;
9.46536;1.05311;2.74546;
9.46537;1.05097;2.73287;
9.46538;1.04868;2.71932;
9.46539;1.04626;2.70487;
9.4654;1.0437;2.68957;
9.46541;1.04103;2.67348;
9.46542;1.03825;2.65666;
9.46543;1.03537;2.63918;
9.46544;1.03241;2.62112;
9.46545;1.02937;2.60253;
9.46546;1.02628;2.5835;
