time;V(/OUT_N);V(/OUT_SINGLE);
9.62735;0.443821;2.64624;
9.62736;0.4427;2.63958;
9.62737;0.441487;2.63233;
9.62738;0.440186;2.62451;
9.62739;0.438802;2.61616;
9.6274;0.437341;2.60731;
9.62741;0.435808;2.598;
9.62742;0.434211;2.58825;
9.62743;0.432554;2.57811;
9.62744;0.430845;2.56763;
9.62745;0.42909;2.55683;
9.62746;0.427297;2.54577;
9.62747;0.425472;2.53448;
9.62748;0.423622;2.52302;
9.62749;0.421757;2.51142;
9.6275;0.419882;2.49974;
9.62751;0.418005;2.48802;
9.62752;0.416133;2.4763;
9.62753;0.414275;2.46464;
9.62754;0.412437;2.45309;
9.62755;0.410627;2.44167;
9.62756;0.408852;2.43045;
9.62757;0.407118;2.41947;
9.62758;0.405434;2.40877;
9.62759;0.403805;2.39839;
9.6276;0.402238;2.38837;
9.62761;0.400738;2.37875;
9.62762;0.399313;2.36958;
9.62763;0.397967;2.36089;
9.62764;0.396705;2.3527;
9.62765;0.395533;2.34506;
9.62766;0.394455;2.33799;
9.62767;0.393475;2.33152;
9.62768;0.392596;2.32568;
9.62769;0.391823;2.32048;
9.6277;0.391158;2.31596;
9.62771;0.390604;2.31211;
9.62772;0.390162;2.30897;
9.62773;0.389835;2.30654;
9.62774;0.389624;2.30483;
9.62775;0.389529;2.30385;
9.62776;0.389551;2.3036;
9.62777;0.38969;2.30408;
9.62778;0.389945;2.30529;
9.62779;0.390315;2.30723;
9.6278;0.390799;2.30989;
9.62781;0.391395;2.31325;
9.62782;0.392101;2.31732;
9.62783;0.392914;2.32206;
9.62784;0.393832;2.32746;
9.62785;0.394849;2.3335;
9.62786;0.395964;2.34017;
9.62787;0.39717;2.34742;
9.62788;0.398465;2.35524;
9.62789;0.399842;2.36359;
9.6279;0.401296;2.37244;
9.62791;0.402822;2.38176;
9.62792;0.404414;2.3915;
9.62793;0.406065;2.40164;
9.62794;0.40777;2.41213;
9.62795;0.40952;2.42292;
9.62796;0.41131;2.43399;
9.62797;0.413132;2.44527;
9.62798;0.414979;2.45674;
9.62799;0.416844;2.46833;
9.628;0.418719;2.48002;
9.62801;0.420597;2.49174;
9.62802;0.422469;2.50345;
9.62803;0.42433;2.51511;
9.62804;0.426171;2.52667;
9.62805;0.427985;2.53808;
9.62806;0.429765;2.5493;
9.62807;0.431504;2.56029;
9.62808;0.433194;2.57099;
9.62809;0.434829;2.58137;
9.6281;0.436403;2.59139;
9.62811;0.437909;2.601;
9.62812;0.439341;2.61017;
9.62813;0.440694;2.61887;
9.62814;0.441963;2.62705;
9.62815;0.443141;2.63469;
9.62816;0.444226;2.64176;
9.62817;0.445212;2.64823;
9.62818;0.446096;2.65407;
9.62819;0.446874;2.65927;
9.6282;0.447543;2.66379;
9.62821;0.4481;2.66764;
9.62822;0.448545;2.67078;
9.62823;0.448874;2.67321;
9.62824;0.449086;2.67492;
9.62825;0.449181;2.6759;
9.62826;0.449158;2.67615;
9.62827;0.449018;2.67567;
9.62828;0.448761;2.67446;
9.62829;0.448387;2.67252;
9.6283;0.447899;2.66986;
9.62831;0.447298;2.66649;
9.62832;0.446587;2.66243;
9.62833;0.445768;2.65769;
9.62834;0.444845;2.65229;
9.62835;0.443821;2.64624;
9.62836;0.4427;2.63958;
9.62837;0.441486;2.63233;
9.62838;0.440185;2.62451;
9.62839;0.438801;2.61616;
9.6284;0.43734;2.60731;
9.62841;0.435808;2.598;
9.62842;0.43421;2.58825;
9.62843;0.432553;2.57811;
9.62844;0.430844;2.56763;
9.62845;0.429089;2.55683;
9.62846;0.427296;2.54577;
9.62847;0.425471;2.53448;
9.62848;0.423621;2.52302;
9.62849;0.421756;2.51142;
9.6285;0.419881;2.49974;
9.62851;0.418004;2.48802;
9.62852;0.416133;2.4763;
9.62853;0.414274;2.46464;
9.62854;0.412436;2.45309;
9.62855;0.410626;2.44167;
9.62856;0.408851;2.43045;
9.62857;0.407118;2.41947;
9.62858;0.405433;2.40877;
9.62859;0.403804;2.39839;
9.6286;0.402237;2.38837;
9.62861;0.400738;2.37875;
9.62862;0.399312;2.36958;
9.62863;0.397966;2.36089;
9.62864;0.396704;2.3527;
9.62865;0.395532;2.34506;
9.62866;0.394454;2.33799;
9.62867;0.393474;2.33152;
9.62868;0.392596;2.32568;
9.62869;0.391823;2.32048;
9.6287;0.391158;2.31596;
9.62871;0.390603;2.31211;
9.62872;0.390162;2.30897;
9.62873;0.389835;2.30654;
9.62874;0.389623;2.30483;
9.62875;0.389528;2.30385;
9.62876;0.38955;2.3036;
9.62877;0.389689;2.30408;
9.62878;0.389944;2.30529;
9.62879;0.390314;2.30723;
9.6288;0.390798;2.30989;
9.62881;0.391395;2.31325;
9.62882;0.392101;2.31732;
9.62883;0.392914;2.32206;
9.62884;0.393831;2.32746;
9.62885;0.394849;2.3335;
9.62886;0.395963;2.34017;
9.62887;0.39717;2.34742;
9.62888;0.398464;2.35524;
9.62889;0.399841;2.36359;
9.6289;0.401295;2.37244;
9.62891;0.402822;2.38176;
9.62892;0.404413;2.3915;
9.62893;0.406065;2.40164;
9.62894;0.407769;2.41213;
9.62895;0.409519;2.42292;
9.62896;0.411309;2.43399;
9.62897;0.413131;2.44527;
9.62898;0.414978;2.45674;
9.62899;0.416843;2.46833;
9.629;0.418717;2.48001;
9.62901;0.420595;2.49174;
9.62902;0.422469;2.50345;
9.62903;0.42433;2.51511;
9.62904;0.426171;2.52667;
9.62905;0.427985;2.53808;
9.62906;0.429765;2.5493;
9.62907;0.431503;2.56029;
9.62908;0.433193;2.57099;
9.62909;0.434828;2.58137;
9.6291;0.436402;2.59139;
9.62911;0.437908;2.601;
9.62912;0.439341;2.61017;
9.62913;0.440694;2.61887;
9.62914;0.441962;2.62705;
9.62915;0.443141;2.63469;
9.62916;0.444225;2.64176;
9.62917;0.445211;2.64823;
9.62918;0.446095;2.65407;
9.62919;0.446873;2.65927;
9.6292;0.447542;2.66379;
9.62921;0.4481;2.66764;
9.62922;0.448544;2.67078;
9.62923;0.448873;2.67321;
9.62924;0.449085;2.67492;
9.62925;0.44918;2.6759;
9.62926;0.449158;2.67615;
9.62927;0.449018;2.67567;
9.62928;0.44876;2.67446;
9.62929;0.448387;2.67252;
9.6293;0.447899;2.66986;
9.62931;0.447298;2.66649;
9.62932;0.446587;2.66243;
9.62933;0.445768;2.65769;
9.62934;0.444844;2.65229;
9.62935;0.44382;2.64624;
9.62936;0.442699;2.63958;
9.62937;0.441486;2.63233;
9.62938;0.440184;2.62451;
9.62939;0.4388;2.61616;
9.6294;0.437339;2.60731;
9.62941;0.435807;2.598;
9.62942;0.434209;2.58825;
9.62943;0.432553;2.57811;
9.62944;0.430843;2.56763;
9.62945;0.429089;2.55683;
9.62946;0.427295;2.54577;
9.62947;0.425471;2.53448;
9.62948;0.423621;2.52302;
9.62949;0.421755;2.51142;
9.6295;0.41988;2.49974;
9.62951;0.418004;2.48802;
9.62952;0.416132;2.4763;
9.62953;0.414274;2.46464;
9.62954;0.412436;2.45309;
9.62955;0.410626;2.44167;
9.62956;0.40885;2.43045;
9.62957;0.407117;2.41947;
9.62958;0.405433;2.40877;
9.62959;0.403804;2.39839;
9.6296;0.402236;2.38837;
9.62961;0.400737;2.37875;
9.62962;0.399312;2.36958;
9.62963;0.397965;2.36089;
9.62964;0.396704;2.3527;
9.62965;0.395532;2.34506;
9.62966;0.394453;2.33799;
9.62967;0.393473;2.33152;
9.62968;0.392595;2.32568;
9.62969;0.391822;2.32048;
9.6297;0.391157;2.31596;
9.62971;0.390603;2.31211;
9.62972;0.390161;2.30897;
9.62973;0.389834;2.30654;
9.62974;0.389623;2.30483;
9.62975;0.389528;2.30385;
9.62976;0.38955;2.3036;
9.62977;0.389688;2.30408;
9.62978;0.389943;2.30529;
9.62979;0.390314;2.30723;
9.6298;0.390798;2.30989;
9.62981;0.391394;2.31325;
9.62982;0.3921;2.31732;
9.62983;0.392913;2.32206;
9.62984;0.39383;2.32746;
9.62985;0.394848;2.3335;
9.62986;0.395962;2.34017;
9.62987;0.397169;2.34742;
9.62988;0.398463;2.35524;
9.62989;0.39984;2.36359;
9.6299;0.401295;2.37244;
9.62991;0.402821;2.38176;
9.62992;0.404413;2.3915;
9.62993;0.406064;2.40164;
9.62994;0.407768;2.41213;
9.62995;0.409519;2.42292;
9.62996;0.411309;2.43399;
9.62997;0.413131;2.44527;
9.62998;0.414978;2.45674;
9.62999;0.416843;2.46833;
9.63;0.418717;2.48001;
9.63001;0.420595;2.49174;
9.63002;0.422468;2.50345;
9.63003;0.424329;2.51511;
9.63004;0.42617;2.52667;
9.63005;0.427984;2.53808;
9.63006;0.429764;2.5493;
9.63007;0.431502;2.56029;
9.63008;0.433193;2.57099;
9.63009;0.434828;2.58137;
9.6301;0.436402;2.59139;
9.63011;0.437908;2.601;
9.63012;0.43934;2.61017;
9.63013;0.440693;2.61887;
9.63014;0.441961;2.62705;
9.63015;0.44314;2.63469;
9.63016;0.444225;2.64176;
9.63017;0.445211;2.64823;
9.63018;0.446094;2.65407;
9.63019;0.446872;2.65927;
9.6302;0.447541;2.66379;
9.63021;0.448099;2.66764;
9.63022;0.448543;2.67078;
9.63023;0.448872;2.67321;
9.63024;0.449085;2.67492;
9.63025;0.44918;2.6759;
9.63026;0.449157;2.67615;
9.63027;0.449017;2.67567;
9.63028;0.44876;2.67446;
9.63029;0.448386;2.67252;
9.6303;0.447898;2.66986;
9.63031;0.447297;2.66649;
9.63032;0.446586;2.66243;
9.63033;0.445767;2.65769;
9.63034;0.444844;2.65229;
9.63035;0.44382;2.64624;
9.63036;0.442698;2.63958;
9.63037;0.441485;2.63233;
9.63038;0.440184;2.62451;
9.63039;0.4388;2.61616;
9.6304;0.437339;2.60731;
9.63041;0.435806;2.598;
9.63042;0.434209;2.58825;
9.63043;0.432552;2.57811;
9.63044;0.430843;2.56763;
9.63045;0.429088;2.55683;
9.63046;0.427295;2.54577;
9.63047;0.42547;2.53448;
9.63048;0.42362;2.52302;
9.63049;0.421755;2.51142;
9.6305;0.41988;2.49974;
9.63051;0.418003;2.48802;
9.63052;0.416132;2.4763;
9.63053;0.414273;2.46464;
9.63054;0.412435;2.45309;
9.63055;0.410625;2.44167;
9.63056;0.40885;2.43045;
9.63057;0.407116;2.41947;
9.63058;0.405432;2.40877;
9.63059;0.403803;2.39839;
9.6306;0.402236;2.38837;
9.63061;0.400736;2.37875;
9.63062;0.399311;2.36958;
9.63063;0.397965;2.36089;
9.63064;0.396703;2.3527;
9.63065;0.395531;2.34506;
9.63066;0.394453;2.33799;
9.63067;0.393473;2.33152;
9.63068;0.392594;2.32568;
9.63069;0.391821;2.32048;
9.6307;0.391156;2.31596;
9.63071;0.390602;2.31211;
9.63072;0.39016;2.30897;
9.63073;0.389833;2.30654;
9.63074;0.389622;2.30483;
9.63075;0.389527;2.30385;
9.63076;0.389549;2.3036;
9.63077;0.389688;2.30408;
9.63078;0.389943;2.30529;
9.63079;0.390313;2.30723;
9.6308;0.390797;2.30989;
9.63081;0.391393;2.31325;
9.63082;0.392099;2.31732;
9.63083;0.392912;2.32206;
9.63084;0.39383;2.32746;
9.63085;0.394847;2.3335;
9.63086;0.395962;2.34017;
9.63087;0.397168;2.34742;
9.63088;0.398463;2.35524;
9.63089;0.39984;2.36359;
9.6309;0.401294;2.37244;
9.63091;0.40282;2.38176;
9.63092;0.404412;2.3915;
9.63093;0.406063;2.40164;
9.63094;0.407768;2.41213;
9.63095;0.409518;2.42292;
9.63096;0.411308;2.43399;
9.63097;0.41313;2.44527;
9.63098;0.414977;2.45674;
9.63099;0.416842;2.46833;
9.631;0.418716;2.48001;
9.63101;0.420594;2.49174;
9.63102;0.422467;2.50345;
9.63103;0.424328;2.51511;
9.63104;0.426169;2.52667;
9.63105;0.427983;2.53808;
9.63106;0.429763;2.5493;
9.63107;0.431502;2.56029;
9.63108;0.433192;2.57099;
9.63109;0.434827;2.58137;
9.6311;0.436401;2.59139;
9.63111;0.437907;2.601;
9.63112;0.439339;2.61017;
9.63113;0.440692;2.61887;
9.63114;0.441961;2.62705;
9.63115;0.443139;2.63469;
9.63116;0.444224;2.64176;
9.63117;0.44521;2.64823;
9.63118;0.446094;2.65407;
9.63119;0.446872;2.65927;
9.6312;0.447541;2.66379;
9.63121;0.448098;2.66764;
9.63122;0.448543;2.67078;
9.63123;0.448872;2.67321;
9.63124;0.449084;2.67492;
9.63125;0.449179;2.6759;
9.63126;0.449156;2.67615;
9.63127;0.449016;2.67567;
9.63128;0.448759;2.67446;
9.63129;0.448385;2.67252;
9.6313;0.447897;2.66986;
9.63131;0.447297;2.66649;
9.63132;0.446585;2.66243;
9.63133;0.445766;2.65769;
9.63134;0.444843;2.65229;
9.63135;0.443819;2.64624;
9.63136;0.442698;2.63958;
9.63137;0.441484;2.63233;
9.63138;0.440183;2.62451;
9.63139;0.438799;2.61616;
9.6314;0.437338;2.60731;
9.63141;0.435806;2.598;
9.63142;0.434208;2.58825;
9.63143;0.432551;2.57811;
9.63144;0.430842;2.56763;
9.63145;0.429087;2.55683;
9.63146;0.427294;2.54577;
9.63147;0.425469;2.53448;
9.63148;0.423619;2.52302;
9.63149;0.421754;2.51142;
9.6315;0.419879;2.49974;
9.63151;0.418002;2.48802;
9.63152;0.416131;2.4763;
9.63153;0.414272;2.46464;
9.63154;0.412435;2.45309;
9.63155;0.410624;2.44167;
9.63156;0.408849;2.43045;
9.63157;0.407116;2.41947;
9.63158;0.405431;2.40877;
9.63159;0.403802;2.39839;
9.6316;0.402235;2.38837;
9.63161;0.400736;2.37875;
9.63162;0.39931;2.36958;
9.63163;0.397964;2.36089;
9.63164;0.396702;2.3527;
9.63165;0.39553;2.34506;
9.63166;0.394452;2.33799;
9.63167;0.393472;2.33152;
9.63168;0.392594;2.32568;
9.63169;0.391821;2.32048;
9.6317;0.391156;2.31596;
9.63171;0.390601;2.31211;
9.63172;0.39016;2.30897;
9.63173;0.389833;2.30654;
9.63174;0.389621;2.30483;
9.63175;0.389526;2.30385;
9.63176;0.389548;2.3036;
9.63177;0.389687;2.30408;
9.63178;0.389942;2.30529;
9.63179;0.390312;2.30723;
9.6318;0.390796;2.30989;
9.63181;0.391393;2.31325;
9.63182;0.392099;2.31732;
9.63183;0.392912;2.32206;
9.63184;0.393829;2.32746;
9.63185;0.394847;2.3335;
9.63186;0.395961;2.34017;
9.63187;0.397168;2.34742;
9.63188;0.398462;2.35524;
9.63189;0.399839;2.36359;
9.6319;0.401294;2.37244;
9.63191;0.40282;2.38176;
9.63192;0.404411;2.3915;
9.63193;0.406063;2.40164;
9.63194;0.407767;2.41213;
9.63195;0.409517;2.42292;
9.63196;0.411307;2.43399;
9.63197;0.413129;2.44527;
9.63198;0.414977;2.45674;
9.63199;0.416841;2.46833;
9.632;0.418715;2.48001;
9.63201;0.420593;2.49174;
9.63202;0.422467;2.50345;
9.63203;0.424328;2.51511;
9.63204;0.426169;2.52667;
9.63205;0.427983;2.53808;
9.63206;0.429763;2.5493;
9.63207;0.431501;2.56029;
9.63208;0.433191;2.57099;
9.63209;0.434826;2.58137;
9.6321;0.4364;2.59139;
9.63211;0.437906;2.601;
9.63212;0.439339;2.61017;
9.63213;0.440692;2.61887;
9.63214;0.44196;2.62705;
9.63215;0.443139;2.63469;
9.63216;0.444223;2.64176;
9.63217;0.445209;2.64823;
9.63218;0.446093;2.65407;
9.63219;0.446871;2.65927;
9.6322;0.44754;2.66379;
9.63221;0.448098;2.66764;
9.63222;0.448542;2.67078;
9.63223;0.448871;2.67321;
9.63224;0.449083;2.67492;
9.63225;0.449178;2.6759;
9.63226;0.449156;2.67615;
9.63227;0.449016;2.67567;
9.63228;0.448758;2.67446;
9.63229;0.448385;2.67252;
9.6323;0.447897;2.66986;
9.63231;0.447296;2.66649;
9.63232;0.446585;2.66243;
9.63233;0.445766;2.65769;
9.63234;0.444842;2.65229;
9.63235;0.443818;2.64624;
9.63236;0.442697;2.63958;
9.63237;0.441484;2.63233;
9.63238;0.440182;2.62451;
9.63239;0.438798;2.61616;
9.6324;0.437337;2.60731;
9.63241;0.435805;2.598;
9.63242;0.434207;2.58825;
9.63243;0.432551;2.57811;
9.63244;0.430841;2.56763;
9.63245;0.429087;2.55683;
9.63246;0.427293;2.54577;
9.63247;0.425469;2.53448;
9.63248;0.423619;2.52302;
9.63249;0.421753;2.51142;
9.6325;0.419878;2.49974;
9.63251;0.418002;2.48802;
9.63252;0.41613;2.4763;
9.63253;0.414272;2.46464;
9.63254;0.412434;2.45309;
9.63255;0.410624;2.44167;
9.63256;0.408848;2.43045;
9.63257;0.407115;2.41947;
9.63258;0.405431;2.40877;
9.63259;0.403802;2.39839;
9.6326;0.402234;2.38837;
9.63261;0.400735;2.37875;
9.63262;0.39931;2.36958;
9.63263;0.397963;2.36089;
9.63264;0.396702;2.3527;
9.63265;0.39553;2.34506;
9.63266;0.394451;2.33799;
9.63267;0.393471;2.33152;
9.63268;0.392593;2.32568;
9.63269;0.39182;2.32048;
9.6327;0.391155;2.31596;
9.63271;0.390601;2.31211;
9.63272;0.390159;2.30897;
9.63273;0.389832;2.30654;
9.63274;0.389621;2.30483;
9.63275;0.389526;2.30385;
9.63276;0.389548;2.3036;
9.63277;0.389686;2.30408;
9.63278;0.389941;2.30529;
9.63279;0.390312;2.30723;
9.6328;0.390796;2.30989;
9.63281;0.391392;2.31325;
9.63282;0.392098;2.31732;
9.63283;0.392911;2.32206;
9.63284;0.393828;2.32746;
9.63285;0.394846;2.3335;
9.63286;0.39596;2.34017;
9.63287;0.397167;2.34742;
9.63288;0.398461;2.35524;
9.63289;0.399838;2.36359;
9.6329;0.401293;2.37244;
9.63291;0.402819;2.38176;
9.63292;0.404411;2.3915;
9.63293;0.406062;2.40164;
9.63294;0.407766;2.41213;
9.63295;0.409517;2.42292;
9.63296;0.411307;2.43399;
9.63297;0.413129;2.44527;
9.63298;0.414976;2.45674;
9.63299;0.416841;2.46833;
9.633;0.418715;2.48001;
9.63301;0.420593;2.49174;
9.63302;0.422466;2.50345;
9.63303;0.424327;2.51511;
9.63304;0.426168;2.52667;
9.63305;0.427982;2.53808;
9.63306;0.429762;2.5493;
9.63307;0.4315;2.56029;
9.63308;0.433191;2.57099;
9.63309;0.434826;2.58137;
9.6331;0.4364;2.59139;
9.63311;0.437906;2.601;
9.63312;0.439338;2.61017;
9.63313;0.440691;2.61887;
9.63314;0.441959;2.62705;
9.63315;0.443138;2.63469;
9.63316;0.444223;2.64176;
9.63317;0.445209;2.64823;
9.63318;0.446092;2.65407;
9.63319;0.44687;2.65927;
9.6332;0.447539;2.66379;
9.63321;0.448097;2.66764;
9.63322;0.448541;2.67078;
9.63323;0.44887;2.67321;
9.63324;0.449083;2.67492;
9.63325;0.449178;2.6759;
9.63326;0.449155;2.67615;
9.63327;0.449015;2.67567;
9.63328;0.448758;2.67446;
9.63329;0.448384;2.67252;
9.6333;0.447896;2.66986;
9.63331;0.447295;2.66649;
9.63332;0.446584;2.66243;
9.63333;0.445765;2.65769;
9.63334;0.444842;2.65229;
9.63335;0.443818;2.64624;
9.63336;0.442696;2.63958;
9.63337;0.441483;2.63233;
9.63338;0.440182;2.62451;
9.63339;0.438798;2.61616;
9.6334;0.437337;2.60731;
9.63341;0.435804;2.598;
9.63342;0.434207;2.58825;
9.63343;0.43255;2.57811;
9.63344;0.430841;2.56763;
9.63345;0.429086;2.55683;
9.63346;0.427293;2.54577;
9.63347;0.425468;2.53448;
9.63348;0.423618;2.52302;
9.63349;0.421753;2.51142;
9.6335;0.419878;2.49974;
9.63351;0.418001;2.48802;
9.63352;0.41613;2.4763;
9.63353;0.414271;2.46464;
9.63354;0.412433;2.45309;
9.63355;0.410623;2.44167;
9.63356;0.408848;2.43045;
9.63357;0.407115;2.41947;
9.63358;0.40543;2.40877;
9.63359;0.403801;2.39839;
9.6336;0.402234;2.38837;
9.63361;0.400734;2.37875;
9.63362;0.399309;2.36958;
9.63363;0.397963;2.36089;
9.63364;0.396701;2.3527;
9.63365;0.395529;2.34506;
9.63366;0.394451;2.33799;
9.63367;0.393471;2.33152;
9.63368;0.392592;2.32568;
9.63369;0.391819;2.32048;
9.6337;0.391154;2.31596;
9.63371;0.3906;2.31211;
9.63372;0.390159;2.30897;
9.63373;0.389831;2.30654;
9.63374;0.38962;2.30483;
9.63375;0.389525;2.30385;
9.63376;0.389547;2.3036;
9.63377;0.389686;2.30408;
9.63378;0.389941;2.30529;
9.63379;0.390311;2.30723;
9.6338;0.390795;2.30989;
9.63381;0.391391;2.31325;
9.63382;0.392097;2.31732;
9.63383;0.39291;2.32206;
9.63384;0.393828;2.32746;
9.63385;0.394845;2.3335;
9.63386;0.39596;2.34017;
9.63387;0.397166;2.34742;
9.63388;0.398461;2.35524;
9.63389;0.399838;2.36359;
9.6339;0.401292;2.37244;
9.63391;0.402818;2.38176;
9.63392;0.40441;2.3915;
9.63393;0.406061;2.40164;
9.63394;0.407766;2.41213;
9.63395;0.409516;2.42292;
9.63396;0.411306;2.43399;
9.63397;0.413128;2.44527;
9.63398;0.414975;2.45674;
9.63399;0.41684;2.46833;
9.634;0.418714;2.48001;
9.63401;0.420592;2.49174;
9.63402;0.422465;2.50345;
9.63403;0.424326;2.51511;
9.63404;0.426167;2.52667;
9.63405;0.427981;2.53808;
9.63406;0.429761;2.5493;
9.63407;0.4315;2.56029;
9.63408;0.43319;2.57099;
9.63409;0.434825;2.58137;
9.6341;0.436399;2.59139;
9.63411;0.437905;2.601;
9.63412;0.439337;2.61017;
9.63413;0.44069;2.61887;
9.63414;0.441959;2.62705;
9.63415;0.443137;2.63469;
9.63416;0.444222;2.64176;
9.63417;0.445208;2.64823;
9.63418;0.446092;2.65407;
9.63419;0.44687;2.65927;
9.6342;0.447539;2.66379;
9.63421;0.448097;2.66764;
9.63422;0.448541;2.67078;
9.63423;0.44887;2.67321;
9.63424;0.449082;2.67492;
9.63425;0.449177;2.6759;
9.63426;0.449155;2.67615;
9.63427;0.449014;2.67567;
9.63428;0.448757;2.67446;
9.63429;0.448383;2.67252;
9.6343;0.447895;2.66986;
9.63431;0.447295;2.66649;
9.63432;0.446583;2.66243;
9.63433;0.445764;2.65769;
9.63434;0.444841;2.65229;
9.63435;0.443817;2.64624;
9.63436;0.442696;2.63958;
9.63437;0.441482;2.63233;
9.63438;0.440181;2.62451;
9.63439;0.438797;2.61616;
9.6344;0.437336;2.60731;
9.63441;0.435804;2.598;
9.63442;0.434206;2.58825;
9.63443;0.432549;2.57811;
9.63444;0.43084;2.56763;
9.63445;0.429085;2.55683;
9.63446;0.427292;2.54577;
9.63447;0.425467;2.53448;
9.63448;0.423617;2.52302;
9.63449;0.421752;2.51142;
9.6345;0.419877;2.49974;
9.63451;0.418;2.48802;
9.63452;0.416129;2.4763;
9.63453;0.414271;2.46464;
9.63454;0.412433;2.45309;
9.63455;0.410622;2.44167;
9.63456;0.408847;2.43045;
9.63457;0.407114;2.41947;
9.63458;0.405429;2.40877;
9.63459;0.4038;2.39839;
9.6346;0.402233;2.38837;
9.63461;0.400734;2.37875;
9.63462;0.399308;2.36958;
9.63463;0.397962;2.36089;
9.63464;0.396701;2.3527;
9.63465;0.395528;2.34506;
9.63466;0.39445;2.33799;
9.63467;0.39347;2.33152;
9.63468;0.392592;2.32568;
9.63469;0.391819;2.32048;
9.6347;0.391154;2.31596;
9.63471;0.390599;2.31211;
9.63472;0.390158;2.30897;
9.63473;0.389831;2.30654;
9.63474;0.389619;2.30483;
9.63475;0.389524;2.30385;
9.63476;0.389546;2.3036;
9.63477;0.389685;2.30408;
9.63478;0.38994;2.30529;
9.63479;0.39031;2.30723;
9.6348;0.390794;2.30989;
9.63481;0.391391;2.31325;
9.63482;0.392097;2.31732;
9.63483;0.39291;2.32206;
9.63484;0.393827;2.32746;
9.63485;0.394845;2.3335;
9.63486;0.395959;2.34017;
9.63487;0.397166;2.34742;
9.63488;0.39846;2.35524;
9.63489;0.399837;2.36359;
9.6349;0.401292;2.37244;
9.63491;0.402818;2.38176;
9.63492;0.40441;2.3915;
9.63493;0.406061;2.40164;
9.63494;0.407765;2.41213;
9.63495;0.409516;2.42292;
9.63496;0.411305;2.43399;
9.63497;0.413127;2.44527;
9.63498;0.414975;2.45674;
9.63499;0.416839;2.46833;
9.635;0.418713;2.48001;
9.63501;0.420591;2.49174;
9.63502;0.422465;2.50345;
9.63503;0.424326;2.51511;
9.63504;0.426167;2.52667;
9.63505;0.427981;2.53808;
9.63506;0.429761;2.5493;
9.63507;0.431499;2.56029;
9.63508;0.433189;2.57099;
9.63509;0.434825;2.58137;
9.6351;0.436398;2.59139;
9.63511;0.437904;2.601;
9.63512;0.439337;2.61017;
9.63513;0.44069;2.61887;
9.63514;0.441958;2.62705;
9.63515;0.443137;2.63469;
9.63516;0.444221;2.64176;
9.63517;0.445207;2.64823;
9.63518;0.446091;2.65407;
9.63519;0.446869;2.65927;
9.6352;0.447538;2.66379;
9.63521;0.448096;2.66764;
9.63522;0.44854;2.67078;
9.63523;0.448869;2.67321;
9.63524;0.449081;2.67492;
9.63525;0.449177;2.6759;
9.63526;0.449154;2.67615;
9.63527;0.449014;2.67567;
9.63528;0.448756;2.67446;
9.63529;0.448383;2.67252;
9.6353;0.447895;2.66986;
9.63531;0.447294;2.66649;
9.63532;0.446583;2.66243;
9.63533;0.445764;2.65769;
9.63534;0.44484;2.65229;
9.63535;0.443816;2.64624;
9.63536;0.442695;2.63958;
9.63537;0.441482;2.63233;
9.63538;0.44018;2.62451;
9.63539;0.438796;2.61616;
9.6354;0.437335;2.60731;
9.63541;0.435803;2.598;
9.63542;0.434205;2.58825;
9.63543;0.432549;2.57811;
9.63544;0.43084;2.56763;
9.63545;0.429085;2.55683;
9.63546;0.427291;2.54577;
9.63547;0.425467;2.53448;
9.63548;0.423617;2.52302;
9.63549;0.421751;2.51142;
9.6355;0.419877;2.49974;
9.63551;0.418;2.48802;
9.63552;0.416128;2.4763;
9.63553;0.41427;2.46464;
9.63554;0.412432;2.45309;
9.63555;0.410622;2.44167;
9.63556;0.408847;2.43045;
9.63557;0.407113;2.41947;
9.63558;0.405429;2.40877;
9.63559;0.4038;2.39839;
9.6356;0.402232;2.38837;
9.63561;0.400733;2.37875;
9.63562;0.399308;2.36958;
9.63563;0.397961;2.36089;
9.63564;0.3967;2.3527;
9.63565;0.395528;2.34506;
9.63566;0.39445;2.33799;
9.63567;0.393469;2.33152;
9.63568;0.392591;2.32568;
9.63569;0.391818;2.32048;
9.6357;0.391153;2.31596;
9.63571;0.390599;2.31211;
9.63572;0.390157;2.30897;
9.63573;0.38983;2.30654;
9.63574;0.389619;2.30483;
9.63575;0.389524;2.30385;
9.63576;0.389546;2.3036;
9.63577;0.389684;2.30408;
9.63578;0.389939;2.30529;
9.63579;0.39031;2.30723;
9.6358;0.390794;2.30989;
9.63581;0.39139;2.31325;
9.63582;0.392096;2.31732;
9.63583;0.392909;2.32206;
9.63584;0.393826;2.32746;
9.63585;0.394844;2.3335;
9.63586;0.395958;2.34017;
9.63587;0.397165;2.34742;
9.63588;0.398459;2.35524;
9.63589;0.399837;2.36359;
9.6359;0.401291;2.37244;
9.63591;0.402817;2.38176;
9.63592;0.404409;2.3915;
9.63593;0.40606;2.40164;
9.63594;0.407764;2.41213;
9.63595;0.409515;2.42292;
9.63596;0.411305;2.43399;
9.63597;0.413127;2.44527;
9.63598;0.414974;2.45674;
9.63599;0.416839;2.46833;
9.636;0.418713;2.48001;
9.63601;0.420591;2.49174;
9.63602;0.422464;2.50345;
9.63603;0.424325;2.51511;
9.63604;0.426166;2.52667;
9.63605;0.42798;2.53808;
9.63606;0.42976;2.5493;
9.63607;0.431498;2.56029;
9.63608;0.433189;2.57099;
9.63609;0.434824;2.58137;
