time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);V(/Vmid);
9.48543;0.573473;0.574027;2.62652;2.5;
9.48544;0.570957;0.571531;2.61122;2.5;
9.48545;0.568372;0.568964;2.59543;2.5;
9.48546;0.565728;0.566335;2.57923;2.5;
9.48547;0.563036;0.563656;2.56267;2.5;
9.48548;0.560307;0.560937;2.54582;2.5;
9.48549;0.55755;0.558189;2.52876;2.5;
9.4855;0.554778;0.555423;2.51153;2.5;
9.48551;0.552001;0.552649;2.49422;2.5;
9.48552;0.549231;0.549879;2.47689;2.5;
9.48553;0.546478;0.547123;2.45962;2.5;
9.48554;0.543753;0.544394;2.44246;2.5;
9.48555;0.541067;0.541701;2.42549;2.5;
9.48556;0.538431;0.539055;2.40878;2.5;
9.48557;0.535856;0.536467;2.39239;2.5;
9.48558;0.53335;0.533947;2.37639;2.5;
9.48559;0.530925;0.531505;2.36084;2.5;
9.4856;0.52859;0.529151;2.3458;2.5;
9.48561;0.526354;0.526893;2.33134;2.5;
9.48562;0.524225;0.524741;2.3175;2.5;
9.48563;0.522213;0.522703;2.30434;2.5;
9.48564;0.520324;0.520787;2.29192;2.5;
9.48565;0.518567;0.519;2.28028;2.5;
9.48566;0.516949;0.51735;2.26947;2.5;
9.48567;0.515474;0.515843;2.25954;2.5;
9.48568;0.51415;0.514485;2.25051;2.5;
9.48569;0.512981;0.51328;2.24242;2.5;
9.4857;0.511971;0.512234;2.23531;2.5;
9.48571;0.511126;0.511351;2.22921;2.5;
9.48572;0.510447;0.510634;2.22413;2.5;
9.48573;0.509937;0.510085;2.2201;2.5;
9.48574;0.5096;0.509708;2.21713;2.5;
9.48575;0.509434;0.509502;2.21524;2.5;
9.48576;0.509443;0.50947;2.21442;2.5;
9.48577;0.509624;0.509611;2.21469;2.5;
9.48578;0.509978;0.509925;2.21605;2.5;
9.48579;0.510504;0.51041;2.21848;2.5;
9.4858;0.511198;0.511065;2.22198;2.5;
9.48581;0.51206;0.511886;2.22653;2.5;
9.48582;0.513084;0.512872;2.23213;2.5;
9.48583;0.514268;0.514018;2.23873;2.5;
9.48584;0.515607;0.51532;2.24633;2.5;
9.48585;0.517095;0.516773;2.25489;2.5;
9.48586;0.518728;0.51837;2.26438;2.5;
9.48587;0.520497;0.520107;2.27476;2.5;
9.48588;0.522398;0.521976;2.28598;2.5;
9.48589;0.524421;0.523969;2.29802;2.5;
9.4859;0.52656;0.52608;2.31081;2.5;
9.48591;0.528806;0.528299;2.32432;2.5;
9.48592;0.53115;0.530619;2.33847;2.5;
9.48593;0.533584;0.53303;2.35323;2.5;
9.48594;0.536096;0.535522;2.36854;2.5;
9.48595;0.538678;0.538086;2.38432;2.5;
9.48596;0.541319;0.540712;2.40052;2.5;
9.48597;0.544009;0.543389;2.41708;2.5;
9.48598;0.546737;0.546106;2.43393;2.5;
9.48599;0.549492;0.548853;2.451;2.5;
9.486;0.552263;0.551619;2.46822;2.5;
9.48601;0.55504;0.554393;2.48553;2.5;
9.48602;0.557811;0.557164;2.50286;2.5;
9.48603;0.560566;0.55992;2.52013;2.5;
9.48604;0.563292;0.562651;2.53729;2.5;
9.48605;0.56598;0.565347;2.55426;2.5;
9.48606;0.568619;0.567995;2.57097;2.5;
9.48607;0.571198;0.570586;2.58736;2.5;
9.48608;0.573707;0.57311;2.60336;2.5;
9.48609;0.576136;0.575556;2.61891;2.5;
9.4861;0.578475;0.577915;2.63395;2.5;
9.48611;0.580716;0.580177;2.64841;2.5;
9.48612;0.582849;0.582334;2.66225;2.5;
9.48613;0.584866;0.584376;2.67541;2.5;
9.48614;0.586759;0.586297;2.68783;2.5;
9.48615;0.588521;0.588088;2.69947;2.5;
9.48616;0.590144;0.589742;2.71028;2.5;
9.48617;0.591623;0.591254;2.72022;2.5;
9.48618;0.592951;0.592616;2.72924;2.5;
9.48619;0.594124;0.593824;2.73733;2.5;
9.4862;0.595136;0.594873;2.74444;2.5;
9.48621;0.595985;0.595759;2.75054;2.5;
9.48622;0.596666;0.596479;2.75562;2.5;
9.48623;0.597177;0.597029;2.75965;2.5;
9.48624;0.597516;0.597408;2.76262;2.5;
9.48625;0.597682;0.597614;2.76451;2.5;
9.48626;0.597673;0.597646;2.76533;2.5;
9.48627;0.597491;0.597504;2.76506;2.5;
9.48628;0.597136;0.597189;2.7637;2.5;
9.48629;0.596609;0.596702;2.76127;2.5;
9.4863;0.595912;0.596045;2.75777;2.5;
9.48631;0.595047;0.595221;2.75322;2.5;
9.48632;0.59402;0.594232;2.74762;2.5;
9.48633;0.592832;0.593082;2.74102;2.5;
9.48634;0.591489;0.591776;2.73342;2.5;
9.48635;0.589997;0.590319;2.72486;2.5;
9.48636;0.58836;0.588717;2.71537;2.5;
9.48637;0.586586;0.586976;2.70499;2.5;
9.48638;0.58468;0.585103;2.69377;2.5;
9.48639;0.582652;0.583104;2.68173;2.5;
9.4864;0.580509;0.580989;2.66894;2.5;
9.48641;0.578258;0.578765;2.65544;2.5;
9.48642;0.57591;0.576441;2.64128;2.5;
9.48643;0.573473;0.574026;2.62652;2.5;
9.48644;0.570957;0.57153;2.61122;2.5;
9.48645;0.568372;0.568963;2.59543;2.5;
9.48646;0.565728;0.566335;2.57923;2.5;
9.48647;0.563036;0.563656;2.56267;2.5;
9.48648;0.560306;0.560937;2.54582;2.5;
9.48649;0.55755;0.558188;2.52876;2.5;
9.4865;0.554778;0.555422;2.51153;2.5;
9.48651;0.552001;0.552648;2.49422;2.5;
9.48652;0.54923;0.549878;2.47689;2.5;
9.48653;0.546477;0.547123;2.45962;2.5;
9.48654;0.543752;0.544393;2.44246;2.5;
9.48655;0.541067;0.5417;2.42549;2.5;
9.48656;0.538431;0.539055;2.40878;2.5;
9.48657;0.535855;0.536467;2.39239;2.5;
9.48658;0.533349;0.533947;2.37639;2.5;
9.48659;0.530924;0.531504;2.36084;2.5;
9.4866;0.528589;0.52915;2.3458;2.5;
9.48661;0.526353;0.526892;2.33134;2.5;
9.48662;0.524225;0.52474;2.3175;2.5;
9.48663;0.522212;0.522702;2.30434;2.5;
9.48664;0.520324;0.520786;2.29192;2.5;
9.48665;0.518567;0.519;2.28028;2.5;
9.48666;0.516948;0.51735;2.26947;2.5;
9.48667;0.515473;0.515842;2.25954;2.5;
9.48668;0.514149;0.514484;2.25051;2.5;
9.48669;0.51298;0.513279;2.24242;2.5;
9.4867;0.511971;0.512234;2.23531;2.5;
9.48671;0.511125;0.51135;2.22921;2.5;
9.48672;0.510446;0.510633;2.22413;2.5;
9.48673;0.509937;0.510084;2.2201;2.5;
9.48674;0.509599;0.509707;2.21713;2.5;
9.48675;0.509434;0.509502;2.21524;2.5;
9.48676;0.509442;0.509469;2.21442;2.5;
9.48677;0.509623;0.50961;2.21469;2.5;
9.48678;0.509978;0.509924;2.21605;2.5;
9.48679;0.510503;0.510409;2.21848;2.5;
9.4868;0.511198;0.511064;2.22198;2.5;
9.48681;0.512059;0.511886;2.22653;2.5;
9.48682;0.513084;0.512872;2.23213;2.5;
9.48683;0.514268;0.514018;2.23873;2.5;
9.48684;0.515606;0.51532;2.24633;2.5;
9.48685;0.517095;0.516772;2.25489;2.5;
9.48686;0.518727;0.51837;2.26438;2.5;
9.48687;0.520497;0.520106;2.27476;2.5;
9.48688;0.522397;0.521975;2.28598;2.5;
9.48689;0.524421;0.523969;2.29802;2.5;
9.4869;0.52656;0.526079;2.31081;2.5;
9.48691;0.528806;0.528299;2.32432;2.5;
9.48692;0.53115;0.530619;2.33847;2.5;
9.48693;0.533583;0.533029;2.35323;2.5;
9.48694;0.536095;0.535522;2.36854;2.5;
9.48695;0.538677;0.538086;2.38432;2.5;
9.48696;0.541318;0.540711;2.40052;2.5;
9.48697;0.544008;0.543388;2.41708;2.5;
9.48698;0.546736;0.546105;2.43393;2.5;
9.48699;0.549491;0.548852;2.451;2.5;
9.487;0.552263;0.551618;2.46822;2.5;
9.48701;0.55504;0.554392;2.48553;2.5;
9.48702;0.557811;0.557163;2.50286;2.5;
9.48703;0.560565;0.559919;2.52013;2.5;
9.48704;0.563292;0.562651;2.53729;2.5;
9.48705;0.56598;0.565346;2.55426;2.5;
9.48706;0.568618;0.567994;2.57097;2.5;
9.48707;0.571197;0.570586;2.58736;2.5;
9.48708;0.573706;0.573109;2.60336;2.5;
9.48709;0.576135;0.575555;2.61891;2.5;
9.4871;0.578475;0.577914;2.63395;2.5;
9.48711;0.580715;0.580176;2.64841;2.5;
9.48712;0.582848;0.582333;2.66225;2.5;
9.48713;0.584865;0.584376;2.67541;2.5;
9.48714;0.586758;0.586296;2.68783;2.5;
9.48715;0.58852;0.588087;2.69947;2.5;
9.48716;0.590143;0.589742;2.71028;2.5;
9.48717;0.591622;0.591253;2.72022;2.5;
9.48718;0.59295;0.592616;2.72924;2.5;
9.48719;0.594123;0.593824;2.73733;2.5;
9.4872;0.595136;0.594873;2.74444;2.5;
9.48721;0.595984;0.595759;2.75054;2.5;
9.48722;0.596665;0.596478;2.75562;2.5;
9.48723;0.597176;0.597028;2.75965;2.5;
9.48724;0.597515;0.597407;2.76262;2.5;
9.48725;0.597681;0.597613;2.76451;2.5;
9.48726;0.597673;0.597645;2.76533;2.5;
9.48727;0.59749;0.597504;2.76506;2.5;
9.48728;0.597135;0.597189;2.7637;2.5;
9.48729;0.596608;0.596702;2.76127;2.5;
9.4873;0.595911;0.596045;2.75777;2.5;
9.48731;0.595047;0.59522;2.75322;2.5;
9.48732;0.594019;0.594231;2.74762;2.5;
9.48733;0.592831;0.593081;2.74102;2.5;
9.48734;0.591489;0.591775;2.73342;2.5;
9.48735;0.589996;0.590319;2.72486;2.5;
9.48736;0.588359;0.588717;2.71537;2.5;
9.48737;0.586585;0.586975;2.70499;2.5;
9.48738;0.58468;0.585102;2.69377;2.5;
9.48739;0.582651;0.583104;2.68173;2.5;
9.4874;0.580508;0.580988;2.66894;2.5;
9.48741;0.578257;0.578764;2.65544;2.5;
9.48742;0.575909;0.57644;2.64128;2.5;
9.48743;0.573472;0.574026;2.62652;2.5;
9.48744;0.570956;0.57153;2.61122;2.5;
9.48745;0.568371;0.568962;2.59543;2.5;
9.48746;0.565727;0.566334;2.57923;2.5;
9.48747;0.563035;0.563655;2.56267;2.5;
9.48748;0.560305;0.560936;2.54582;2.5;
9.48749;0.557549;0.558188;2.52876;2.5;
9.4875;0.554777;0.555421;2.51153;2.5;
9.48751;0.552;0.552647;2.49422;2.5;
9.48752;0.54923;0.549877;2.47689;2.5;
9.48753;0.546476;0.547122;2.45962;2.5;
9.48754;0.543752;0.544393;2.44246;2.5;
9.48755;0.541066;0.5417;2.42549;2.5;
9.48756;0.53843;0.539054;2.40878;2.5;
9.48757;0.535854;0.536466;2.39239;2.5;
9.48758;0.533349;0.533946;2.37639;2.5;
9.48759;0.530924;0.531504;2.36084;2.5;
9.4876;0.528589;0.529149;2.3458;2.5;
9.48761;0.526352;0.526891;2.33134;2.5;
9.48762;0.524224;0.524739;2.3175;2.5;
9.48763;0.522212;0.522701;2.30434;2.5;
9.48764;0.520323;0.520785;2.29192;2.5;
9.48765;0.518566;0.518999;2.28028;2.5;
9.48766;0.516947;0.517349;2.26947;2.5;
9.48767;0.515473;0.515842;2.25954;2.5;
9.48768;0.514148;0.514483;2.25051;2.5;
9.48769;0.512979;0.513279;2.24242;2.5;
9.4877;0.51197;0.512233;2.23531;2.5;
9.48771;0.511124;0.51135;2.22921;2.5;
9.48772;0.510445;0.510632;2.22413;2.5;
9.48773;0.509936;0.510084;2.2201;2.5;
9.48774;0.509598;0.509706;2.21713;2.5;
9.48775;0.509433;0.509501;2.21524;2.5;
9.48776;0.509441;0.509469;2.21442;2.5;
9.48777;0.509623;0.50961;2.21469;2.5;
9.48778;0.509977;0.509923;2.21605;2.5;
9.48779;0.510502;0.510408;2.21848;2.5;
9.4878;0.511197;0.511063;2.22198;2.5;
9.48781;0.512058;0.511885;2.22653;2.5;
9.48782;0.513083;0.512871;2.23213;2.5;
9.48783;0.514267;0.514017;2.23873;2.5;
9.48784;0.515606;0.515319;2.24633;2.5;
9.48785;0.517094;0.516771;2.25489;2.5;
9.48786;0.518726;0.518369;2.26438;2.5;
9.48787;0.520496;0.520106;2.27476;2.5;
9.48788;0.522396;0.521974;2.28598;2.5;
9.48789;0.52442;0.523968;2.29802;2.5;
9.4879;0.526559;0.526079;2.31081;2.5;
9.48791;0.528805;0.528298;2.32432;2.5;
9.48792;0.531149;0.530618;2.33847;2.5;
9.48793;0.533582;0.533029;2.35323;2.5;
9.48794;0.536095;0.535521;2.36854;2.5;
9.48795;0.538676;0.538085;2.38432;2.5;
9.48796;0.541318;0.540711;2.40052;2.5;
9.48797;0.544007;0.543387;2.41708;2.5;
9.48798;0.546735;0.546105;2.43393;2.5;
9.48799;0.549491;0.548852;2.451;2.5;
9.488;0.552262;0.551618;2.46822;2.5;
9.48801;0.555039;0.554392;2.48553;2.5;
9.48802;0.55781;0.557162;2.50286;2.5;
9.48803;0.560564;0.559919;2.52013;2.5;
9.48804;0.563291;0.56265;2.53729;2.5;
9.48805;0.565979;0.565345;2.55426;2.5;
9.48806;0.568618;0.567994;2.57097;2.5;
9.48807;0.571197;0.570585;2.58736;2.5;
9.48808;0.573706;0.573109;2.60336;2.5;
9.48809;0.576135;0.575555;2.61891;2.5;
9.4881;0.578474;0.577913;2.63395;2.5;
9.48811;0.580715;0.580176;2.64841;2.5;
9.48812;0.582848;0.582332;2.66225;2.5;
9.48813;0.584865;0.584375;2.67541;2.5;
9.48814;0.586758;0.586296;2.68783;2.5;
9.48815;0.588519;0.588087;2.69947;2.5;
9.48816;0.590143;0.589741;2.71028;2.5;
9.48817;0.591621;0.591252;2.72022;2.5;
9.48818;0.59295;0.592615;2.72924;2.5;
9.48819;0.594122;0.593823;2.73733;2.5;
9.4882;0.595135;0.594872;2.74444;2.5;
9.48821;0.595983;0.595758;2.75054;2.5;
9.48822;0.596664;0.596478;2.75562;2.5;
9.48823;0.597175;0.597028;2.75965;2.5;
9.48824;0.597514;0.597407;2.76262;2.5;
9.48825;0.59768;0.597612;2.76451;2.5;
9.48826;0.597672;0.597645;2.76533;2.5;
9.48827;0.59749;0.597503;2.76506;2.5;
9.48828;0.597134;0.597188;2.7637;2.5;
9.48829;0.596607;0.596701;2.76127;2.5;
9.4883;0.59591;0.596044;2.75777;2.5;
9.48831;0.595046;0.595219;2.75322;2.5;
9.48832;0.594018;0.59423;2.74762;2.5;
9.48833;0.592831;0.593081;2.74102;2.5;
9.48834;0.591488;0.591775;2.73342;2.5;
9.48835;0.589995;0.590318;2.72486;2.5;
9.48836;0.588359;0.588716;2.71537;2.5;
9.48837;0.586584;0.586975;2.70499;2.5;
9.48838;0.584679;0.585101;2.69377;2.5;
9.48839;0.582651;0.583103;2.68173;2.5;
9.4884;0.580507;0.580988;2.66894;2.5;
9.48841;0.578257;0.578764;2.65544;2.5;
9.48842;0.575908;0.57644;2.64128;2.5;
9.48843;0.573471;0.574025;2.62652;2.5;
9.48844;0.570955;0.571529;2.61122;2.5;
9.48845;0.56837;0.568962;2.59543;2.5;
9.48846;0.565726;0.566333;2.57923;2.5;
9.48847;0.563034;0.563654;2.56267;2.5;
9.48848;0.560305;0.560935;2.54582;2.5;
9.48849;0.557548;0.558187;2.52876;2.5;
9.4885;0.554776;0.555421;2.51153;2.5;
9.48851;0.551999;0.552647;2.49422;2.5;
9.48852;0.549229;0.549877;2.47689;2.5;
9.48853;0.546476;0.547121;2.45962;2.5;
9.48854;0.543751;0.544392;2.44246;2.5;
9.48855;0.541065;0.541699;2.42549;2.5;
9.48856;0.538429;0.539053;2.40878;2.5;
9.48857;0.535854;0.536465;2.39239;2.5;
9.48858;0.533348;0.533945;2.37639;2.5;
9.48859;0.530923;0.531503;2.36084;2.5;
9.4886;0.528588;0.529149;2.3458;2.5;
9.48861;0.526352;0.526891;2.33134;2.5;
9.48862;0.524223;0.524739;2.3175;2.5;
9.48863;0.522211;0.522701;2.30434;2.5;
9.48864;0.520322;0.520785;2.29192;2.5;
9.48865;0.518565;0.518998;2.28028;2.5;
9.48866;0.516947;0.517348;2.26947;2.5;
9.48867;0.515472;0.515841;2.25954;2.5;
9.48868;0.514148;0.514483;2.25051;2.5;
9.48869;0.512979;0.513278;2.24242;2.5;
9.4887;0.511969;0.512232;2.23531;2.5;
9.48871;0.511124;0.511349;2.22921;2.5;
9.48872;0.510445;0.510632;2.22413;2.5;
9.48873;0.509935;0.510083;2.2201;2.5;
9.48874;0.509598;0.509706;2.21713;2.5;
9.48875;0.509432;0.5095;2.21524;2.5;
9.48876;0.509441;0.509468;2.21442;2.5;
9.48877;0.509622;0.509609;2.21469;2.5;
9.48878;0.509976;0.509923;2.21605;2.5;
9.48879;0.510502;0.510408;2.21848;2.5;
9.4888;0.511196;0.511063;2.22198;2.5;
9.48881;0.512058;0.511884;2.22653;2.5;
9.48882;0.513082;0.51287;2.23213;2.5;
9.48883;0.514266;0.514016;2.23873;2.5;
9.48884;0.515605;0.515318;2.24633;2.5;
9.48885;0.517093;0.516771;2.25489;2.5;
9.48886;0.518726;0.518368;2.26438;2.5;
9.48887;0.520495;0.520105;2.27476;2.5;
9.48888;0.522396;0.521974;2.28598;2.5;
9.48889;0.524419;0.523967;2.29802;2.5;
9.4889;0.526558;0.526078;2.31081;2.5;
9.48891;0.528804;0.528297;2.32432;2.5;
9.48892;0.531148;0.530617;2.33847;2.5;
9.48893;0.533581;0.533028;2.35323;2.5;
9.48894;0.536094;0.53552;2.36854;2.5;
9.48895;0.538676;0.538084;2.38432;2.5;
9.48896;0.541317;0.54071;2.40052;2.5;
9.48897;0.544007;0.543387;2.41708;2.5;
9.48898;0.546735;0.546104;2.43393;2.5;
9.48899;0.54949;0.548851;2.451;2.5;
9.489;0.552261;0.551617;2.46822;2.5;
9.48901;0.555038;0.554391;2.48553;2.5;
9.48902;0.557809;0.557162;2.50286;2.5;
9.48903;0.560564;0.559918;2.52013;2.5;
9.48904;0.56329;0.562649;2.53729;2.5;
9.48905;0.565978;0.565345;2.55426;2.5;
9.48906;0.568617;0.567993;2.57097;2.5;
9.48907;0.571196;0.570584;2.58736;2.5;
9.48908;0.573705;0.573108;2.60336;2.5;
9.48909;0.576134;0.575554;2.61891;2.5;
9.4891;0.578473;0.577913;2.63395;2.5;
9.48911;0.580714;0.580175;2.64841;2.5;
9.48912;0.582847;0.582332;2.66225;2.5;
9.48913;0.584864;0.584374;2.67541;2.5;
9.48914;0.586757;0.586295;2.68783;2.5;
9.48915;0.588519;0.588086;2.69947;2.5;
9.48916;0.590142;0.58974;2.71028;2.5;
9.48917;0.591621;0.591252;2.72022;2.5;
9.48918;0.592949;0.592614;2.72924;2.5;
9.48919;0.594122;0.593822;2.73733;2.5;
9.4892;0.595134;0.594871;2.74444;2.5;
9.48921;0.595983;0.595757;2.75054;2.5;
9.48922;0.596664;0.596477;2.75562;2.5;
9.48923;0.597175;0.597027;2.75965;2.5;
9.48924;0.597514;0.597406;2.76262;2.5;
9.48925;0.59768;0.597612;2.76451;2.5;
9.48926;0.597671;0.597644;2.76533;2.5;
9.48927;0.597489;0.597502;2.76506;2.5;
9.48928;0.597134;0.597187;2.7637;2.5;
9.48929;0.596607;0.5967;2.76127;2.5;
9.4893;0.59591;0.596043;2.75777;2.5;
9.48931;0.595045;0.595219;2.75322;2.5;
9.48932;0.594018;0.59423;2.74762;2.5;
9.48933;0.59283;0.59308;2.74102;2.5;
9.48934;0.591487;0.591774;2.73342;2.5;
9.48935;0.589995;0.590317;2.72486;2.5;
9.48936;0.588358;0.588715;2.71537;2.5;
9.48937;0.586584;0.586974;2.70499;2.5;
9.48938;0.584678;0.585101;2.69377;2.5;
9.48939;0.58265;0.583102;2.68173;2.5;
9.4894;0.580507;0.580987;2.66894;2.5;
9.48941;0.578256;0.578763;2.65544;2.5;
9.48942;0.575908;0.576439;2.64128;2.5;
9.48943;0.573471;0.574024;2.62652;2.5;
9.48944;0.570955;0.571528;2.61122;2.5;
9.48945;0.56837;0.568961;2.59543;2.5;
9.48946;0.565726;0.566333;2.57923;2.5;
9.48947;0.563034;0.563654;2.56267;2.5;
9.48948;0.560304;0.560935;2.54582;2.5;
9.48949;0.557548;0.558186;2.52876;2.5;
9.4895;0.554776;0.55542;2.51153;2.5;
9.48951;0.551999;0.552646;2.49422;2.5;
9.48952;0.549228;0.549876;2.47689;2.5;
9.48953;0.546475;0.547121;2.45962;2.5;
9.48954;0.54375;0.544391;2.44246;2.5;
9.48955;0.541065;0.541698;2.42549;2.5;
9.48956;0.538429;0.539053;2.40878;2.5;
9.48957;0.535853;0.536465;2.39239;2.5;
9.48958;0.533347;0.533945;2.37639;2.5;
9.48959;0.530922;0.531502;2.36084;2.5;
9.4896;0.528587;0.529148;2.3458;2.5;
9.48961;0.526351;0.52689;2.33134;2.5;
9.48962;0.524223;0.524738;2.3175;2.5;
9.48963;0.52221;0.5227;2.30434;2.5;
9.48964;0.520322;0.520784;2.29192;2.5;
9.48965;0.518565;0.518998;2.28028;2.5;
9.48966;0.516946;0.517348;2.26947;2.5;
9.48967;0.515471;0.51584;2.25954;2.5;
9.48968;0.514147;0.514482;2.25051;2.5;
9.48969;0.512978;0.513277;2.24242;2.5;
9.4897;0.511969;0.512232;2.23531;2.5;
9.48971;0.511123;0.511348;2.22921;2.5;
9.48972;0.510444;0.510631;2.22413;2.5;
9.48973;0.509935;0.510082;2.2201;2.5;
9.48974;0.509597;0.509705;2.21713;2.5;
9.48975;0.509432;0.5095;2.21524;2.5;
9.48976;0.50944;0.509467;2.21442;2.5;
9.48977;0.509621;0.509608;2.21469;2.5;
9.48978;0.509976;0.509922;2.21605;2.5;
9.48979;0.510501;0.510407;2.21848;2.5;
9.4898;0.511196;0.511062;2.22198;2.5;
9.48981;0.512057;0.511884;2.22653;2.5;
9.48982;0.513082;0.51287;2.23213;2.5;
9.48983;0.514266;0.514016;2.23873;2.5;
9.48984;0.515604;0.515318;2.24633;2.5;
9.48985;0.517093;0.51677;2.25489;2.5;
9.48986;0.518725;0.518368;2.26438;2.5;
9.48987;0.520495;0.520104;2.27476;2.5;
9.48988;0.522395;0.521973;2.28598;2.5;
9.48989;0.524419;0.523967;2.29802;2.5;
9.4899;0.526558;0.526077;2.31081;2.5;
9.48991;0.528804;0.528297;2.32432;2.5;
9.48992;0.531148;0.530617;2.33847;2.5;
9.48993;0.533581;0.533027;2.35323;2.5;
9.48994;0.536093;0.53552;2.36854;2.5;
9.48995;0.538675;0.538084;2.38432;2.5;
9.48996;0.541316;0.540709;2.40052;2.5;
9.48997;0.544006;0.543386;2.41708;2.5;
9.48998;0.546734;0.546103;2.43393;2.5;
9.48999;0.549489;0.54885;2.451;2.5;
9.49;0.552261;0.551616;2.46822;2.5;
9.49001;0.555038;0.55439;2.48553;2.5;
9.49002;0.557809;0.557161;2.50286;2.5;
9.49003;0.560563;0.559917;2.52013;2.5;
9.49004;0.56329;0.562649;2.53729;2.5;
9.49005;0.565978;0.565344;2.55426;2.5;
9.49006;0.568616;0.567992;2.57097;2.5;
9.49007;0.571195;0.570584;2.58736;2.5;
9.49008;0.573704;0.573107;2.60336;2.5;
9.49009;0.576133;0.575553;2.61891;2.5;
9.4901;0.578473;0.577912;2.63395;2.5;
9.49011;0.580713;0.580174;2.64841;2.5;
9.49012;0.582846;0.582331;2.66225;2.5;
9.49013;0.584863;0.584374;2.67541;2.5;
9.49014;0.586756;0.586294;2.68783;2.5;
9.49015;0.588518;0.588085;2.69947;2.5;
9.49016;0.590141;0.58974;2.71028;2.5;
9.49017;0.59162;0.591251;2.72022;2.5;
9.49018;0.592948;0.592614;2.72924;2.5;
9.49019;0.594121;0.593822;2.73733;2.5;
9.4902;0.595134;0.594871;2.74444;2.5;
9.49021;0.595982;0.595757;2.75054;2.5;
9.49022;0.596663;0.596476;2.75562;2.5;
9.49023;0.597174;0.597026;2.75965;2.5;
9.49024;0.597513;0.597405;2.76262;2.5;
9.49025;0.597679;0.597611;2.76451;2.5;
9.49026;0.597671;0.597643;2.76533;2.5;
9.49027;0.597488;0.597502;2.76506;2.5;
9.49028;0.597133;0.597187;2.7637;2.5;
9.49029;0.596606;0.5967;2.76127;2.5;
9.4903;0.595909;0.596043;2.75777;2.5;
9.49031;0.595045;0.595218;2.75322;2.5;
9.49032;0.594017;0.594229;2.74762;2.5;
9.49033;0.592829;0.593079;2.74102;2.5;
9.49034;0.591487;0.591773;2.73342;2.5;
9.49035;0.589994;0.590317;2.72486;2.5;
9.49036;0.588357;0.588715;2.71537;2.5;
9.49037;0.586583;0.586973;2.70499;2.5;
9.49038;0.584678;0.5851;2.69377;2.5;
9.49039;0.582649;0.583102;2.68173;2.5;
9.4904;0.580506;0.580986;2.66894;2.5;
9.49041;0.578255;0.578762;2.65544;2.5;
9.49042;0.575907;0.576438;2.64128;2.5;
9.49043;0.57347;0.574024;2.62652;2.5;
9.49044;0.570954;0.571528;2.61122;2.5;
9.49045;0.568369;0.56896;2.59543;2.5;
9.49046;0.565725;0.566332;2.57923;2.5;
9.49047;0.563033;0.563653;2.56267;2.5;
9.49048;0.560303;0.560934;2.54582;2.5;
9.49049;0.557547;0.558186;2.52876;2.5;
9.4905;0.554775;0.555419;2.51153;2.5;
9.49051;0.551998;0.552645;2.49422;2.5;
9.49052;0.549228;0.549875;2.47689;2.5;
9.49053;0.546474;0.54712;2.45962;2.5;
9.49054;0.54375;0.544391;2.44246;2.5;
9.49055;0.541064;0.541698;2.42549;2.5;
9.49056;0.538428;0.539052;2.40878;2.5;
9.49057;0.535852;0.536464;2.39239;2.5;
9.49058;0.533347;0.533944;2.37639;2.5;
9.49059;0.530922;0.531502;2.36084;2.5;
9.4906;0.528587;0.529147;2.3458;2.5;
9.49061;0.52635;0.526889;2.33134;2.5;
9.49062;0.524222;0.524737;2.3175;2.5;
9.49063;0.52221;0.522699;2.30434;2.5;
9.49064;0.520321;0.520783;2.29192;2.5;
9.49065;0.518564;0.518997;2.28028;2.5;
9.49066;0.516945;0.517347;2.26947;2.5;
9.49067;0.515471;0.51584;2.25954;2.5;
9.49068;0.514146;0.514481;2.25051;2.5;
9.49069;0.512977;0.513277;2.24242;2.5;
9.4907;0.511968;0.512231;2.23531;2.5;
9.49071;0.511122;0.511348;2.22921;2.5;
9.49072;0.510443;0.51063;2.22413;2.5;
9.49073;0.509934;0.510082;2.2201;2.5;
9.49074;0.509596;0.509704;2.21713;2.5;
9.49075;0.509431;0.509499;2.21524;2.5;
9.49076;0.509439;0.509467;2.21442;2.5;
9.49077;0.509621;0.509608;2.21469;2.5;
9.49078;0.509975;0.509921;2.21605;2.5;
9.49079;0.5105;0.510406;2.21848;2.5;
9.4908;0.511195;0.511061;2.22198;2.5;
9.49081;0.512056;0.511883;2.22653;2.5;
9.49082;0.513081;0.512869;2.23213;2.5;
9.49083;0.514265;0.514015;2.23873;2.5;
9.49084;0.515604;0.515317;2.24633;2.5;
9.49085;0.517092;0.516769;2.25489;2.5;
9.49086;0.518724;0.518367;2.26438;2.5;
9.49087;0.520494;0.520104;2.27476;2.5;
9.49088;0.522394;0.521972;2.28598;2.5;
9.49089;0.524418;0.523966;2.29802;2.5;
9.4909;0.526557;0.526077;2.31081;2.5;
9.49091;0.528803;0.528296;2.32432;2.5;
9.49092;0.531147;0.530616;2.33847;2.5;
9.49093;0.53358;0.533027;2.35323;2.5;
9.49094;0.536093;0.535519;2.36854;2.5;
9.49095;0.538674;0.538083;2.38432;2.5;
9.49096;0.541316;0.540709;2.40052;2.5;
9.49097;0.544005;0.543385;2.41708;2.5;
9.49098;0.546733;0.546103;2.43393;2.5;
9.49099;0.549489;0.54885;2.451;2.5;
9.491;0.55226;0.551616;2.46822;2.5;
